,key,cash,model
373,cash_2021-03-25,943.9910222021863,MF_MLP
374,cash_2021-03-26,943.9910222021863,MF_MLP
375,cash_2021-03-29,943.9910222021863,MF_MLP
376,cash_2021-03-30,943.9910222021863,MF_MLP
377,cash_2021-03-31,943.9910222021863,MF_MLP
378,cash_2021-04-01,1720.1202369073872,MF_MLP
379,cash_2021-04-05,1720.1202369073872,MF_MLP
380,cash_2021-04-06,1720.1202369073872,MF_MLP
381,cash_2021-04-07,1720.1202369073872,MF_MLP
382,cash_2021-04-08,1720.1202369073872,MF_MLP
383,cash_2021-04-09,1720.1202369073872,MF_MLP
384,cash_2021-04-12,1720.1202369073872,MF_MLP
385,cash_2021-04-13,1720.1202369073872,MF_MLP
386,cash_2021-04-14,1720.1202369073872,MF_MLP
387,cash_2021-04-15,1720.1202369073872,MF_MLP
388,cash_2021-04-16,1720.1202369073872,MF_MLP
389,cash_2021-04-19,1720.1202369073872,MF_MLP
390,cash_2021-04-20,1720.1202369073872,MF_MLP
391,cash_2021-04-21,1720.1202369073872,MF_MLP
392,cash_2021-04-22,1720.1202369073872,MF_MLP
393,cash_2021-04-23,1720.1202369073872,MF_MLP
394,cash_2021-04-26,1720.1202369073872,MF_MLP
395,cash_2021-04-27,1720.1202369073872,MF_MLP
396,cash_2021-04-28,1720.1202369073872,MF_MLP
397,cash_2021-04-29,1720.1202369073872,MF_MLP
398,cash_2021-04-30,1720.1202369073872,MF_MLP
399,cash_2021-05-03,1720.1202369073872,MF_MLP
400,cash_2021-05-04,1720.1202369073872,MF_MLP
401,cash_2021-05-05,1720.1202369073872,MF_MLP
402,cash_2021-05-06,1720.1202369073872,MF_MLP
403,cash_2021-05-07,1720.1202369073872,MF_MLP
404,cash_2021-05-10,1720.1202369073872,MF_MLP
405,cash_2021-05-11,1720.1202369073872,MF_MLP
406,cash_2021-05-12,1720.1202369073872,MF_MLP
407,cash_2021-05-13,1720.1202369073872,MF_MLP
408,cash_2021-05-14,1720.1202369073872,MF_MLP
409,cash_2021-05-17,1720.1202369073872,MF_MLP
410,cash_2021-05-18,1720.1202369073872,MF_MLP
411,cash_2021-05-19,1720.1202369073872,MF_MLP
412,cash_2021-05-20,1720.1202369073872,MF_MLP
413,cash_2021-05-21,1720.1202369073872,MF_MLP
414,cash_2021-05-24,1720.1202369073872,MF_MLP
415,cash_2021-05-25,1720.1202369073872,MF_MLP
416,cash_2021-05-26,1720.1202369073872,MF_MLP
417,cash_2021-05-27,1720.1202369073872,MF_MLP
418,cash_2021-05-28,1720.1202369073872,MF_MLP
419,cash_2021-06-01,1720.1202369073872,MF_MLP
420,cash_2021-06-02,1720.1202369073872,MF_MLP
421,cash_2021-06-03,1720.1202369073872,MF_MLP
422,cash_2021-06-04,1720.1202369073872,MF_MLP
423,cash_2021-06-07,1720.1202369073872,MF_MLP
424,cash_2021-06-08,1720.1202369073872,MF_MLP
425,cash_2021-06-09,1720.1202369073872,MF_MLP
426,cash_2021-06-10,1720.1202369073872,MF_MLP
427,cash_2021-06-11,1720.1202369073872,MF_MLP
428,cash_2021-06-14,1720.1202369073872,MF_MLP
429,cash_2021-06-15,1720.1202369073872,MF_MLP
430,cash_2021-06-16,1720.1202369073872,MF_MLP
431,cash_2021-06-17,1720.1202369073872,MF_MLP
432,cash_2021-06-18,1720.1202369073872,MF_MLP
433,cash_2021-06-21,1720.1202369073872,MF_MLP
434,cash_2021-06-22,1720.1202369073872,MF_MLP
435,cash_2021-06-23,1720.1202369073872,MF_MLP
436,cash_2021-06-24,1720.1202369073872,MF_MLP
437,cash_2021-06-25,1720.1202369073872,MF_MLP
438,cash_2021-06-28,1720.1202369073872,MF_MLP
439,cash_2021-06-29,1720.1202369073872,MF_MLP
440,cash_2021-06-30,1720.1202369073872,MF_MLP
