Instrument,date,eps_basic,eps_excl_basic,eps_dil,eps_growth,ebit,ebitda,rev,net_inc,tot_assets,oth_assets,cash,book_val,tang_book,debt,lt_cap,intang,ocf,capex,cfo_ps,fcfe,noa,ebit_bv,ebit_nonop,ebit_op,ebit_tot,ebit_mgn,net_debt,nd_ebitda,ni_op,ni_tot,ni_mgn,ocf_bv,ocf_op,ocf_tot,ocf_mgn,ocf_ce,fcf_bv,fcf_op,fcf_tot,fcf_mgn,fcf_ce
GE.N,2020-10-28T10:36:52Z,0.36463,0.39003,0.38546,0.9476,-10208000000.0,-4623000000.0,82895000000.0,3183000000.0,254315000000.0,26460000000.0,86043000000.0,34793000000.0,-394000000.0,79463000000.0,34793000000.0,35187000000.0,1208000000.0,654000000.0,0.13796253997259,-2448000000.0,227855000000.0,-0.2933923490357256,-0.3857898715041572,-0.04480042132057668,-0.040139197451978845,-0.12314373605163158,-6580000000.0,1.4233181916504434,0.013969410370630445,0.012515974283860566,0.038397973339767175,0.03471962751128101,0.00530161725658862,0.0047500147454927946,0.014572652150310634,0.03471962751128101,-0.07035898025464893,-0.010743674705404754,-0.009625857696164206,-0.029531334821159296,-0.07035898025464893
GE.N,2020-07-29T10:29:54Z,-0.58297,0.36513,0.36056,-0.25747,-9312000000.0,-4132000000.0,86838000000.0,-5086000000.0,256487000000.0,26180000000.0,88548000000.0,35254000000.0,135000000.0,81878000000.0,35254000000.0,35119000000.0,-1173000000.0,625000000.0,-0.134057142857143,-4981000000.0,230307000000.0,-0.26414023940545756,-0.3556913674560733,-0.04043298727350884,-0.03630593363406333,-0.10723416016029849,-6670000000.0,1.6142303969022265,-0.022083566717468424,-0.019829465041113194,-0.05856882931435547,-0.03327282010551994,-0.005093201682970991,-0.00457333120197125,-0.013507911283078836,-0.03327282010551994,-0.14128893175242527,-0.021627653523340583,-0.01942008756779096,-0.05735968124553767,-0.14128893175242527
GE.N,2020-04-29T10:41:18Z,-0.3255,0.59588,0.59131,0.29815,-6350000000.0,-1441000000.0,92502000000.0,-2833000000.0,262021000000.0,26298000000.0,89585000000.0,36859000000.0,-120000000.0,85154000000.0,36859000000.0,36979000000.0,-919000000.0,564000000.0,-0.105040576065836,-9102000000.0,235723000000.0,-0.1722781410239019,-0.2414632291429006,-0.02693839803498174,-0.024234698745520398,-0.06864716438563491,-4431000000.0,3.074947952810548,-0.01201834356426823,-0.010812110479694376,-0.03062636483535491,-0.02493285222062454,-0.0038986437471099553,-0.003507352464115472,-0.009934920326047005,-0.02493285222062454,-0.24694104560622915,-0.03861311793927619,-0.03473767369790971,-0.0983978724784329,-0.24694104560622915
GE.N,2020-01-29T11:49:22Z,-0.62365,-0.00636,-0.00654,-0.00451,6676000000.0,12168000000.0,95214000000.0,-5452000000.0,265177000000.0,27134000000.0,45699000000.0,29861000000.0,-7526000000.0,90882000000.0,186312000000.0,37387000000.0,6996000000.0,1712000000.0,0.80109927859842,4316000000.0,238043000000.0,0.2235692039784334,0.24603818088007665,0.028045353150481216,0.025175637404450613,0.07011573928203836,45183000000.0,3.7132642998027614,-0.02290342501144751,-0.02055985247589346,-0.057260486903186504,0.234285522922876,0.02938964808879068,0.026382378562243333,0.07347658957716302,0.037549916269483445,0.14453635176316934,0.01813117798044891,0.016275921365729307,0.04532946835549394,0.023165442912963203
GE.N,2019-10-30T10:32:36Z,-0.61914,-0.01088,-0.01106,1.53969,4387000000.0,9958000000.0,95475000000.0,-5415000000.0,263009000000.0,27614000000.0,76035000000.0,29153000000.0,-8279000000.0,93245000000.0,29153000000.0,37432000000.0,1655000000.0,702000000.0,0.189576174112257,-2290000000.0,235395000000.0,0.15048194010907967,0.1588686897950315,0.018636759489368934,0.01668003756525442,0.045949201361612985,17210000000.0,1.7282586864832297,-0.023003887083412985,-0.020588649057636813,-0.056716417910447764,0.056769457688745584,0.007030735572123452,0.006292560330635073,0.01733438072793925,0.056769457688745584,-0.07855109251191987,-0.009728328978950275,-0.008706926378945207,-0.02398533647551715,-0.07855109251191987
GE.N,2019-07-31T10:14:26Z,-2.15883,-2.5,-2.50018,-0.07778,4767000000.0,10601000000.0,95507000000.0,-18762000000.0,312109000000.0,35294000000.0,71351000000.0,56129000000.0,-12797000000.0,105778000000.0,56129000000.0,68926000000.0,1108000000.0,1623000000.0,0.127005960568547,-1551000000.0,276815000000.0,0.08492935915480411,0.1350654502181674,0.017220887596409155,0.015273510215982236,0.049912571853372,34427000000.0,3.247523818507688,-0.06777811896031646,-0.06011361415402952,-0.19644633377658183,0.019740241230023697,0.004002673265538356,0.0035500418123155693,0.011601243887882563,0.019740241230023697,-0.027632774501594543,-0.005603020067554143,-0.0049694177354706204,-0.016239647355691205,-0.027632774501594543
CDW.OQ,2021-05-05T11:04:20Z,6.00143,6.00143,5.91247,0.47189,1265300000.0,,18915800000.0,853200000.0,9053500000.0,48300000.0,878600000.0,1170300000.0,-2061300000.0,3930700000.0,5344200000.0,3231600000.0,344600000.0,20700000.0,2.40810621942697,323900000.0,9005200000.0,1.0811757668973767,26.196687370600415,0.14050770665837517,0.13975810460043078,0.0668911703443682,3052100000.0,,0.09474525829520722,0.09423979676368255,0.045105150191903066,0.29445441339827394,0.038266779194243324,0.03806262771303916,0.018217574725890525,0.06448111971857341,0.276766641032214,0.03596810731577311,0.03577621914176838,0.017123251461740978,0.06060776168556566
CDW.OQ,2021-02-10T12:04:09Z,5.52954,5.52954,5.44576,0.37593,1187700000.0,,18467500000.0,788500000.0,9344700000.0,43900000.0,1410200000.0,1297100000.0,-1743900000.0,3927200000.0,5446400000.0,3041000000.0,575900000.0,24400000.0,3.96898690558236,551500000.0,9300800000.0,0.9156580063217947,27.054669703872438,0.12769869258558403,0.12709878326752064,0.06431298226614322,2517000000.0,,0.08477765353517977,0.08437938082549466,0.04269662921348315,0.44399044021278233,0.061919404782384314,0.06162851669930549,0.03118451333423582,0.10573957109283197,0.42517924601033075,0.059295974539824534,0.05901741093882094,0.029863273317991067,0.10125954759106932
CDW.OQ,2020-11-02T12:03:50Z,5.15361,5.15361,5.06947,-0.04196,1139300000.0,,18048200000.0,735800000.0,9223700000.0,27400000.0,1249500000.0,1238500000.0,-1796700000.0,3930900000.0,5387100000.0,3035200000.0,222600000.0,33600000.0,1.53729281767956,216500000.0,9196300000.0,0.9199031085991118,41.58029197080292,0.12388678055304851,0.12351876145147826,0.06312540862800722,2681400000.0,,0.0800104389808945,0.07977275930483428,0.040768608503895125,0.17973354864755753,0.024205386949099093,0.024133482225137417,0.012333639919770392,0.04132093334075848,0.1748082357690755,0.0235420767047617,0.023472142415733383,0.011995656076506244,0.04018859868946186
CDW.OQ,2020-08-05T11:00:11Z,5.19557,5.19557,5.10546,-0.0214,1133600000.0,,18199500000.0,744300000.0,8749500000.0,24900000.0,958400000.0,1055600000.0,-1969400000.0,3899500000.0,5188000000.0,3025000000.0,292800000.0,74600000.0,2.02910602910603,655700000.0,8724600000.0,1.0738916256157636,45.52610441767068,0.12993145817573298,0.1295616892393851,0.062287425478721944,2941100000.0,,0.0853105013410357,0.08506771815532316,0.04089672793208605,0.27737779461917395,0.03356027783508699,0.03346476941539517,0.01608835407566142,0.05643793369313801,0.6211633194391815,0.07515530797973546,0.07494142522429853,0.03602846232039342,0.12638781804163454
CDW.OQ,2020-05-06T11:11:43Z,5.21697,5.21697,5.12069,0.13645,1150500000.0,,18463700000.0,751800000.0,8222400000.0,25500000.0,214400000.0,889700000.0,-2180000000.0,3472200000.0,4575200000.0,3069700000.0,223000000.0,25400000.0,1.53899240855763,359100000.0,8196900000.0,1.293132516578622,45.11764705882353,0.1403579401969037,0.13992265032107415,0.06231145436721784,3257800000.0,,0.09171760055630787,0.09143315820198482,0.040717732632137654,0.25064628526469596,0.027205406922129097,0.02712103522086009,0.0120777525631374,0.048741038643119426,0.4036191974822974,0.043809244958459906,0.04367338003502627,0.01944897284942888,0.07848837209302326
CDW.OQ,2020-02-06T12:00:12Z,5.08052,5.08052,4.98676,0.22462,1133600000.0,,18032400000.0,736800000.0,7999400000.0,23300000.0,154000000.0,960300000.0,-2186800000.0,3186200000.0,4508000000.0,3147100000.0,344900000.0,161300000.0,2.35266030013643,203900000.0,7976100000.0,1.180464438196397,48.652360515021456,0.1421245972342373,0.14171062829712228,0.06286462145915131,3032200000.0,,0.09237597321999473,0.09210690801810135,0.04085978571903906,0.3591585962719983,0.043241684532540965,0.043115733680026004,0.019126683081564295,0.07650842945874002,0.21232948037071747,0.02556387206780256,0.02548941170587794,0.01130742441383288,0.04523070097604259
CDW.OQ,2019-10-31T11:00:16Z,4.8559,4.84314,4.75558,0.17849,1092700000.0,1357100000.0,17570300000.0,710500000.0,7703100000.0,20500000.0,166900000.0,935100000.0,-2196900000.0,3202700000.0,4462100000.0,3132000000.0,267800000.0,31100000.0,1.81929347826087,238500000.0,7682600000.0,1.1685381242647845,53.302439024390246,0.14223049488454428,0.14185198166971738,0.062190173189985376,3035800000.0,2.2369759045022475,0.0924817119204436,0.0922355934623723,0.04043755655851067,0.2863864827291199,0.03485799078436987,0.03476522439018058,0.015241629340421052,0.06001658411958495,0.2550529355149182,0.031044177752323432,0.03096156093001519,0.013574042560457135,0.053450169202841714
CDW.OQ,2019-07-31T11:00:22Z,4.67741,4.66465,4.58053,0.20819,1046900000.0,1308900000.0,17035800000.0,692500000.0,7921900000.0,30700000.0,194500000.0,936100000.0,-2249100000.0,3192200000.0,4461600000.0,3185200000.0,162100000.0,24500000.0,1.09305461901551,122300000.0,7891200000.0,1.118363422711249,34.100977198697066,0.1326667680454177,0.1321526401494591,0.061452940278707194,2997700000.0,2.2902437160974864,0.08775598134630981,0.08741589770130903,0.04064969065145165,0.17316526012178185,0.020541869424168694,0.020462262840985117,0.009515256107726083,0.03633225748610364,0.13064843499626108,0.015498276561232765,0.015438215579595804,0.007178999518660703,0.027411690873229335
BDX.N,2021-05-06T10:00:11Z,5.66994,5.66306,5.61914,0.41852,2597000000.0,4797000000.0,18861000000.0,1640000000.0,54921000000.0,1923000000.0,3758000000.0,24826000000.0,-12194000000.0,17719000000.0,49545000000.0,37020000000.0,1186000000.0,253000000.0,4.0402388714584,917000000.0,52998000000.0,0.10460807218238943,1.3504940197607904,0.04900184912638213,0.04728610185539229,0.13769153279253485,13961000000.0,2.910360642067959,0.030944563945809276,0.029861073177837257,0.08695191135146599,0.047772496576170144,0.022378202951054756,0.02159465413958231,0.06288107735538943,0.023937834292057727,0.036937082091355836,0.01730253971847994,0.016696709819559005,0.04861884311542336,0.018508426682813602
BDX.N,2021-02-04T11:00:04Z,5.25142,5.24798,5.20271,2.49061,2596000000.0,4775000000.0,18207000000.0,1508000000.0,54748000000.0,1999000000.0,3265000000.0,24663000000.0,-12652000000.0,17819000000.0,47727000000.0,37315000000.0,1534000000.0,246000000.0,5.23349436392915,1021000000.0,52749000000.0,0.10525888983497547,1.2986493246623312,0.04921420311285522,0.04741725725140644,0.14258252320536058,14554000000.0,3.047958115183246,0.028588219681889702,0.027544385183020385,0.0828252869775361,0.06219843490248551,0.02908112002123263,0.02801928837583108,0.08425330916680397,0.03214113604458692,0.04139804565543527,0.019355817171889514,0.01864908307152773,0.05607733289394189,0.021392503195256353
BDX.N,2020-11-05T11:00:13Z,2.76081,2.76081,2.72875,-0.10037,1892000000.0,4046000000.0,17117000000.0,767000000.0,54012000000.0,1779000000.0,2845000000.0,23765000000.0,-13668000000.0,17931000000.0,48176000000.0,37433000000.0,1481000000.0,213000000.0,5.03880320768647,315000000.0,52233000000.0,0.07961287607826636,1.0635188308038224,0.03622231156548542,0.035029252758646226,0.1105333878600222,15086000000.0,3.7286208601087494,0.014684203472900274,0.014200548026364512,0.044809253958053394,0.06231853566168735,0.02835372274232765,0.027419832629785975,0.0865221709411696,0.03074144802391232,0.013254786450662739,0.006030670265923841,0.00583203732503888,0.018402757492551266,0.006538525406841581
BDX.N,2020-08-06T10:00:10Z,2.86118,2.87227,2.83963,-0.54729,1814000000.0,3968000000.0,16917000000.0,787000000.0,53959000000.0,1296000000.0,2904000000.0,24022000000.0,-13636000000.0,18720000000.0,47892000000.0,37658000000.0,862000000.0,202000000.0,3.02299156929033,-1952000000.0,52663000000.0,0.07551411206394139,1.3996913580246915,0.034445436074663424,0.03361811745955262,0.107229414198735,15816000000.0,3.9858870967741935,0.014944078385204033,0.014585147982727626,0.04652125081279187,0.035883773207892766,0.016368228167783834,0.015975092199633056,0.050954660991901636,0.017998830702413763,-0.08125884605778037,-0.03706587167461026,-0.03617561481865861,-0.11538688892829697,-0.04075837300593001
BDX.N,2020-05-07T10:00:08Z,3.40847,3.14574,3.10391,0.59976,2098000000.0,4292000000.0,17412000000.0,923000000.0,53516000000.0,1171000000.0,2357000000.0,20951000000.0,-16837000000.0,21166000000.0,44761000000.0,37788000000.0,484000000.0,222000000.0,1.75976323185608,2160000000.0,52345000000.0,0.10013841821392773,1.7916310845431256,0.04008023688986532,0.039203228940877494,0.12049161497817597,18809000000.0,4.382339235787511,0.01763301174897316,0.017247178413932283,0.05300941879163795,0.023101522600353204,0.009246346355907918,0.00904402421705658,0.02779692166322077,0.010812984517772168,0.10309770416686555,0.04126468621644856,0.04036176096868226,0.12405237767057202,0.048256294542123726
BDX.N,2020-02-06T11:00:07Z,2.80871,2.43112,2.39515,-1.20367,1850000000.0,4070000000.0,17354000000.0,760000000.0,51952000000.0,1195000000.0,568000000.0,21202000000.0,-16958000000.0,19405000000.0,45226000000.0,38160000000.0,712000000.0,173000000.0,2.58954290203381,446000000.0,50757000000.0,0.08725591925290067,1.5481171548117154,0.0364481746360108,0.03560979365568217,0.10660366486112711,18837000000.0,4.628255528255528,0.014973304174793624,0.014628888204496458,0.043793937997003575,0.03358173757192718,0.01402762180585929,0.01370495842315984,0.04102800507087703,0.015743156591341265,0.02103575134421281,0.008786965344681522,0.00858484755158608,0.02570012677192578,0.009861584044576129
BDX.N,2019-11-05T11:00:13Z,4.01238,3.82064,3.75741,1.10596,2242000000.0,4495000000.0,17289000000.0,1082000000.0,51765000000.0,1143000000.0,566000000.0,21081000000.0,-17273000000.0,19390000000.0,46110000000.0,38354000000.0,1371000000.0,358000000.0,4.97514243204993,336000000.0,50622000000.0,0.1063516910962478,1.9615048118985128,0.04428904428904429,0.043311117550468466,0.1296778298339985,18824000000.0,4.1877641824249165,0.02137410611986883,0.02090215396503429,0.0625831453525363,0.06503486551871353,0.027083086405120305,0.026485076789336426,0.0792989762276592,0.02973324658425504,0.015938522840472463,0.0066374303662439255,0.006490872210953347,0.019434322401526982,0.007286922576447625
BDX.N,2019-08-06T10:00:07Z,2.90642,4.06242,4.00407,-0.54768,2648000000.0,4914000000.0,17107000000.0,784000000.0,52233000000.0,1134000000.0,535000000.0,21497000000.0,-17342000000.0,20184000000.0,45996000000.0,38839000000.0,931000000.0,237000000.0,3.39364866441152,241000000.0,51099000000.0,0.12317997860166535,2.3350970017636685,0.051820974970155975,0.050695920203702644,0.15479043666335418,19649000000.0,3.9985754985754984,0.015342766003248597,0.01500966821741045,0.04582919272812299,0.043308368609573426,0.018219534628857708,0.017823981008174908,0.05442216636464605,0.020240890512218453,0.01121086663255338,0.004716334957631265,0.004613941378056019,0.014087800315660256,0.005239586050960953
MMC.N,2021-04-27T11:03:29Z,4.42407,4.42407,4.37522,0.43817,3548000000.0,4303000000.0,17656000000.0,2245000000.0,32273000000.0,4841000000.0,1120000000.0,9596000000.0,-8465000000.0,11257000000.0,26150000000.0,18061000000.0,-408000000.0,69000000.0,-0.793774319066148,-481000000.0,27432000000.0,0.3697373905794081,0.7329064242925015,0.12933799941673957,0.10993709912310601,0.20095151789759855,10137000000.0,2.355798280269579,0.0818387284922718,0.06956279242710625,0.12715224286361576,-0.0425177157148812,-0.014873140857392825,-0.012642146686084344,-0.023108291798821932,-0.01560229445506692,-0.05012505210504377,-0.017534266550014582,-0.014904099401976885,-0.027242863615768012,-0.018393881453154876
MMC.N,2021-01-28T12:12:53Z,3.9859,3.9859,3.9412,-0.0336,3317000000.0,4058000000.0,17224000000.0,2016000000.0,33049000000.0,4668000000.0,2089000000.0,9260000000.0,-8956000000.0,11313000000.0,26493000000.0,18216000000.0,1383000000.0,70000000.0,2.68543689320388,-183000000.0,28381000000.0,0.358207343412527,0.7105826906598115,0.11687396497656884,0.10036612302944113,0.1925801207617278,9224000000.0,2.273040906850665,0.07103343786335929,0.061000332839117676,0.11704598235020901,0.14935205183585312,0.04872978401042951,0.041846954522073286,0.08029493729679517,0.05220246857660514,-0.01976241900647948,-0.006447975758429936,-0.005537232594027051,-0.010624709707385044,-0.006907484996036689
MMC.N,2020-10-29T11:09:46Z,4.0195,4.0195,3.98016,0.02446,3411000000.0,4125000000.0,17072000000.0,2033000000.0,32681000000.0,4564000000.0,2388000000.0,8752000000.0,-8993000000.0,12748000000.0,26151000000.0,17745000000.0,1421000000.0,78000000.0,2.775390625,841000000.0,28117000000.0,0.3897394881170018,0.7473707274320771,0.12131450723761425,0.10437257121875096,0.1998008434864105,10360000000.0,2.5115151515151517,0.07230501120318668,0.06220739879440654,0.11908388003748828,0.16236288848263253,0.05053881993100259,0.043480921636424835,0.08323570759137769,0.05433826622308898,0.09609232175502742,0.029910730163246434,0.025733606682782045,0.04926194939081537,0.0321593820503996
MMC.N,2020-07-30T11:25:09Z,3.99504,3.99504,3.95592,0.4756,3371000000.0,4070000000.0,17072000000.0,2020000000.0,32169000000.0,4505000000.0,1711000000.0,8392000000.0,-9166000000.0,13201000000.0,26241000000.0,17558000000.0,1216000000.0,82000000.0,2.37964774951076,761000000.0,27664000000.0,0.40169208770257386,0.7482796892341842,0.12185511856564488,0.10479032609033542,0.19745782567947517,11490000000.0,2.823095823095823,0.07301908617698091,0.06279337250147658,0.1183223992502343,0.14489990467111535,0.04395604395604396,0.03780036681277006,0.07122774133083412,0.046339697420067834,0.09068160152526215,0.027508675534991325,0.023656315085952315,0.044575913776944705,0.029000419191341793
MMC.N,2020-04-30T11:56:37Z,3.51944,3.51944,3.48499,0.07525,3207000000.0,3912000000.0,17232000000.0,1780000000.0,31391000000.0,4543000000.0,1480000000.0,7451000000.0,-9624000000.0,13640000000.0,24532000000.0,17075000000.0,-638000000.0,118000000.0,-1.25098039215686,941000000.0,26848000000.0,0.43041202523151256,0.7059211974466212,0.11945023837902265,0.10216304036188717,0.18610724233983286,12160000000.0,3.1083844580777096,0.06629916567342074,0.05670415087126884,0.10329619312906221,-0.08562609045765669,-0.023763408820023837,-0.020324296772960403,-0.03702414113277623,-0.026006848198271645,0.12629177291638707,0.035049165673420736,0.029976744926889873,0.05460770659238626,0.038358062938203166
MMC.N,2020-01-30T12:34:47Z,3.44419,3.44419,3.40773,0.47036,3015000000.0,3662000000.0,16652000000.0,1742000000.0,31357000000.0,4742000000.0,1155000000.0,7943000000.0,-9502000000.0,11956000000.0,24678000000.0,17445000000.0,1070000000.0,137000000.0,2.09393346379648,314000000.0,26615000000.0,0.379579503965756,0.6358076760860396,0.11328198384369716,0.09615077973020378,0.18105933221234685,10801000000.0,2.9494811578372473,0.06545181288746947,0.05555378384411774,0.10461205861157818,0.13470980737756516,0.0402028931053917,0.034123162292311125,0.06425654576026904,0.043358456925196534,0.03953166309958454,0.011797858350554198,0.010013713046528686,0.01885659380254624,0.012723883621038982
MMC.N,2019-10-29T11:28:57Z,2.97383,2.98569,2.95555,0.05119,2901000000.0,3504000000.0,16100000000.0,1504000000.0,31097000000.0,4758000000.0,1213000000.0,7797000000.0,-9358000000.0,12568000000.0,24893000000.0,17155000000.0,1050000000.0,123000000.0,2.05479452054795,462000000.0,26339000000.0,0.3720661792997307,0.6097099621689785,0.11014085576521508,0.09328874167926167,0.18018633540372672,11355000000.0,3.2405821917808217,0.05710163635673336,0.04836479403157861,0.09341614906832298,0.13466717968449404,0.039864839211815176,0.03376531498215262,0.06521739130434782,0.04218053267986984,0.05925355906117737,0.01754052925319868,0.014856738592147152,0.028695652173913042,0.01855943437914273
MMC.N,2019-07-30T11:06:39Z,2.92264,2.90672,2.87633,-0.39251,2898000000.0,3455000000.0,15636000000.0,1477000000.0,32116000000.0,4892000000.0,1294000000.0,8337000000.0,-9225000000.0,13122000000.0,25734000000.0,17562000000.0,517000000.0,88000000.0,1.009765625,239000000.0,27224000000.0,0.34760705289672544,0.5923957481602616,0.10645019100793418,0.09023539668700958,0.18534151957022257,11828000000.0,3.4234442836468886,0.05425359976491331,0.0459895379250218,0.09446149910463034,0.06201271440566151,0.01899059653247135,0.016097895130153195,0.03306472243540547,0.020090153104841843,0.028667386350005996,0.008779018513076697,0.007441773570805829,0.015285239191609108,0.009287324162586461
WELL.N,2021-04-28T20:23:47Z,1.77428,-0.34674,-0.36176,-0.58476,571374000.0,1593626000.0,4399427000.0,740106000.0,32992251000.0,426976000.0,2131846000.0,16691017000.0,16622696000.0,14618713000.0,16335102000.0,68321000.0,303658000.0,,0.724584147618945,1233885000.0,32565275000.0,0.03423242574134338,1.3381876264708086,0.01754549900162059,0.017318430318683013,0.1298746404929551,12486867000.0,7.8355065743154295,0.022726846310986166,0.022432722156484564,0.16822781694070615,0.018192899809520293,0.009324594986530899,0.009203918823241251,0.06902217038718905,0.018589293167560264,0.0739250939592237,0.0378895925184111,0.037399236566186406,0.280464933274265,0.07553580014376403
WELL.N,2021-02-09T21:10:04Z,2.35904,-0.26095,-0.27657,-0.16012,676542000.0,1728192000.0,4605967000.0,978844000.0,32483642000.0,475997000.0,1545046000.0,16881572000.0,16813251000.0,13905822000.0,16538082000.0,68321000.0,255172000.0,,0.611427667741735,892481000.0,32007645000.0,0.040075770194861,1.4213156805610119,0.021136887765407297,0.020827159713187333,0.1468838139743511,12360776000.0,7.152432137169944,0.03058156887206166,0.030133443780718923,0.21251650304919684,0.015115416976570666,0.007972220386723234,0.007855399957923438,0.05540031007603832,0.01542935873700469,0.05286717374424609,0.027883369738698364,0.027474782538238787,0.19376626015774756,0.05396520588058518
WELL.N,2020-10-28T20:05:29Z,2.51916,0.31386,0.29978,-0.67567,856950000.0,1928264000.0,4746773000.0,1039439000.0,32541597000.0,551593000.0,1603740000.0,16961102000.0,16892781000.0,13889030000.0,16631049000.0,68321000.0,297968000.0,,0.714505295820175,1063831000.0,31990004000.0,0.050524429367855936,1.5535911441950858,0.026788055418811452,0.026333987234861276,0.1805331748537375,12285290000.0,6.3711659814216315,0.032492618631745095,0.03194185583454924,0.2189780299163242,0.017567726436643092,0.009314409588695269,0.009156526644958451,0.06277275108794965,0.01791636835415493,0.0627218089956655,0.03325510681399102,0.03269141953912096,0.22411667884687134,0.06396656037752038
WELL.N,2020-08-05T20:21:52Z,3.19483,0.74292,0.73272,0.08928,1056624000.0,2145898000.0,4976032000.0,1303730000.0,33162652000.0,147473000.0,1678770000.0,16936527000.0,16868206000.0,14543485000.0,16609382000.0,68321000.0,399759000.0,,0.953803316941885,2026244000.0,33015179000.0,0.06238728872808457,7.164864076814061,0.032004188134191244,0.03186186677712024,0.21234268589912605,12864715000.0,5.995026324643576,0.039488806042820485,0.03931320088634648,0.2620019324634568,0.023603363310553575,0.012108339621602536,0.012054494314869631,0.0803369029781159,0.024068264550721995,0.1196375148222537,0.06137310356548423,0.06110017980467907,0.4072007575513984,0.12199394294140505
WELL.N,2020-05-06T20:05:38Z,3.10555,1.0315,1.01894,0.03978,1164737000.0,2236848000.0,5107663000.0,1262246000.0,32923028000.0,89643000.0,303423000.0,17066337000.0,16998016000.0,14073418000.0,16636978000.0,68321000.0,411857000.0,,0.998634886765918,483992000.0,32833385000.0,0.06824762689263665,12.993061365639258,0.035474167527959725,0.035377578271354626,0.22803716690000886,13769995000.0,6.1559815418839365,0.03844398011353383,0.03833930463504147,0.24712789391155995,0.024132712251023754,0.012543848281253973,0.012509693822816054,0.08063511629486911,0.024755517498430305,0.02835945405273551,0.014740849900185437,0.01470071343377043,0.09475801359643343,0.029091340987527903
WELL.N,2020-02-12T21:57:14Z,3.06577,1.20464,1.19459,0.28346,1206340000.0,2250240000.0,5121306000.0,1232432000.0,33380751000.0,100849000.0,284917000.0,16506627000.0,16438306000.0,15023962000.0,16030750000.0,68321000.0,326068000.0,,0.799194109746174,1096272000.0,33279902000.0,0.07308216269744267,11.961843944907733,0.03624830385618323,0.03613879148494892,0.23555319678222703,14739045000.0,6.549988001279863,0.03703232058796327,0.03692043956710261,0.2406479909616805,0.019753763140101244,0.009797745197687181,0.00976814452137401,0.06366891570236186,0.020340158757388146,0.06641405297399644,0.03294096238624741,0.03284144206342152,0.2140610227156901,0.06838557147981224
WELL.N,2019-10-28T20:30:43Z,2.78231,0.84011,0.8318,1.2838,1217393000.0,2238130000.0,5099727000.0,1109871000.0,31863955000.0,64947000.0,265788000.0,16225729000.0,16157408000.0,13798266000.0,15755388000.0,68321000.0,355418000.0,,0.873496833304251,931752000.0,31799008000.0,0.07502855495737665,18.744406977997443,0.03828399301009642,0.03820596030844257,0.23871728819993698,13532478000.0,6.0463324293048215,0.03490269256198181,0.03483155182713508,0.2176334144945406,0.0219045936241139,0.011177015333308511,0.011154233678775908,0.06969353457547825,0.022558505065060918,0.05742435362996633,0.029301291411354718,0.029241567784036852,0.18270625074636349,0.05913862610048067
WELL.N,2019-07-31T20:52:42Z,1.49851,0.89797,0.94357,-0.07506,1135199000.0,2122927000.0,5069973000.0,584379000.0,33148697000.0,91052000.0,268666000.0,15969572000.0,15901251000.0,15259532000.0,15486338000.0,68321000.0,510587000.0,,1.25552225006332,2972789000.0,33057645000.0,0.07108512363387072,12.4675899486008,0.03433998398857511,0.03424565979169558,0.22390632060565213,14990866000.0,7.061413793314608,0.017677575035971255,0.017629018721309016,0.11526274400277871,0.031972491185111286,0.015445353109696714,0.015402928205594326,0.10070803138399356,0.03297015730897776,0.18615332959455644,0.0899274282847432,0.08968041790601905,0.5863520377721932,0.1919620377651579
MSFT.OQ,2021-04-27T20:15:09Z,7.41048,7.41048,7.34786,0.63591,64228000000.0,76074000000.0,159969000000.0,56015000000.0,308879000000.0,26067000000.0,125407000000.0,134505000000.0,76680000000.0,70112000000.0,236686000000.0,57825000000.0,22179000000.0,5089000000.0,2.91944188495459,16590000000.0,282812000000.0,0.4775138470688822,2.463958261403307,0.22710493189822215,0.20793903114164447,0.40150279116578835,-55295000000.0,-0.7268580592580908,0.1980644385669632,0.18134933096778996,0.35016159380880046,0.16489349838295975,0.07842312207402798,0.07180481677291108,0.13864561258743882,0.09370642961560886,0.12334113973458236,0.05866087719050111,0.05371035259761913,0.10370759334621082,0.07009286565322832
MSFT.OQ,2021-01-26T21:05:36Z,6.77457,6.77457,6.71415,0.51818,60155000000.0,72183000000.0,153284000000.0,51310000000.0,304137000000.0,26330000000.0,131968000000.0,130236000000.0,79462000000.0,72041000000.0,236651000000.0,50774000000.0,12516000000.0,4174000000.0,1.64338235294118,5092000000.0,277807000000.0,0.4618922571332043,2.284656285605773,0.21653522049480395,0.1977891542298372,0.39244148117220323,-59927000000.0,-0.8302093290664007,0.18469656992084432,0.16870686565593795,0.33473813313848805,0.09610246014926749,0.045052860439081806,0.04115250692944298,0.08165235771509094,0.05288800807940807,0.03909825240332934,0.018329271760610784,0.016742454880530812,0.03321938362777589,0.021516917317061835
