Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90_days,1_yr,fwd_ret,Timeframe,quartiles,GICS Sector,x0_Communication Services,x0_Consumer Discretionary,x0_Consumer Staples,x0_Energy,x0_Financials,x0_Health Care,x0_Industrials,x0_Information Technology,x0_Materials,x0_Real Estate,x0_Utilities
2016-07-20,INTC,0.0086003149137866,0.4025788011936978,0.0172797526114411,0.0817360685391935,0.1249466108100973,0.2893270624839745,0.0657367165777749,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-20,APH,0.0116974250565391,0.2002213976021462,0.0153276478865252,0.0785770346288687,0.0257384324700502,0.0626654767868906,0.0958834813925668,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-20,URI,0.0225645784917016,0.2529253499592229,0.0259720826908491,0.1051462379022694,0.1616229018847674,0.0429978666628394,0.0818780585560938,3-2016,1.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-20,ITW,0.0141996793806181,0.1337745032695953,0.0193607062324681,0.0821094970131004,0.1007192411737614,0.308148132564995,-0.0027828118701643,3-2016,1.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-20,AXP,0.0342477777519849,0.3584335385543774,0.0257369937638826,0.086015058875862,-0.0033130674606194,-0.1475019859222538,-0.0453129144479725,3-2016,0.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,MS,0.0283165693150474,1.382961374070206,0.0105699653596698,0.0390743906711274,0.0557301422140688,-0.2649684235960614,0.1520798253427679,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,TSCO,0.012769461368472,0.1226071557851233,0.0202351847230957,0.1503972641648128,0.0366647344866415,-0.0153157619494781,-0.2745626808373834,3-2016,0.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,KMI,0.0079713266123607,0.8283955818238955,0.0123982305283142,0.0368090727277943,0.1706316441982345,-0.3368001995714523,-0.0566486001750446,3-2016,0.0,Energy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,RJF,0.0179436557104078,0.6803946406229704,0.027779446470557,0.1732886754846357,0.0963444996734463,-0.0923420651333953,0.1101233068327556,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,PKG,0.0182096597475512,0.2639051211713555,0.0241369532115454,0.1686968317655055,0.1652641132086485,0.1008738246381757,0.1680724256707759,3-2016,1.0,Materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-21,PHM,0.0173017626711109,0.7144123275769596,0.0218791769197819,0.1933817034128143,0.1298501787714028,0.1244035869345179,-0.1033551400582367,3-2016,0.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,BK,0.0195760997256794,0.8680746586484497,-0.0696050910303416,-0.2189709647004007,-0.0476130758032364,-0.1021011597835284,0.0998057059231078,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,PPG,0.0133413613957983,0.1927646433025348,0.0211749868081511,0.1209725077166578,-0.011504477016182,0.0669958603369074,-0.1434177726720281,3-2016,0.0,Materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-21,DISH,0.0174162639705776,0.1445912564448672,0.0188839769539873,0.1091549962316953,0.1166320330211627,-0.1738194536292785,0.0785701227450423,3-2016,1.0,Communication Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,LUV,0.032743799138271,0.3123039671468512,0.0507822101115462,0.2142722721321042,-0.2162215502573855,0.0743784609972524,0.0317363015391223,3-2016,1.0,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-07-21,DPZ,0.0077162136650348,-0.2999259247676694,0.0120922382706198,0.0638236640657211,0.0521883029251286,0.3189124830401888,0.1050349537732744,3-2016,1.0,Consumer Discretionary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,TFC,0.0186523728494691,0.9188620865271748,0.0166486789832075,0.0487479043052887,0.0498133921975614,-0.0751793163682252,0.0680106378782772,3-2016,1.0,Financials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,MXIM,0.0092530641810257,0.2148641087663692,0.0174809213601038,0.0629838733622069,0.0411755070877775,0.1623748770116315,0.0452755234272965,3-2016,1.0,Information Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
