Instrument,Original Announcement Date Time,e_p,b_p,ebit_ev,rev_ev
PG,2021-04-20T11:00:01Z,0.0096073942928348,0.1371032737987795,0.0115822449335643,0.0510820442040713
PG,2021-01-20T12:03:40Z,0.0110556926595588,0.1380385533332876,0.0151584468084256,0.0543891572292138
PG,2020-10-20T11:00:01Z,0.0122687676593069,0.1377912841793544,0.0150093340548105,0.053250746606213
PG,2020-07-30T11:00:01Z,0.009222580787822,0.1541285809024143,0.0121720455728429,0.0560408071145093
PG,2020-04-17T11:00:00Z,0.01047661867677,0.163924380557664,0.0129826130300956,0.0585033247905934
PG,2020-01-23T12:00:00Z,0.0118436752156048,0.1446886651647404,0.0143527250399633,0.0550102342359596
PG,2019-10-22T10:55:00Z,0.0113740283192061,0.1472143580328538,0.0135449499877755,0.0536552459119584
PG,2019-07-30T10:55:00Z,-0.0193027620823059,0.168216536164997,0.0132632641023438,0.057719510327257
PG,2019-04-23T11:00:00Z,0.0103000749249543,0.2079954331824329,0.011968837695093,0.0583449825693283
PG,2019-01-23T12:00:00Z,0.0136075895768669,0.2306810423506974,0.0163374778353191,0.068964642578624
PG,2018-10-19T11:00:00Z,0.0151226471206082,0.2475470659369281,0.0167406714572145,0.0730653259991922
PG,2018-07-31T17:00:00Z,0.0092923908035323,0.2614809486743984,0.0115195583802068,0.07595176665943
PG,2018-04-19T17:00:00Z,0.0121932198267629,0.2668949221251605,0.014645181570997,0.0735920373942601
PG,2018-01-23T09:00:00Z,0.0104377726076581,0.2279149640585488,0.0162733860488815,0.0685745034690637
PG,2017-10-20T16:00:00Z,0.0120301571352135,0.2320126363730342,0.0151750254323896,0.066137057975814
PG,2017-07-27T12:00:00Z,0.0096547228002495,0.2430639274497779,0.0134633130205051,0.0667313841111904
PG,2017-04-26T12:00:00Z,0.0107135870017087,0.2298939079205001,0.0136829926102966,0.063023347014073
PG,2017-01-20T03:00:00Z,0.0347292822685619,0.2312737307559368,0.0174275996542045,0.0694467186220499
PG,2016-10-25T16:00:00Z,0.0110379996176792,0.2383017095883199,0.0153856652751192,0.0637902658168726
PG,2016-08-02T12:00:00Z,0.0083770006154087,0.2498147593481764,0.0128648557086548,0.0659083380912379
FANG,2021-05-03T21:41:42Z,0.0165407126623383,0.8024501192960777,0.0221412209172841,0.0542757879214584
FANG,2021-02-22T21:01:00Z,-0.0966524189748088,1.1501507069884556,0.0079348758165194,0.0535256096745915
FANG,2020-11-02T21:01:02Z,-0.234097097357102,2.009070506698148,0.0083430544096384,0.0619278265457697
FANG,2020-08-03T20:01:11Z,-0.3625645861829914,1.6232833164916718,-0.0364111434021474,0.0311990644070819
FANG,2020-05-04T20:01:11Z,-0.0655887361526573,3.092798271669053,0.0255260755492604,0.0805190944518775
FANG,2020-02-18T21:01:17Z,-0.0329767836553207,0.8971445721752456,0.0111659846976217,0.0509390376288199
FANG,2019-11-05T21:01:01Z,0.0253997972212179,0.9697476928209556,0.025111343987572,0.047356983342133
FANG,2019-08-06T20:01:33Z,0.0194490402551412,0.7804136382034337,0.0213287286584338,0.0433797449407589
FANG,2019-05-07T20:02:07Z,0.000599173526569,0.8252416981436131,0.0017747718156139,0.0393180217612939
FANG,2019-02-19T21:01:08Z,0.0326699472882344,1.459450153839415,0.0156830208389851,0.0447947842620462
FANG,2018-11-06T21:01:07Z,0.0117796691921856,0.4450253175244025,0.0147035228388359,0.0343722971986413
FANG,2018-08-08T20:47:08Z,0.0168907725397718,0.4340463623717784,0.0213907147687431,0.0346039457564574
FANG,2018-05-08T16:00:00Z,0.0131087243244657,0.4361536477025636,0.016632783364606,0.0334219597435996
FANG,2018-02-13T17:00:00Z,0.0092433847266779,0.4239971775664146,0.0149192089904266,0.0283409807308564
FANG,2017-11-06T17:00:00Z,0.007596310045654,0.5095656874265496,0.0130687412188146,0.0261347930749164
FANG,2017-08-01T16:00:00Z,0.018176651396344,0.552812550150947,0.0140824849273236,0.026110504923089
FANG,2017-05-02T16:00:00Z,0.0145757777580851,0.4975642977858443,0.0107644924150024,0.0218511365174706
FANG,2017-02-14T17:00:00Z,0.0028598636202883,0.4130884077349187,0.0098129428208382,0.021239028745542
FANG,2016-11-07T17:00:00Z,-0.0002960125134965,0.3338263200917629,0.0065462060618026,0.0173660117918149
FANG,2016-08-02T16:00:00Z,-0.0237752562760778,0.2996125716364311,0.0047154797943962,0.0159714337161418
UNP,2021-04-22T12:05:16Z,0.0091256613647144,0.1106103652662699,0.0118512242522091,0.029010265533675
UNP,2021-01-21T13:05:58Z,0.0098351560096889,0.1208583881248591,0.0125376116946592,0.0311230621546321
UNP,2020-10-22T12:00:14Z,0.0101988136716651,0.1286936143352666,0.0129902797419491,0.0309289380690455
UNP,2020-07-23T12:02:50Z,0.0098670303715279,0.1434031657883199,0.0126933473244017,0.0302303962091813
UNP,2020-04-23T12:04:19Z,0.015401776739742,0.1670894245896978,0.0178937292637369,0.0427243426119087
UNP,2020-01-23T13:03:41Z,0.0111788911878675,0.1444411542791615,0.0143578614467773,0.0347899460067892
UNP,2019-10-17T12:04:29Z,0.0136260400801904,0.1578692849419365,0.0164351254500727,0.0398138568215201
UNP,2019-07-18T12:00:11Z,0.0131158482385503,0.1518013237851578,0.016065846927007,0.038902846994172
UNP,2019-04-18T12:07:31Z,0.01150869177997,0.1467916675486911,0.0139999006336094,0.0371673890588526
UNP,2019-01-24T13:00:19Z,0.0152582565954307,0.200527267984866,0.0182662151209186,0.0468412474169837
UNP,2018-10-25T12:06:12Z,0.0132295915074301,0.1714531805843662,0.0163706559324517,0.0420655606274703
UNP,2018-07-19T19:51:10Z,0.0137326548787062,0.1811818594964628,0.0163049614932423,0.0432966955007821
UNP,2018-04-26T17:00:00Z,0.0125646070592822,0.2339222912739194,0.0163862285901001,0.0453562191763387
UNP,2018-01-25T16:00:00Z,0.0689470029993116,0.2354694567945712,0.0187719266734728,0.0449898858269247
UNP,2017-10-26T16:00:00Z,0.0128635186904327,0.2063226519601988,0.0194398939353145,0.0502058005741074
UNP,2017-07-20T13:00:00Z,0.0132820538770587,0.2230543551357084,0.0199761133460676,0.0513085103066806
UNP,2017-04-27T03:34:37Z,0.0124780527565876,0.229575218766957,0.0186163315413714,0.0514203517063068
UNP,2017-01-19T16:00:00Z,0.0133888899000178,0.2332756586426188,0.0201989675080316,0.052141990050703
UNP,2016-10-20T12:00:00Z,0.0139227270638653,0.2496981394902247,0.0209920852181227,0.0546893499086439
UNP,2016-07-21T16:00:00Z,0.0133414656997474,0.2783037921555082,0.0200679943058586,0.0552043441977772
FB,2021-04-28T20:05:11Z,0.0113470399469374,0.1596937262491127,0.014728430612715,0.0338447412033861
FB,2021-01-27T21:05:11Z,0.0144195740485981,0.1648887739276813,0.0180321580441221,0.0391734050932205
FB,2020-10-29T20:05:06Z,0.0105159480816775,0.1577941732862579,0.0115641841577032,0.0310703333582641
FB,2020-07-30T20:05:05Z,0.0079974938814297,0.1705869460645558,0.0101291397623664,0.0316898099345958
FB,2020-04-29T20:05:04Z,0.0103101203017993,0.2214803974419978,0.0135599363286128,0.0426743418489366
FB,2020-01-29T21:05:04Z,0.0125555042579433,0.1726471529843798,0.0168380932889457,0.0397070114896592
FB,2019-10-30T20:05:03Z,0.0119888966476122,0.1850179438481204,0.0155226892733503,0.0387288354845484
FB,2019-07-24T20:05:06Z,0.0047484524896292,0.1611170259497199,0.0131708785349207,0.0336159998398839
FB,2019-04-24T20:05:05Z,0.005105820604408,0.1818588618406615,0.014602014054625,0.035022998075339
FB,2019-01-30T21:20:43Z,0.0182679761728818,0.2233115419203769,0.0231935312605927,0.0503976602956919
FB,2018-10-30T20:05:08Z,0.0108185636190151,0.1692009029158883,0.0132279896615131,0.0316563134734295
FB,2018-07-25T20:05:07Z,0.0090775905076635,0.1411275537954073,0.0110059101181657,0.0254356675586812
FB,2018-04-25T17:00:00Z,0.0107434439258007,0.1672159850653009,0.0130046571079401,0.0284746069448512
FB,2018-01-31T17:00:00Z,0.0083235982261575,0.1449940387348013,0.0155737840267266,0.0275385941105096
FB,2017-11-01T17:00:00Z,0.0094792828742741,0.1434950626937321,0.0111977028387557,0.022552627714249
FB,2017-07-26T17:00:00Z,0.0088900720864536,0.1519333887865098,0.0109346895100637,0.0231799501758707
FB,2017-05-03T21:11:00Z,0.0074514913425843,0.1514852381865441,0.0088335801191229,0.0212365505886846
FB,2017-02-01T17:00:00Z,0.0107360410064289,0.1785138234085824,0.0148174199788635,0.029154936920663
FB,2016-11-02T17:00:00Z,0.007112831709161,0.1469125526493331,0.0090997188546243,0.0204875173056426
FB,2016-07-27T17:00:00Z,0.0069628910805399,0.1541350357253263,0.0089662548822618,0.0212001529839225
PXD,2021-05-04T20:07:00Z,-0.0020350446273182,0.527541711533095,0.0219988884386748,0.0771219612998854
PXD,2021-02-23T21:20:00Z,-0.001601127727479,0.6174482226401885,0.012798096892583,0.0984769592956006
PXD,2020-11-04T21:05:01Z,-0.0014158181574586,0.8249972403511363,0.0094868915715892,0.1159023529502711
PXD,2020-08-04T20:05:00Z,-0.0272550003380239,0.7288694851216423,-0.0080398616983977,0.0632653944680816
PXD,2020-05-06T20:05:01Z,0.0249024131923034,1.0558450260111698,0.0165942298383057,0.1502450539414166
PXD,2020-02-19T21:07:00Z,0.0143575505853997,0.48400898306781,0.0191373754250396,0.099491749010885
PXD,2019-11-04T21:08:00Z,0.010941099067483,0.563989871930777,0.0194968200015666,0.105890178157493
PXD,2019-08-06T20:17:00Z,-0.0065216528856541,0.4582908264498724,-0.0023150975652477,0.0874224937734026
PXD,2019-05-06T20:35:00Z,0.0135635029164017,0.4758528939837614,0.0141145968444313,0.084237115209851
PXD,2019-02-13T21:26:06Z,0.0143181011389396,0.5402072364289666,0.0204615243439977,0.094742016080191
PXD,2018-11-06T21:15:00Z,0.0137793070829846,0.4007116832396549,0.0224319741466113,0.0806108076789045
PXD,2018-08-07T20:18:08Z,0.0020464040733176,0.3560122965126328,0.0161891395203569,0.0713821133295739
PXD,2018-05-02T17:00:00Z,0.0060423525601284,0.3890660572191164,0.0149794315842606,0.0770747845392796
PXD,2018-02-06T17:00:00Z,0.0224050086707085,0.3832990405972206,0.0113511284643777,0.0588194838608664
PXD,2017-11-01T16:00:00Z,-0.0009164736024003,0.4220161705661756,0.0046052284511358,0.0496513285950195
PXD,2017-08-01T16:00:00Z,0.0085839672565156,0.3904047253961228,0.0085983819579695,0.0403545909540001
PXD,2017-05-03T17:00:00Z,-0.0013252566539682,0.3262971204449014,0.0029175354474383,0.0349173125358316
PXD,2017-02-07T17:00:00Z,-0.0014069942919714,0.3404271770621216,0.0007686739165338,0.0250459584470609
PXD,2016-11-01T16:00:00Z,0.0006986854659938,0.3310498771599859,-0.0029300190784889,0.0338822418969943
PXD,2016-07-27T16:00:00Z,-0.0104989313805642,0.4065985402943141,-0.0046333106394146,0.038919809371083
RE,2021-04-28T20:17:32Z,0.0273001661150113,0.7833676708926863,0.029587393278999,0.2088345522112782
RE,2021-02-08T21:16:44Z,0.0067225233412907,1.039614029884112,0.0201045355718858,0.2638874627990773
RE,2020-10-29T20:34:07Z,0.0304125038949695,1.214698237296015,0.0526983668848014,0.3404013325501031
RE,2020-08-05T20:48:57Z,0.0228470147615188,1.1262505790545638,0.0508960526223509,0.2825563162609164
RE,2020-05-06T20:25:31Z,0.0016947015083432,0.8863914872490966,0.0119389374074883,0.2076426581430528
RE,2020-02-10T21:35:33Z,0.0190437229911136,0.8089304196097645,0.0208974150053659,0.1996758646156387
RE,2019-10-28T20:25:50Z,0.0095265363652107,0.8286709402754893,0.0100622225692401,0.1905552049407883
RE,2019-07-29T20:24:07Z,0.0326903391287238,0.8823682135291641,0.038436408948875,0.2005681486039037
RE,2019-05-06T20:24:24Z,0.0354528133108492,0.8515479187204821,0.0427443793157095,0.1979586573788549
RE,2019-02-11T21:27:44Z,-0.0430678024675958,0.8880743214035908,-0.0786165989887371,0.203295696598629
RE,2018-10-29T20:30:01Z,0.0210385570096975,0.8923072978017619,0.0215690545480155,0.2080059728070498
RE,2018-07-30T17:00:00Z,0.0073246880967036,0.8725454363222299,0.0073345593205463,0.2002102433640187
RE,2018-04-25T17:00:00Z,0.0176254957981904,0.7067052503248082,0.0191763724208489,0.1486562175396586
RE,2018-02-05T17:00:00Z,0.0623072564935286,0.9210034862402402,0.0775445671002235,0.2057272585179518
RE,2017-10-30T17:00:00Z,-0.0681740508585353,0.8497398657163141,-0.0949786367353569,0.1832022733671073
RE,2017-07-24T21:15:00Z,0.023249553634214,0.8211394405676351,0.0269396264792494,0.1443744444503093
RE,2017-04-24T17:00:00Z,0.0301648819455683,0.8728131173116874,0.0358304411790668,0.1527348536892126
RE,2017-02-06T21:15:00Z,0.0417879262440573,0.912980570317343,0.0472514128438326,0.1794534385198533
RE,2016-10-24T17:00:00Z,0.0367241951416338,1.0105040558726457,0.0405461403705215,0.1853285059389552
RE,2016-07-25T17:00:00Z,0.0199183568311242,1.0325050378936969,0.0247978933454043,0.1800681157721784
CTXS,2021-04-29T11:12:34Z,0.0052149567444559,0.014460431985571,0.0051985834481408,0.0383248371383404
CTXS,2021-01-19T11:13:12Z,0.0069976503848633,0.0070008966563749,0.008562645459602,0.0479824846160844
CTXS,2020-10-22T11:12:12Z,0.0057741222078807,0.0040443015454222,0.0075788161010239,0.0430537768480558
CTXS,2020-07-23T11:07:10Z,0.0061833826738594,-0.0051258558866894,0.0082364936762046,0.0417774976587929
CTXS,2020-04-23T11:11:33Z,0.010463285763664,-0.0126403896268289,0.0112831002849598,0.0465369779382714
CTXS,2020-01-22T21:11:01Z,0.0143416344662052,0.0580038730568511,0.0131677657761706,0.0554844663310051
CTXS,2019-10-24T11:03:21Z,0.0214375965708755,0.0564249711432212,0.0103099663123346,0.0571321554860682
CTXS,2019-07-24T20:07:10Z,0.0072362810385657,0.0393196423955748,0.0090503960013382,0.0571539793939954
CTXS,2019-04-24T20:05:00Z,0.0084056756866205,0.0422674132167384,0.0098710154031699,0.0542832251040509
CTXS,2019-01-23T21:08:25Z,0.0120018603866935,0.0399428790994872,0.0140740361850575,0.0552606324218119
CTXS,2018-10-24T20:08:38Z,0.0105344285231654,0.0499489619734647,0.0106040296591327,0.0474933028537014
CTXS,2018-07-25T20:05:00Z,0.0075189601749563,0.044774386268878,0.0096394463924361,0.0499071570524376
CTXS,2018-04-25T17:00:00Z,0.0114175931894757,0.0414235305133229,0.0129776592006899,0.0523918781070163
CTXS,2018-01-31T17:00:00Z,-0.021410363530076,0.0748495038533468,0.0192333919109132,0.0570307839836512
CTXS,2017-10-25T17:00:00Z,0.0108874397631243,0.1714575012083989,0.012759163765707,0.0598099327301051
CTXS,2017-08-02T16:00:00Z,0.0090476823522208,0.1564383843447644,0.010356918428238,0.0574357259867857
CTXS,2017-04-26T17:00:00Z,0.0021184628097466,0.1329737499980353,0.0103765466724891,0.0506567470829807
CTXS,2017-01-25T17:00:00Z,0.0143474293778495,0.1872830943136819,0.0146138625942879,0.0532540424537904
CTXS,2016-10-19T17:00:00Z,0.0099390055036734,0.1772080351717352,0.0109010914716218,0.0513044527937288
CTXS,2016-07-26T16:00:00Z,0.0097324774920695,0.1804881180723175,0.0112282573982354,0.0543504299733876
TSN,2021-05-10T11:35:55Z,0.0174310879992186,0.5833921489822541,0.0223915760733726,0.3059550297812703
TSN,2021-02-11T11:47:33Z,0.0198656525670655,0.6652228583378379,0.0258880527043609,0.3208400844639992
TSN,2020-11-16T12:41:21Z,0.0283739195148767,0.7060616122021696,0.0356022002760181,0.3620241483257919
TSN,2020-08-03T11:30:10Z,0.0248203497362807,0.6997737312744955,0.0352031605160946,0.3127713428123228
TSN,2020-05-04T11:43:10Z,0.0175802935247361,0.6755788860077458,0.0186960435436228,0.3277979421947909
TSN,2020-02-06T12:39:41Z,0.0151185565809216,0.4316722125550687,0.0184491708884763,0.2415590595143724
TSN,2019-11-12T12:37:21Z,0.0105241915138886,0.4489678031154328,0.0126572575252933,0.255114057232024
TSN,2019-08-05T11:33:55Z,0.0229501713243347,0.4728550091794888,0.0177785773656371,0.2611109070891356
TSN,2019-05-06T11:34:45Z,0.016797766024125,0.5292873552625129,0.0175422155444603,0.278062778311126
TSN,2019-02-07T12:30:13Z,0.028791487892044,0.68592715346436,0.0263758191562117,0.3302485857986607
TSN,2018-11-13T12:35:45Z,0.0246513129527501,0.5877295339554186,0.0275841599366941,0.3179185916029379
TSN,2018-08-06T11:30:05Z,0.0213749526476715,0.4909522395563157,0.0243550185124855,0.2840474833491045
TSN,2018-05-07T17:00:00Z,0.0117107700433651,0.4511806515754905,0.0144878925231542,0.2653299564907732
TSN,2018-02-08T17:00:00Z,0.0547635319255751,0.4014089663827412,0.0249524211684921,0.261209496853806
TSN,2017-11-13T23:00:00Z,0.0155662715061974,0.4164570252457543,0.018685678334789,0.2879241529428975
TSN,2017-08-07T12:33:00Z,0.01992489918654,0.4509624274501697,0.023723613974098,0.2992988084410757
TSN,2017-05-07T10:00:00Z,0.0154349578988031,0.4435734518506052,0.0210258647946734,0.32062673957938
TSN,2017-02-06T12:30:00Z,0.0268764553499026,0.4328333028525631,0.0367687858321774,0.3328296074397001
TSN,2016-11-21T17:00:00Z,0.0142503030788465,0.3501711303876154,0.0131200524347267,0.2712675681481412
TSN,2016-08-08T12:30:00Z,0.0197845320127151,0.4002280019349057,0.0273477397187474,0.3093610460621331
KSU,2021-04-16T12:00:00Z,0.0063750022060907,0.1766792278071023,0.0097046609152234,0.0253571080908503
KSU,2021-01-22T13:00:00Z,0.0086722669320834,0.2120596931527809,0.0125362250657142,0.030119953085815
KSU,2020-10-16T00:00:00Z,0.0111188101154225,0.2615645862998666,0.0135800989618144,0.0321400548088008
KSU,2020-07-17T12:00:00Z,0.0077332106677315,0.3112247199358966,0.0112969933608955,0.0309946052200032
KSU,2020-04-17T12:00:00Z,0.0125538180742574,0.3668081648921967,0.0174347942950435,0.0470045651646403
KSU,2020-01-17T13:00:00Z,0.0083788068255306,0.2909461624818107,0.0147414793051767,0.0392049185312666
KSU,2019-10-18T12:00:00Z,0.0135520122689858,0.3663708636116877,0.0181836774407415,0.0460410959107432
KSU,2019-07-19T12:00:00Z,0.010503114512875,0.3936505296371722,0.0170772161071524,0.0469147068122618
KSU,2019-04-17T12:00:00Z,0.0088034757191489,0.4133776174101657,0.0158074621949389,0.0462570489555282
KSU,2019-01-18T13:00:00Z,0.0165962352670056,0.4952394897521794,0.0194749824520196,0.0549863214878015
KSU,2018-10-19T12:00:00Z,0.0149923238629888,0.4118266069084653,0.0179331151199616,0.0482681843236549
KSU,2018-07-20T12:00:00Z,0.0136908045488835,0.4315559612018188,0.0173203410144719,0.0495157130635762
KSU,2018-04-20T17:00:00Z,0.0127814644868629,0.407909286296809,0.0162663995748647,0.0450269734222307
KSU,2018-01-19T17:00:00Z,0.050638803449808,0.4169692882214751,0.016478495587944,0.0481948560065468
KSU,2017-10-20T17:00:00Z,0.0112767783383321,0.3565015566789296,0.0163205780668679,0.0458344378045571
KSU,2017-07-21T16:00:00Z,0.0121062963154115,0.377105725628499,0.0179122659035942,0.0474097231416099
KSU,2017-04-21T13:00:00Z,0.0160455271333124,0.4543019931485774,0.0192440863793294,0.0512867103113305
KSU,2017-01-20T17:00:00Z,0.0141979427873719,0.4473885706409675,0.0176840104851652,0.0509085150330514
KSU,2016-10-18T16:00:00Z,0.0119579008770998,0.4034724762332978,0.0157727716065871,0.0477687396602301
KSU,2016-07-19T16:00:00Z,0.0123450343321305,0.4126489619178844,0.0175636588939222,0.0461838116614005
WMT,2021-05-18T10:59:27Z,0.0069353727934336,0.1990045522980316,0.0114691509673135,0.3250611209608897
WMT,2021-02-18T12:01:22Z,-0.0052605576104219,0.203591881694594,0.0190730081593865,0.3494282626034637
WMT,2020-11-17T12:01:03Z,0.0130600690387388,0.2071070071847209,0.0211864883242389,0.309174463133093
WMT,2020-08-18T10:59:32Z,0.0176720305383631,0.2055096695250353,0.0274362340014743,0.3379949685923512
WMT,2020-05-19T10:59:39Z,0.0115841392874499,0.1981207180389938,0.0173991303950902,0.3421922179763099
WMT,2020-02-18T12:30:05Z,0.0127482790288521,0.2298723126793914,0.0169464908891129,0.3760692842655884
WMT,2019-11-14T12:02:32Z,0.00985845704642,0.2148262131748629,0.0136247207207144,0.3314028182753631
WMT,2019-08-15T11:44:31Z,0.0114565266417838,0.2231864679049126,0.0150319930401863,0.356461650891301
WMT,2019-05-16T11:02:27Z,0.0130301292301627,0.2313170130513404,0.0166881644584326,0.3576756797840315
WMT,2019-02-19T12:02:05Z,0.0132430078327886,0.2603919435437604,0.0188826966832723,0.4180548924487819
WMT,2018-11-15T13:13:36Z,0.0058223964129103,0.2451399135344408,0.0089048341532769,0.3576078317489941
WMT,2018-08-16T11:03:10Z,-0.0032699864272291,0.2703530590270663,0.0190001131189601,0.4266876832826216
WMT,2018-05-17T17:00:00Z,0.0081707276033129,0.2892759193465322,0.0110879808783184,0.4111164623635225
WMT,2018-02-20T17:00:00Z,0.0068874915298742,0.246584863420588,0.0125925745202993,0.3841397699032091
WMT,2017-11-16T17:00:00Z,0.0067059649903004,0.2919529469333479,0.0157721408765947,0.4078078381691997
WMT,2017-08-17T12:01:00Z,0.0119549259378118,0.3150137417949317,0.0211755887112956,0.437613460459352
WMT,2017-05-18T17:00:00Z,0.013334070594843,0.3233303705839362,0.0196172153730736,0.4402991654347575
WMT,2017-02-21T12:02:00Z,0.0183174720760764,0.3793086751595947,0.0254335882649041,0.5366917506935516
WMT,2016-11-17T17:00:00Z,0.0140080405760982,0.3587101834142396,0.0196660806068144,0.4540179214754291
WMT,2016-08-18T17:00:00Z,0.0165903245542,0.3364894212854921,0.0231374874981912,0.4535698157512424
NVR,2021-04-21T13:03:17Z,0.0145085048233106,0.1776809219404479,0.0204799292790595,0.1287650150423799
NVR,2021-01-28T14:00:35Z,0.0202291678928053,0.2058091203059603,0.0288453755595896,0.1704215221095593
NVR,2020-10-20T13:00:13Z,0.0168920775510984,0.1922588418235301,0.0235610686673907,0.1411008457241592
NVR,2020-07-22T13:00:06Z,0.0136481049577776,0.2173059464815344,0.0195593335892262,0.1449240545805523
NVR,2020-04-23T13:00:18Z,0.0186163055436229,0.2560804458557205,0.0187667755307293,0.1778709888981412
NVR,2020-01-28T21:15:05Z,0.0185135831160772,0.169225123230994,0.0227090297926302,0.1505112183926463
NVR,2019-10-18T13:00:07Z,0.0162784394486369,0.1725016161776432,0.0206379955196772,0.1450583920922321
NVR,2019-07-19T13:00:04Z,0.017373133912623,0.1751651811608251,0.0212446858438311,0.1531438235338051
NVR,2019-04-22T13:00:04Z,0.0187720538958837,0.1891867849655027,0.0228991990564862,0.1727579574227054
NVR,2019-01-25T14:00:03Z,0.0266262548182132,0.207424394879941,0.032970695433234,0.2328139397727432
NVR,2018-10-18T13:00:05Z,0.0218502876880876,0.1877225996970262,0.0285949747813776,0.2077540730492813
NVR,2018-07-20T13:00:05Z,0.0188816317321279,0.149396889391599,0.022689898600493,0.1641028394334716
NVR,2018-04-19T17:00:00Z,0.0161810869132973,0.1429370109613418,0.0189081922158055,0.1470261462113917
NVR,2018-01-25T17:00:00Z,0.0094982222883892,0.1223675354338469,0.0205074639978754,0.1396067336848936
NVR,2017-10-19T17:00:00Z,0.0151666792336787,0.1544414838233456,0.0235112115717149,0.1568925636317011
NVR,2017-07-21T14:00:00Z,0.0163681584330938,0.169991555508305,0.0236054245239534,0.1700522777973741
NVR,2017-04-20T23:30:00Z,0.0130769918024813,0.1789305210263826,0.0173045735330244,0.1605302439352357
NVR,2017-01-25T14:00:00Z,0.0238518752688668,0.2061976130292454,0.0359790273354315,0.2690782906755596
NVR,2016-10-20T17:00:00Z,0.0183744602916212,0.2033441628798941,0.0283504364353249,0.2291427404593513
NVR,2016-07-28T17:00:00Z,0.0132140112132431,0.1956821287699077,0.0208533674152359,0.1939524659308026
IFF,2021-05-10T20:49:18Z,-0.0012377117548608,0.6229432046208977,0.0031543318909736,0.0536236421465513
IFF,2021-02-10T21:20:00Z,0.0060357040831537,0.5422384616584807,0.0108838146602309,0.0818742508186307
IFF,2020-11-09T21:15:00Z,0.0064048185621314,0.4642017196660969,0.0107528238700831,0.0742960086846667
IFF,2020-08-10T20:05:00Z,0.0064499852840673,0.457608641601279,0.0101692680114348,0.0702428344677139
IFF,2020-05-11T20:15:00Z,0.0119435343389196,0.5345482140575267,0.0146196835038835,0.0903200056831397
IFF,2020-02-12T21:15:00Z,0.0057601230655737,0.4513053844981785,0.0107817255385691,0.0726807272298396
IFF,2019-11-04T21:22:00Z,0.0098212104233637,0.4622685580973454,0.0117324860404648,0.0740099026960378
IFF,2019-08-05T20:15:00Z,0.0087639278558606,0.4004814122179601,0.0106972045455137,0.0655879491691951
IFF,2019-05-06T20:17:00Z,0.0079440103685582,0.4473160329630987,0.0117900173371027,0.0725559575053446
IFF,2019-02-13T21:43:29Z,0.0006826740467162,0.4214201445626872,0.0062588145176385,0.066519521022526
IFF,2018-11-05T21:45:00Z,0.0074937442261289,0.3159866851084123,0.0130516083726433,0.0764679445282838
IFF,2018-08-07T20:15:00Z,0.0101114107737319,0.1788143659811492,0.0143553098328067,0.0821920685756043
IFF,2018-05-07T17:00:00Z,0.0119508849226853,0.1641215000515773,0.0147137060912278,0.0761965743090638
IFF,2018-02-14T17:00:00Z,-0.003356508192974,0.139736443248628,0.010308350916737,0.064118184282392
IFF,2017-11-06T16:00:00Z,0.0097516287432139,0.1557015106315906,0.0126312537721702,0.0690128850354146
IFF,2017-08-08T20:12:00Z,0.0102798877541687,0.1570528974888856,0.013541473247391,0.0698330264913288
IFF,2017-05-08T17:00:00Z,0.0110320065847285,0.1553635087237197,0.0146339058462773,0.0706509627610142
IFF,2017-02-15T17:00:00Z,0.0085181321636628,0.1737717340387093,0.0077511563710913,0.0735722600771655
IFF,2016-11-07T17:00:00Z,0.0078719627379927,0.1488478243132316,0.010594627541955,0.0634140862674794
IFF,2016-08-08T16:00:00Z,0.0115859173045628,0.166562250997769,0.0150584934041824,0.0721032086978479
KLAC,2021-04-29T20:05:04Z,0.0111478617307983,0.0611880682847941,0.0131473426205503,0.0347523379284696
KLAC,2021-02-03T21:05:06Z,0.0114337929443167,0.0733957131682285,0.0137955975825917,0.0400976407371593
KLAC,2020-10-28T20:05:08Z,0.0139950454421888,0.0914169797393851,0.0180342067701798,0.0489332430786735
KLAC,2020-08-03T20:05:05Z,0.0136384639647886,0.0883939793141519,0.0141032354474682,0.0461040196566026
KLAC,2020-05-05T20:25:25Z,0.0034814273098896,0.1023958632277141,0.0179510752537833,0.0584511576789339
KLAC,2020-02-04T21:05:03Z,0.0135360205348819,0.0949612548180645,0.0156791840238208,0.0505597990218061
KLAC,2019-10-30T20:20:36Z,0.0137145863143571,0.1053221258497184,0.0152780859182955,0.0524303062892343
KLAC,2019-08-05T20:15:03Z,0.0114033988174609,0.1391946981693448,0.0130623730348258,0.0604839534253489
KLAC,2019-05-06T20:26:08Z,0.0106630526765195,0.1576316297543856,0.0128646783920498,0.0558819111809266
KLAC,2019-01-29T21:15:04Z,0.0269441439150343,0.1166257303977917,0.0334389653117971,0.0845653213289713
KLAC,2018-10-29T20:39:13Z,0.0251420645449847,0.0995264294036737,0.0298673842625408,0.0718973234458975
KLAC,2018-07-30T20:15:03Z,0.0218230822326746,0.101398769986707,0.0283489119123479,0.0697586875494096
KLAC,2018-04-26T17:00:00Z,0.0179744700525892,0.0802512841175072,0.0236543002652033,0.0613570661346173
KLAC,2018-01-25T17:00:00Z,-0.008147865338277,0.0743470950143002,0.0231189451876259,0.0601860951050176
KLAC,2017-10-26T17:00:00Z,0.0168922171029596,0.0880252533715164,0.0224349511421121,0.0593036032358874
