,Instrument,Original Announcement Date Time,Revenue from Business Activities - Total
7617,LEN,2019-03-27T10:14:02Z,3868082000.0
7618,LEN,2019-01-09T11:03:47Z,6459210000.0
7619,LEN,2018-10-03T10:00:05Z,5672569000.0
7620,LEN,2018-06-26T16:00:00Z,5459061000.0
7621,LEN,2018-04-04T17:00:00Z,2980791000.0
7622,LEN,2018-01-10T17:00:00Z,3785569000.0
7623,LEN,2017-10-03T17:00:00Z,3261476000.0
7624,LEN,2017-06-20T15:18:16Z,3261892000.0
7625,LEN,2017-03-21T17:00:00Z,2337428000.0
7626,LEN,2016-12-19T15:34:00Z,3376626000.0
7627,LEN,2016-09-20T16:00:00Z,2833894000.0
7628,MXIM,2021-04-27T20:05:36Z,665029000.0
7629,MXIM,2021-01-26T21:09:38Z,628288000.0
7630,MXIM,2020-10-27T20:17:42Z,619357000.0
7631,MXIM,2020-07-28T20:16:21Z,545369000.0
7632,MXIM,2020-04-28T20:08:29Z,561916000.0
7633,MXIM,2020-01-28T21:03:03Z,551070000.0
7634,MXIM,2019-10-29T20:03:02Z,533040000.0
7635,MXIM,2019-07-30T20:05:16Z,556545000.0
7636,MXIM,2019-04-30T20:05:14Z,542383000.0
7637,MXIM,2019-01-29T21:05:04Z,576906000.0
7638,MXIM,2018-10-30T20:05:17Z,638495000.0
7639,MXIM,2018-07-26T20:13:44Z,633153000.0
7640,MXIM,2018-04-26T17:00:00Z,648599000.0
7641,MXIM,2018-01-25T16:00:00Z,622637000.0
7642,MXIM,2017-10-19T17:00:00Z,575676000.0
7643,MXIM,2017-07-20T17:00:00Z,602005000.0
7644,MXIM,2017-04-20T17:00:00Z,581216000.0
7645,MXIM,2017-01-26T16:00:00Z,550998000.0
7646,MXIM,2016-10-20T17:00:00Z,561396000.0
7647,MXIM,2016-07-21T17:00:00Z,566126000.0
7648,MO,2021-04-29T11:23:09Z,4880000000.0
7649,MO,2021-01-28T12:00:01Z,5055000000.0
7650,MO,2020-10-30T11:00:00Z,5678000000.0
7651,MO,2020-07-28T11:00:00Z,5062000000.0
7652,MO,2020-04-30T11:00:00Z,5046000000.0
7653,MO,2020-01-30T12:00:01Z,4802000000.0
7654,MO,2019-10-31T11:00:01Z,5412000000.0
7655,MO,2019-07-30T11:00:00Z,5193000000.0
7656,MO,2019-04-25T11:00:01Z,4389000000.0
7657,MO,2019-01-31T12:00:00Z,4786000000.0
7658,MO,2018-10-25T11:00:01Z,5292000000.0
7659,MO,2018-07-26T11:07:23Z,4879000000.0
7660,MO,2018-04-26T17:00:00Z,4670000000.0
7661,MO,2018-02-01T17:00:00Z,4714000000.0
7662,MO,2017-10-26T17:00:00Z,5123000000.0
7663,MO,2017-07-27T16:00:00Z,5068000000.0
7664,MO,2017-05-02T12:00:00Z,4589000000.0
7665,MO,2017-02-01T12:00:00Z,4733000000.0
7666,MO,2016-10-27T11:00:00Z,5193000000.0
7667,MO,2016-07-27T16:00:00Z,4881000000.0
7668,OTIS,2021-04-26T10:15:58Z,3408000000.0
7669,OTIS,2021-02-01T11:15:11Z,3493000000.0
7670,OTIS,2020-10-26T10:15:00Z,3268000000.0
7671,OTIS,2020-07-28T10:00:19Z,3029000000.0
7672,OTIS,2020-05-07T10:02:41Z,2966000000.0
7673,OTIS,,
7674,OTIS,2020-10-26T10:15:00Z,3313000000.0
7675,OTIS,2020-07-28T10:00:19Z,3351000000.0
7676,OTIS,2020-05-08T11:38:00Z,3101000000.0
7677,IVZ,2021-04-27T10:57:38Z,1136900000.0
7678,IVZ,2021-01-26T11:58:40Z,1122400000.0
7679,IVZ,2020-10-27T10:58:43Z,1016800000.0
7680,IVZ,2020-07-28T10:57:44Z,975000000.0
7681,IVZ,2020-04-23T10:55:05Z,1082800000.0
7682,IVZ,2020-01-29T13:18:42Z,1211200000.0
7683,IVZ,2019-10-23T20:10:30Z,1171900000.0
7684,IVZ,2019-07-25T20:30:52Z,987800000.0
7685,IVZ,2019-04-25T20:29:47Z,848700000.0
7686,IVZ,2019-01-30T13:06:27Z,889700000.0
7687,IVZ,2018-10-18T11:47:01Z,931500000.0
7688,IVZ,2018-07-26T19:22:34Z,949500000.0
7689,IVZ,2018-04-26T22:00:00Z,936700000.0
7690,IVZ,2018-01-31T17:00:00Z,984700000.0
7691,IVZ,2017-10-26T23:00:00Z,957300000.0
7692,IVZ,2017-07-27T12:19:00Z,888500000.0
7693,IVZ,2017-04-27T12:00:00Z,843300000.0
7694,IVZ,2017-01-26T11:55:00Z,845200000.0
7695,IVZ,2016-10-27T17:00:00Z,839500000.0
7696,IVZ,2016-07-28T16:00:00Z,841000000.0
7697,MDT,2021-05-27T10:48:50Z,8188000000.0
7698,MDT,2021-02-23T11:51:29Z,7775000000.0
7699,MDT,2020-11-24T11:51:56Z,7647000000.0
7700,MDT,2020-09-03T20:17:14Z,6507000000.0
7701,MDT,2020-05-21T10:50:36Z,5997000000.0
7702,MDT,2020-02-18T13:57:40Z,7717000000.0
7703,MDT,2019-11-19T11:49:06Z,7706000000.0
7704,MDT,2019-08-20T10:49:31Z,7493000000.0
7705,MDT,2019-05-23T10:50:21Z,8146000000.0
7706,MDT,2019-02-19T11:50:23Z,7546000000.0
7707,MDT,2018-11-20T11:49:35Z,7481000000.0
7708,MDT,2018-08-21T11:05:39Z,7384000000.0
7709,MDT,2018-05-24T05:00:00Z,8144000000.0
7710,MDT,2018-02-20T16:00:00Z,7369000000.0
7711,MDT,2017-11-21T16:00:00Z,7050000000.0
7712,MDT,2017-08-22T17:00:00Z,7390000000.0
7713,MDT,2017-05-25T17:00:00Z,7916000000.0
7714,MDT,2017-02-21T16:00:00Z,7283000000.0
7715,MDT,2016-11-22T16:00:00Z,7345000000.0
7716,MDT,2016-08-25T09:30:00Z,7166000000.0
7717,PFE,2021-05-04T12:16:54Z,14582000000.0
7718,PFE,2021-02-02T13:36:04Z,11684000000.0
7719,PFE,2020-10-27T12:13:20Z,10277000000.0
7720,PFE,2020-07-28T12:31:28Z,9864000000.0
7721,PFE,2020-04-28T12:28:06Z,10083000000.0
7722,PFE,2020-01-28T13:39:00Z,10449000000.0
7723,PFE,2019-10-29T12:55:48Z,10402000000.0
7724,PFE,2019-07-29T12:42:22Z,10363000000.0
7725,PFE,2019-04-30T12:59:40Z,9957000000.0
7726,PFE,2019-01-29T13:53:17Z,1155000000.0
7727,PFE,2018-10-30T12:40:45Z,13298000000.0
7728,PFE,2018-07-31T17:00:00Z,13466000000.0
7729,PFE,2018-05-01T17:00:00Z,12906000000.0
7730,PFE,2018-01-30T17:00:00Z,13703000000.0
7731,PFE,2017-10-31T17:00:00Z,13168000000.0
7732,PFE,2017-08-01T17:00:00Z,12896000000.0
7733,PFE,2017-05-01T11:45:00Z,12779000000.0
7734,PFE,2017-01-31T11:45:00Z,13628000000.0
7735,PFE,2016-11-01T11:45:00Z,13045000000.0
7736,PFE,2016-08-02T17:00:00Z,13147000000.0
7737,SYF,2021-04-27T10:30:06Z,3508000000.0
7738,SYF,2021-01-29T11:32:54Z,3731000000.0
7739,SYF,2020-10-20T10:31:37Z,3525000000.0
7740,SYF,2020-07-21T10:31:26Z,3465000000.0
7741,SYF,2020-04-21T10:38:42Z,3959000000.0
7742,SYF,2020-01-24T11:05:42Z,4093000000.0
7743,SYF,2019-10-18T10:03:50Z,4453000000.0
7744,SYF,2019-07-19T10:04:37Z,4224000000.0
7745,SYF,2019-04-18T10:32:28Z,4294000000.0
7746,SYF,2019-01-23T11:30:07Z,4403000000.0
7747,SYF,2018-10-19T10:33:53Z,4271000000.0
7748,SYF,2018-07-27T10:32:30Z,3803000000.0
7749,SYF,2018-04-20T05:00:00Z,3908000000.0
7750,SYF,2018-01-19T17:00:00Z,3985000000.0
7751,SYF,2017-10-20T17:00:00Z,3943000000.0
7752,SYF,2017-07-21T02:00:00Z,3705000000.0
7753,SYF,2017-04-28T11:30:00Z,3655000000.0
7754,SYF,2017-01-20T11:30:00Z,3696000000.0
7755,SYF,2016-10-21T17:00:00Z,3548000000.0
7756,SYF,2016-07-22T11:30:00Z,3275000000.0
7757,XYL,2021-05-04T10:55:00Z,1256000000.0
7758,XYL,2021-02-04T11:55:01Z,1373000000.0
7759,XYL,2020-10-29T10:55:00Z,1220000000.0
7760,XYL,2020-07-30T10:55:00Z,1160000000.0
7761,XYL,2020-05-05T10:57:43Z,1123000000.0
7762,XYL,2020-02-06T11:50:00Z,1371000000.0
7763,XYL,2019-10-31T10:54:00Z,1296000000.0
7764,XYL,2019-08-01T11:12:45Z,1345000000.0
7765,XYL,2019-05-02T10:55:00Z,1237000000.0
7766,XYL,2019-01-31T11:55:00Z,1386000000.0
7767,XYL,2018-10-30T10:50:16Z,1287000000.0
7768,XYL,2018-07-31T10:55:00Z,1317000000.0
7769,XYL,2018-05-01T17:00:00Z,1217000000.0
7770,XYL,2018-02-01T17:00:00Z,1277000000.0
7771,XYL,2017-10-31T16:00:00Z,1195000000.0
7772,XYL,2017-08-01T02:25:00Z,1164000000.0
7773,XYL,2017-05-02T11:55:00Z,1071000000.0
7774,XYL,2017-02-02T11:55:00Z,1095000000.0
7775,XYL,2016-11-01T16:00:00Z,897000000.0
7776,XYL,2016-08-02T16:00:00Z,932000000.0
7777,GOOGL,2021-04-27T20:12:11Z,55314000000.0
7778,GOOGL,2021-02-02T21:03:04Z,56898000000.0
7779,GOOGL,2020-10-29T20:03:05Z,46173000000.0
7780,GOOGL,2020-07-30T22:41:28Z,38297000000.0
7781,GOOGL,2020-04-28T20:03:49Z,41159000000.0
7782,GOOGL,2020-02-03T21:02:55Z,46075000000.0
7783,GOOGL,2019-10-28T20:04:45Z,40499000000.0
7784,GOOGL,2019-07-25T20:02:12Z,38944000000.0
7785,GOOGL,2019-04-29T20:03:20Z,36339000000.0
7786,GOOGL,2019-02-04T21:03:18Z,39276000000.0
7787,GOOGL,2018-10-25T20:04:42Z,33740000000.0
7788,GOOGL,2018-07-23T20:05:01Z,32657000000.0
7789,GOOGL,2018-04-23T17:00:00Z,31146000000.0
7790,GOOGL,2018-02-01T17:00:00Z,32323000000.0
7791,GOOGL,2017-10-26T17:00:00Z,27772000000.0
7792,GOOGL,2017-07-24T17:00:00Z,26010000000.0
7793,GOOGL,2017-04-27T21:02:00Z,24750000000.0
7794,GOOGL,2017-01-26T17:00:00Z,26064000000.0
7795,GOOGL,2016-10-27T17:00:00Z,22451000000.0
7796,GOOGL,2016-07-28T17:00:00Z,21500000000.0
7797,KR,2021-06-17T12:00:23Z,41298000000.0
7798,KR,2021-03-04T13:19:41Z,30737000000.0
7799,KR,2020-12-03T13:00:09Z,29723000000.0
7800,KR,2020-09-11T12:37:38Z,30489000000.0
7801,KR,2020-06-18T11:30:05Z,41549000000.0
7802,KR,2020-03-05T13:36:58Z,28893000000.0
7803,KR,2019-12-05T13:32:51Z,27974000000.0
7804,KR,2019-09-12T12:32:47Z,28168000000.0
7805,KR,2019-06-20T12:02:52Z,37251000000.0
7806,KR,2019-03-07T12:45:06Z,28091000000.0
7807,KR,2018-12-06T13:04:49Z,27672000000.0
7808,KR,2018-09-13T11:34:04Z,27869000000.0
7809,KR,2018-06-21T17:00:00Z,37722000000.0
7810,KR,2018-03-08T17:00:00Z,31031000000.0
7811,KR,2017-11-30T17:00:00Z,27749000000.0
7812,KR,2017-09-08T17:00:00Z,27597000000.0
7813,KR,2017-06-15T22:15:00Z,36285000000.0
7814,KR,2017-03-02T12:45:00Z,27611000000.0
7815,KR,2016-12-01T13:10:00Z,26557000000.0
7816,KR,2016-09-09T12:51:00Z,26565000000.0
7817,INTU,2021-05-25T20:09:41Z,4173000000.0
7818,INTU,2021-02-23T21:00:00Z,1576000000.0
7819,INTU,2020-11-19T21:00:00Z,1323000000.0
7820,INTU,2020-08-25T20:00:00Z,1816000000.0
7821,INTU,2020-05-21T20:00:00Z,3002000000.0
7822,INTU,2020-02-24T21:28:50Z,1696000000.0
7823,INTU,2019-11-21T21:00:00Z,1165000000.0
7824,INTU,2019-08-22T20:00:00Z,994000000.0
7825,INTU,2019-05-23T20:11:14Z,3272000000.0
7826,INTU,2019-02-21T21:00:00Z,1502000000.0
7827,INTU,2018-11-19T21:06:17Z,1016000000.0
7828,INTU,2018-08-23T20:00:00Z,864000000.0
7829,INTU,2018-05-22T17:00:00Z,2912000000.0
7830,INTU,2018-02-22T17:00:00Z,1339000000.0
7831,INTU,2017-11-20T16:00:00Z,910000000.0
7832,INTU,2017-08-22T17:00:00Z,861000000.0
7833,INTU,2017-05-23T21:00:00Z,2541000000.0
7834,INTU,2017-02-23T17:00:00Z,1016000000.0
7835,INTU,2016-11-17T16:00:00Z,778000000.0
7836,INTU,2016-08-23T17:00:00Z,754000000.0
7837,PSX,2021-04-30T13:25:50Z,21627000000.0
7838,PSX,2021-01-29T14:51:49Z,16409000000.0
7839,PSX,2020-10-30T11:00:00Z,15929000000.0
7840,PSX,2020-07-31T11:00:00Z,10913000000.0
7841,PSX,2020-05-01T11:00:00Z,20199000000.0
7842,PSX,2020-01-31T14:21:24Z,29186000000.0
7843,PSX,2019-10-25T13:45:33Z,27147000000.0
7844,PSX,2019-07-26T14:41:01Z,27830000000.0
7845,PSX,2019-04-30T13:32:39Z,23280000000.0
7846,PSX,2019-02-08T15:06:15Z,28679000000.0
7847,PSX,2018-10-26T22:08:39Z,29886000000.0
7848,PSX,2018-07-27T16:00:00Z,29117000000.0
7849,PSX,2018-04-27T17:00:00Z,23587000000.0
7850,PSX,2018-02-02T17:00:00Z,26502000000.0
7851,PSX,2017-10-27T17:00:00Z,22507000000.0
7852,PSX,2017-08-01T17:00:00Z,20748000000.0
7853,PSX,2017-04-28T17:00:00Z,19790000000.0
7854,PSX,2017-02-03T12:00:00Z,20418000000.0
7855,PSX,2016-10-28T17:00:00Z,18273000000.0
7856,PSX,2016-07-29T17:00:00Z,18523000000.0
7857,MKC,2021-07-01T11:22:30Z,1556700000.0
7858,MKC,2021-03-30T10:30:04Z,1481500000.0
7859,MKC,2021-01-28T11:30:05Z,1557900000.0
7860,MKC,2020-09-29T10:30:04Z,1430300000.0
7861,MKC,2020-06-25T10:30:04Z,1401100000.0
7862,MKC,2020-03-31T10:30:04Z,1212000000.0
7863,MKC,2020-01-28T11:30:11Z,1484800000.0
7864,MKC,2019-10-01T10:30:04Z,1329200000.0
7865,MKC,2019-06-27T10:30:04Z,1301900000.0
7866,MKC,2019-03-26T21:27:20Z,1231500000.0
7867,MKC,2019-01-24T11:30:06Z,1467900000.0
7868,MKC,2018-09-27T00:00:00Z,1318200000.0
7869,MKC,2018-06-28T20:47:58Z,1301300000.0
7870,MKC,2018-03-27T17:00:00Z,1215400000.0
7871,MKC,2018-01-25T17:00:00Z,1490900000.0
7872,MKC,2017-09-28T17:00:00Z,1185200000.0
7873,MKC,2017-06-29T12:10:00Z,1114300000.0
7874,MKC,2017-03-28T11:30:00Z,1043700000.0
7875,MKC,2017-01-25T11:30:00Z,1227000000.0
7876,MKC,2016-09-30T17:00:00Z,1091000000.0
7877,DAL,2021-04-15T12:45:06Z,4150000000.0
7878,DAL,2021-01-14T12:25:05Z,3973000000.0
7879,DAL,2020-10-13T12:31:34Z,3062000000.0
7880,DAL,2020-07-14T11:00:10Z,1468000000.0
7881,DAL,2020-04-22T11:00:09Z,8592000000.0
7882,DAL,2020-01-14T12:00:13Z,11439000000.0
7883,DAL,2019-10-10T11:00:08Z,12560000000.0
7884,DAL,2019-07-11T11:00:12Z,12536000000.0
7885,DAL,2019-04-10T11:00:12Z,10472000000.0
7886,DAL,2019-01-15T12:00:08Z,10742000000.0
7887,DAL,2018-10-11T11:01:39Z,11953000000.0
7888,DAL,2018-07-12T11:00:10Z,11775000000.0
7889,DAL,2018-04-12T17:00:00Z,9968000000.0
7890,DAL,2018-01-11T17:00:00Z,10228000000.0
7891,DAL,2017-10-11T17:00:00Z,11061000000.0
7892,DAL,2017-07-13T02:30:00Z,10747000000.0
7893,DAL,2017-04-12T12:00:00Z,9101000000.0
7894,DAL,2017-01-12T17:00:00Z,9269000000.0
7895,DAL,2016-10-13T12:01:00Z,10483000000.0
7896,DAL,2016-07-14T17:00:00Z,10447000000.0
7897,CHTR,2021-04-30T11:00:13Z,12522000000.0
7898,CHTR,2021-01-29T12:02:43Z,12624000000.0
7899,CHTR,2020-10-30T11:02:55Z,12039000000.0
7900,CHTR,2020-07-31T11:00:09Z,11696000000.0
7901,CHTR,2020-05-01T11:00:14Z,11738000000.0
7902,CHTR,2020-01-31T12:03:22Z,11761000000.0
7903,CHTR,2019-10-25T11:00:11Z,11450000000.0
7904,CHTR,2019-07-26T11:03:07Z,11347000000.0
7905,CHTR,2019-04-30T11:06:07Z,11206000000.0
7906,CHTR,2019-01-31T12:00:14Z,11231000000.0
7907,CHTR,2018-10-26T11:03:40Z,10892000000.0
7908,CHTR,2018-07-31T11:10:04Z,10854000000.0
7909,CHTR,2018-04-27T17:00:00Z,10657000000.0
7910,CHTR,2018-02-02T23:00:00Z,10602000000.0
7911,CHTR,2017-10-26T23:00:00Z,10458000000.0
7912,CHTR,2017-07-27T17:00:00Z,10357000000.0
7913,CHTR,2017-05-02T12:00:00Z,10164000000.0
7914,CHTR,2017-02-16T12:00:00Z,10275000000.0
7915,CHTR,2016-11-03T17:00:00Z,10037000000.0
7916,CHTR,2016-08-09T17:00:00Z,6161000000.0
7917,CE,2021-04-22T20:29:35Z,1798000000.0
7918,CE,2021-01-28T21:25:00Z,1591000000.0
7919,CE,2020-10-26T20:53:42Z,1411000000.0
7920,CE,2020-07-28T20:50:54Z,1193000000.0
7921,CE,2020-04-27T20:15:01Z,1460000000.0
7922,CE,2020-01-30T21:32:00Z,1432000000.0
7923,CE,2019-10-21T20:47:44Z,1586000000.0
7924,CE,2019-07-22T20:33:45Z,1592000000.0
7925,CE,2019-04-22T20:56:31Z,1687000000.0
7926,CE,2019-01-28T21:49:00Z,1689000000.0
7927,CE,2018-10-18T20:36:15Z,1771000000.0
7928,CE,2018-07-19T20:35:13Z,1844000000.0
7929,CE,2018-04-16T17:00:00Z,1851000000.0
7930,CE,2018-01-25T17:00:00Z,1593000000.0
7931,CE,2017-10-16T17:00:00Z,1566000000.0
7932,CE,2017-07-24T17:00:00Z,1510000000.0
7933,CE,2017-04-17T17:00:00Z,1471000000.0
7934,CE,2017-02-01T17:00:00Z,1311000000.0
7935,CE,2016-10-17T21:45:00Z,1323000000.0
7936,CE,2016-07-25T21:45:00Z,1351000000.0
7937,HSIC,2021-05-04T10:32:47Z,2924961000.0
7938,HSIC,2021-02-17T11:00:01Z,3165725000.0
7939,HSIC,2020-11-02T12:07:12Z,2840146000.0
7940,HSIC,2020-08-04T11:16:47Z,1684399000.0
7941,HSIC,2020-05-05T11:16:28Z,2428871000.0
7942,HSIC,2020-02-20T12:14:51Z,2668941000.0
7943,HSIC,2019-11-05T12:18:12Z,2508767000.0
7944,HSIC,2019-08-06T11:39:04Z,2447827000.0
7945,HSIC,2019-05-07T10:37:55Z,2360268000.0
7946,HSIC,2019-02-20T12:26:44Z,2472556000.0
7947,HSIC,2018-11-06T12:08:11Z,2355565000.0
7948,HSIC,2018-08-06T11:00:07Z,2316032000.0
7949,HSIC,2018-05-08T17:00:00Z,2273450000.0
7950,HSIC,2018-02-20T17:00:00Z,3318054000.0
7951,HSIC,2017-11-06T16:00:00Z,3161083000.0
7952,HSIC,2017-08-08T12:00:00Z,3059458000.0
7953,HSIC,2017-05-09T12:00:00Z,2922948000.0
7954,HSIC,2017-02-21T17:00:00Z,3120934000.0
7955,HSIC,2016-11-02T17:00:00Z,2865148000.0
7956,HSIC,2016-08-04T11:00:00Z,2872630000.0
7957,AME,2021-05-04T10:55:04Z,1215742000.0
7958,AME,2021-02-04T11:55:02Z,1198947000.0
7959,AME,2020-10-29T10:55:02Z,1126942000.0
7960,AME,2020-08-04T10:55:02Z,1011922000.0
7961,AME,2020-05-05T10:55:02Z,1202218000.0
7962,AME,2020-02-05T11:55:03Z,1304821000.0
7963,AME,2019-10-31T10:55:02Z,1276633000.0
7964,AME,2019-07-30T10:55:04Z,1289412000.0
7965,AME,2019-05-01T10:55:03Z,1287691000.0
7966,AME,2019-02-05T11:55:03Z,1271328000.0
7967,AME,2018-11-01T10:55:03Z,1192962000.0
7968,AME,2018-07-31T10:55:01Z,1208935000.0
7969,AME,2018-05-02T17:00:00Z,1172647000.0
7970,AME,2018-02-01T17:00:00Z,1143085000.0
7971,AME,2017-11-02T17:00:00Z,1084799000.0
7972,AME,2017-08-02T06:57:00Z,1064604000.0
7973,AME,2017-05-02T11:55:00Z,1007682000.0
7974,AME,2017-02-07T11:45:00Z,972953000.0
7975,AME,2016-11-01T11:45:00Z,945030000.0
7976,AME,2016-08-04T16:00:00Z,977706000.0
7977,ETN,2021-05-04T11:00:55Z,4692000000.0
7978,ETN,2021-02-02T12:01:39Z,4687000000.0
7979,ETN,2020-11-03T12:02:04Z,4526000000.0
7980,ETN,2020-07-29T11:01:24Z,3856000000.0
7981,ETN,2020-04-30T11:01:41Z,4789000000.0
7982,ETN,2020-02-04T12:02:32Z,5238000000.0
7983,ETN,2019-10-29T11:01:52Z,5314000000.0
7984,ETN,2019-07-30T11:01:12Z,5533000000.0
7985,ETN,2019-04-30T11:07:19Z,5305000000.0
7986,ETN,2019-01-31T12:02:12Z,5459000000.0
7987,ETN,2018-10-30T11:02:29Z,5412000000.0
7988,ETN,2018-07-31T11:01:57Z,5487000000.0
7989,ETN,2018-05-01T17:00:00Z,5251000000.0
7990,ETN,2018-02-01T17:00:00Z,5213000000.0
7991,ETN,2017-10-31T16:00:00Z,5211000000.0
7992,ETN,2017-08-01T12:02:00Z,5132000000.0
7993,ETN,2017-05-02T17:00:00Z,4848000000.0
7994,ETN,2017-02-02T11:30:00Z,4867000000.0
7995,ETN,2016-11-01T17:00:00Z,4987000000.0
7996,ETN,2016-08-02T16:00:00Z,5080000000.0
7997,MKTX,2021-04-22T10:30:00Z,195464000.0
7998,MKTX,2021-01-27T11:33:48Z,171346000.0
7999,MKTX,2020-10-27T10:30:10Z,164006000.0
8000,MKTX,2020-07-22T10:30:10Z,184795000.0
8001,MKTX,2020-04-29T10:30:10Z,168978000.0
8002,MKTX,2020-01-29T11:32:38Z,129774000.0
8003,MKTX,2019-10-23T10:32:09Z,131597000.0
8004,MKTX,2019-07-24T10:32:14Z,125490000.0
8005,MKTX,2019-04-24T10:30:26Z,124491000.0
8006,MKTX,2019-01-30T11:30:03Z,112444000.0
8007,MKTX,2018-10-24T10:30:06Z,101443000.0
8008,MKTX,2018-07-25T10:30:03Z,106964000.0
8009,MKTX,2018-04-25T17:00:00Z,114714000.0
8010,MKTX,2018-01-31T17:00:00Z,98560000.0
8011,MKTX,2017-10-25T17:00:00Z,95584000.0
8012,MKTX,2017-07-26T17:00:00Z,96314000.0
8013,MKTX,2017-04-26T17:00:00Z,102964000.0
8014,MKTX,2017-01-25T17:00:00Z,89710000.0
8015,MKTX,2016-10-26T11:30:00Z,85929000.0
8016,MKTX,2016-07-28T11:30:00Z,92394000.0
8017,NWS,2021-05-06T20:15:01Z,2335000000.0
8018,NWS,2021-02-04T21:00:00Z,2414000000.0
8019,NWS,2020-11-05T21:15:00Z,2117000000.0
8020,NWS,2020-08-06T20:45:00Z,1923000000.0
8021,NWS,2020-05-07T20:15:00Z,2266000000.0
8022,NWS,2020-02-06T21:45:00Z,2479000000.0
8023,NWS,2019-11-07T21:45:00Z,2340000000.0
8024,NWS,2019-08-08T20:45:00Z,2466000000.0
8025,NWS,2019-05-09T20:15:00Z,2457000000.0
8026,NWS,2019-02-07T21:26:35Z,2627000000.0
8027,NWS,2018-11-07T21:45:00Z,2524000000.0
8028,NWS,2018-08-09T20:15:00Z,2693000000.0
8029,NWS,2018-05-10T17:00:00Z,2093000000.0
8030,NWS,2018-02-08T17:00:00Z,2180000000.0
8031,NWS,2017-11-09T17:00:00Z,2058000000.0
8032,NWS,2017-08-10T17:00:00Z,2080000000.0
8033,NWS,2017-05-09T07:16:00Z,1978000000.0
8034,NWS,2017-02-09T17:00:00Z,2116000000.0
8035,NWS,2016-11-07T17:00:00Z,1965000000.0
8036,NWS,2016-08-08T17:00:00Z,2226000000.0
8037,STE,2021-05-18T20:38:49Z,873531000.0
8038,STE,2021-02-02T21:43:12Z,808924000.0
8039,STE,2020-11-02T21:37:24Z,756132000.0
8040,STE,2020-08-03T20:45:16Z,668932000.0
8041,STE,2020-05-13T20:48:29Z,822991000.0
8042,STE,2020-02-10T21:36:17Z,774261000.0
8043,STE,2019-11-04T21:39:16Z,736840000.0
8044,STE,2019-08-05T20:32:22Z,696803000.0
8045,STE,2019-05-13T21:11:06Z,768213000.0
8046,STE,2019-02-11T22:11:04Z,696238000.0
8047,STE,2018-11-06T11:15:33Z,678961000.0
8048,STE,2018-08-08T21:15:21Z,638758000.0
8049,STE,2018-05-09T17:00:00Z,715973000.0
8050,STE,2018-02-07T17:00:00Z,661900000.0
8051,STE,2017-11-01T16:00:00Z,634159000.0
8052,STE,2017-08-08T17:00:00Z,607964000.0
8053,STE,2017-05-09T17:00:00Z,681189000.0
8054,STE,2017-02-07T11:32:00Z,646774000.0
8055,STE,2016-11-08T16:00:00Z,646415000.0
8056,STE,2016-08-09T11:06:00Z,638378000.0
8057,IPGP,2021-05-04T12:00:01Z,345585000.0
8058,IPGP,2021-02-16T13:01:55Z,336630000.0
8059,IPGP,2020-10-30T12:00:10Z,318441000.0
8060,IPGP,2020-08-04T12:00:12Z,296411000.0
8061,IPGP,2020-05-05T12:00:12Z,249242000.0
8062,IPGP,2020-02-13T13:00:11Z,306627000.0
8063,IPGP,2019-10-29T12:00:45Z,329138000.0
8064,IPGP,2019-07-30T12:00:39Z,363769000.0
8065,IPGP,2019-04-30T12:03:02Z,315047000.0
8066,IPGP,2019-02-12T13:01:30Z,330051000.0
8067,IPGP,2018-10-30T12:00:19Z,356346000.0
8068,IPGP,2018-07-31T17:00:00Z,413613000.0
8069,IPGP,2018-05-01T17:00:00Z,359864000.0
8070,IPGP,2018-02-16T17:00:00Z,361055000.0
8071,IPGP,2017-10-31T17:00:00Z,392615000.0
8072,IPGP,2017-08-01T17:00:00Z,369373000.0
8073,IPGP,2017-05-08T16:00:00Z,285846000.0
8074,IPGP,2017-02-14T17:00:00Z,280121000.0
8075,IPGP,2016-10-27T17:00:00Z,266017000.0
8076,IPGP,2016-07-28T17:00:00Z,252787000.0
8077,DHR,2021-04-22T10:00:11Z,6858000000.0
8078,DHR,2021-01-28T11:05:09Z,6760300000.0
8079,DHR,2020-10-22T10:00:14Z,5883200000.0
8080,DHR,2020-07-23T10:00:09Z,5297400000.0
8081,DHR,2020-05-06T20:10:07Z,4343100000.0
8082,DHR,2020-02-21T12:35:09Z,4868300000.0
8083,DHR,2019-10-24T10:00:14Z,4378000000.0
8084,DHR,2019-07-18T10:00:11Z,4444500000.0
8085,DHR,2019-04-18T10:00:11Z,4220200000.0
8086,DHR,2019-01-29T11:00:06Z,2519000000.0
8087,DHR,2018-10-18T10:00:08Z,4853100000.0
8088,DHR,2018-07-19T10:03:12Z,4981000000.0
8089,DHR,2018-04-19T16:00:00Z,4695400000.0
8090,DHR,2018-01-30T17:00:00Z,2274800000.0
8091,DHR,2017-10-19T16:00:00Z,4528200000.0
8092,DHR,2017-07-20T17:00:00Z,4510100000.0
8093,DHR,2017-04-20T16:00:00Z,4205700000.0
8094,DHR,2017-01-31T11:00:00Z,4584300000.0
8095,DHR,2016-10-20T16:00:00Z,4132100000.0
8096,DHR,2016-07-25T17:00:00Z,4241900000.0
8097,HPQ,2021-05-27T20:07:00Z,15877000000.0
8098,HPQ,2021-02-25T19:54:53Z,15646000000.0
8099,HPQ,2020-11-24T21:07:00Z,15258000000.0
