,Instrument,Income Available to Common Shares,Original Announcement Date Time
7843,PSX,710000000.0,2019-10-25T13:45:33Z
7844,PSX,1422000000.0,2019-07-26T14:41:01Z
7845,PSX,203000000.0,2019-04-30T13:32:39Z
7846,PSX,2238000000.0,2019-02-08T15:06:15Z
7847,PSX,1491000000.0,2018-10-26T22:08:39Z
7848,PSX,1338000000.0,2018-07-27T16:00:00Z
7849,PSX,522000000.0,2018-04-27T17:00:00Z
7850,PSX,3196000000.0,2018-02-02T17:00:00Z
7851,PSX,822000000.0,2017-10-27T17:00:00Z
7852,PSX,548000000.0,2017-08-01T17:00:00Z
7853,PSX,534000000.0,2017-04-28T17:00:00Z
7854,PSX,162000000.0,2017-02-03T12:00:00Z
7855,PSX,509000000.0,2016-10-28T17:00:00Z
7856,PSX,494000000.0,2016-07-29T17:00:00Z
7857,MKC,183700000.0,2021-07-01T11:22:30Z
7858,MKC,161800000.0,2021-03-30T10:30:04Z
7859,MKC,200700000.0,2021-01-28T11:30:05Z
7860,MKC,206100000.0,2020-09-29T10:30:04Z
7861,MKC,195900000.0,2020-06-25T10:30:04Z
7862,MKC,144700000.0,2020-03-31T10:30:04Z
7863,MKC,213400000.0,2020-01-28T11:30:11Z
7864,MKC,191900000.0,2019-10-01T10:30:04Z
7865,MKC,149400000.0,2019-06-27T10:30:04Z
7866,MKC,148000000.0,2019-03-26T21:27:20Z
7867,MKC,214000000.0,2019-01-24T11:30:06Z
7868,MKC,173500000.0,2018-09-27T00:00:00Z
7869,MKC,123300000.0,2018-06-28T20:47:58Z
7870,MKC,422600000.0,2018-03-27T17:00:00Z
7871,MKC,175700000.0,2018-01-25T17:00:00Z
7872,MKC,108200000.0,2017-09-28T17:00:00Z
7873,MKC,100000000.0,2017-06-29T12:10:00Z
7874,MKC,93500000.0,2017-03-28T11:30:00Z
7875,MKC,157400000.0,2017-01-25T11:30:00Z
7876,MKC,127700000.0,2016-09-30T17:00:00Z
7877,DAL,-1177000000.0,2021-04-15T12:45:06Z
7878,DAL,-755000000.0,2021-01-14T12:25:05Z
7879,DAL,-5379000000.0,2020-10-13T12:31:34Z
7880,DAL,-5717000000.0,2020-07-14T11:00:10Z
7881,DAL,-534000000.0,2020-04-22T11:00:09Z
7882,DAL,1098000000.0,2020-01-14T12:00:13Z
7883,DAL,1495000000.0,2019-10-10T11:00:08Z
7884,DAL,1443000000.0,2019-07-11T11:00:12Z
7885,DAL,730000000.0,2019-04-10T11:00:12Z
7886,DAL,1019000000.0,2019-01-15T12:00:08Z
7887,DAL,1322000000.0,2018-10-11T11:01:39Z
7888,DAL,1036000000.0,2018-07-12T11:00:10Z
7889,DAL,557000000.0,2018-04-12T17:00:00Z
7890,DAL,298000000.0,2018-01-11T17:00:00Z
7891,DAL,1159000000.0,2017-10-11T17:00:00Z
7892,DAL,1186000000.0,2017-07-13T02:30:00Z
7893,DAL,561000000.0,2017-04-12T12:00:00Z
7894,DAL,444000000.0,2017-01-12T17:00:00Z
7895,DAL,1259000000.0,2016-10-13T12:01:00Z
7896,DAL,1546000000.0,2016-07-14T17:00:00Z
7897,CHTR,807000000.0,2021-04-30T11:00:13Z
7898,CHTR,1246000000.0,2021-01-29T12:02:43Z
7899,CHTR,814000000.0,2020-10-30T11:02:55Z
7900,CHTR,766000000.0,2020-07-31T11:00:09Z
7901,CHTR,396000000.0,2020-05-01T11:00:14Z
7902,CHTR,714000000.0,2020-01-31T12:03:22Z
7903,CHTR,387000000.0,2019-10-25T11:00:11Z
7904,CHTR,314000000.0,2019-07-26T11:03:07Z
7905,CHTR,253000000.0,2019-04-30T11:06:07Z
7906,CHTR,296000000.0,2019-01-31T12:00:14Z
7907,CHTR,493000000.0,2018-10-26T11:03:40Z
7908,CHTR,273000000.0,2018-07-31T11:10:04Z
7909,CHTR,168000000.0,2018-04-27T17:00:00Z
7910,CHTR,9553000000.0,2018-02-02T23:00:00Z
7911,CHTR,48000000.0,2017-10-26T23:00:00Z
7912,CHTR,139000000.0,2017-07-27T17:00:00Z
7913,CHTR,155000000.0,2017-05-02T12:00:00Z
7914,CHTR,454000000.0,2017-02-16T12:00:00Z
7915,CHTR,189000000.0,2016-11-03T17:00:00Z
7916,CHTR,3067000000.0,2016-08-09T17:00:00Z
7917,CE,322000000.0,2021-04-22T20:29:35Z
7918,CE,1453000000.0,2021-01-28T21:25:00Z
7919,CE,207000000.0,2020-10-26T20:53:42Z
7920,CE,107000000.0,2020-07-28T20:50:54Z
7921,CE,218000000.0,2020-04-27T20:15:01Z
7922,CE,43000000.0,2020-01-30T21:32:00Z
7923,CE,263000000.0,2019-10-21T20:47:44Z
7924,CE,209000000.0,2019-07-22T20:33:45Z
7925,CE,337000000.0,2019-04-22T20:56:31Z
7926,CE,99000000.0,2019-01-28T21:49:00Z
7927,CE,401000000.0,2018-10-18T20:36:15Z
7928,CE,344000000.0,2018-07-19T20:35:13Z
7929,CE,363000000.0,2018-04-16T17:00:00Z
7930,CE,203000000.0,2018-01-25T17:00:00Z
7931,CE,226000000.0,2017-10-16T17:00:00Z
7932,CE,231000000.0,2017-07-24T17:00:00Z
7933,CE,183000000.0,2017-04-17T17:00:00Z
7934,CE,160000000.0,2017-02-01T17:00:00Z
7935,CE,262000000.0,2016-10-17T21:45:00Z
7936,CE,221000000.0,2016-07-25T21:45:00Z
7937,HSIC,165997000.0,2021-05-04T10:32:47Z
7938,HSIC,142633000.0,2021-02-17T11:00:01Z
7939,HSIC,141697000.0,2020-11-02T12:07:12Z
7940,HSIC,-10797000.0,2020-08-04T11:16:47Z
7941,HSIC,130261000.0,2020-05-05T11:16:28Z
7942,HSIC,329862000.0,2020-02-20T12:14:51Z
7943,HSIC,140557000.0,2019-11-05T12:18:12Z
7944,HSIC,114532000.0,2019-08-06T11:39:04Z
7945,HSIC,109783000.0,2019-05-07T10:37:55Z
7946,HSIC,132973000.0,2019-02-20T12:26:44Z
7947,HSIC,121478000.0,2018-11-06T12:08:11Z
7948,HSIC,141212000.0,2018-08-06T11:00:07Z
7949,HSIC,140218000.0,2018-05-08T17:00:00Z
7950,HSIC,-8535000.0,2018-02-20T17:00:00Z
7951,HSIC,138031000.0,2017-11-06T16:00:00Z
7952,HSIC,136055000.0,2017-08-08T12:00:00Z
7953,HSIC,140748000.0,2017-05-09T12:00:00Z
7954,HSIC,139216000.0,2017-02-21T17:00:00Z
7955,HSIC,133713000.0,2016-11-02T17:00:00Z
7956,HSIC,120097000.0,2016-08-04T11:00:00Z
7957,AME,219233000.0,2021-05-04T10:55:04Z
7958,AME,221025000.0,2021-02-04T11:55:02Z
7959,AME,204581000.0,2020-10-29T10:55:02Z
7960,AME,166217000.0,2020-08-04T10:55:02Z
7961,AME,280616000.0,2020-05-05T10:55:02Z
7962,AME,220777000.0,2020-02-05T11:55:03Z
7963,AME,220749000.0,2019-10-31T10:55:02Z
7964,AME,215503000.0,2019-07-30T10:55:04Z
7965,AME,204268000.0,2019-05-01T10:55:03Z
7966,AME,211520000.0,2019-02-05T11:55:03Z
7967,AME,191213000.0,2018-11-01T10:55:03Z
7968,AME,193860000.0,2018-07-31T10:55:01Z
7969,AME,181340000.0,2018-05-02T17:00:00Z
7970,AME,238532000.0,2018-02-01T17:00:00Z
7971,AME,153531000.0,2017-11-02T17:00:00Z
7972,AME,150481000.0,2017-08-02T06:57:00Z
7973,AME,138926000.0,2017-05-02T11:55:00Z
7974,AME,109108000.0,2017-02-07T11:45:00Z
7975,AME,130687000.0,2016-11-01T11:45:00Z
7976,AME,138193000.0,2016-08-04T16:00:00Z
7977,ETN,458000000.0,2021-05-04T11:00:55Z
7978,ETN,475000000.0,2021-02-02T12:01:39Z
7979,ETN,446000000.0,2020-11-03T12:02:04Z
7980,ETN,51000000.0,2020-07-29T11:01:24Z
7981,ETN,438000000.0,2020-04-30T11:01:41Z
7982,ETN,452000000.0,2020-02-04T12:02:32Z
7983,ETN,601000000.0,2019-10-29T11:01:52Z
7984,ETN,636000000.0,2019-07-30T11:01:12Z
7985,ETN,522000000.0,2019-04-30T11:07:19Z
7986,ETN,631000000.0,2019-01-31T12:02:12Z
7987,ETN,416000000.0,2018-10-30T11:02:29Z
7988,ETN,610000000.0,2018-07-31T11:01:57Z
7989,ETN,488000000.0,2018-05-01T17:00:00Z
7990,ETN,639000000.0,2018-02-01T17:00:00Z
7991,ETN,1399000000.0,2017-10-31T16:00:00Z
7992,ETN,515000000.0,2017-08-01T12:02:00Z
7993,ETN,432000000.0,2017-05-02T17:00:00Z
7994,ETN,498000000.0,2017-02-02T11:30:00Z
7995,ETN,523000000.0,2016-11-01T17:00:00Z
7996,ETN,491000000.0,2016-08-02T16:00:00Z
7997,MKTX,80457000.0,2021-04-22T10:30:00Z
7998,MKTX,72931000.0,2021-01-27T11:33:48Z
7999,MKTX,67776000.0,2020-10-27T10:30:10Z
8000,MKTX,83854000.0,2020-07-22T10:30:10Z
8001,MKTX,74816000.0,2020-04-29T10:30:10Z
8002,MKTX,50273000.0,2020-01-29T11:32:38Z
8003,MKTX,54002000.0,2019-10-23T10:32:09Z
8004,MKTX,48105000.0,2019-07-24T10:32:14Z
8005,MKTX,52522000.0,2019-04-24T10:30:26Z
8006,MKTX,45831000.0,2019-01-30T11:30:03Z
8007,MKTX,38594000.0,2018-10-24T10:30:06Z
8008,MKTX,40487000.0,2018-07-25T10:30:03Z
8009,MKTX,47940000.0,2018-04-25T17:00:00Z
8010,MKTX,33473000.0,2018-01-31T17:00:00Z
8011,MKTX,34130000.0,2017-10-25T17:00:00Z
8012,MKTX,38023000.0,2017-07-26T17:00:00Z
8013,MKTX,42463000.0,2017-04-26T17:00:00Z
8014,MKTX,33165000.0,2017-01-25T17:00:00Z
8015,MKTX,30918000.0,2016-10-26T11:30:00Z
8016,MKTX,33126000.0,2016-07-28T11:30:00Z
8017,NWS,79000000.0,2021-05-06T20:15:01Z
8018,NWS,231000000.0,2021-02-04T21:00:00Z
8019,NWS,34000000.0,2020-11-05T21:15:00Z
8020,NWS,-397000000.0,2020-08-06T20:45:00Z
8021,NWS,-730000000.0,2020-05-07T20:15:00Z
8022,NWS,85000000.0,2020-02-06T21:45:00Z
8023,NWS,-227000000.0,2019-11-07T21:45:00Z
8024,NWS,-51000000.0,2019-08-08T20:45:00Z
8025,NWS,10000000.0,2019-05-09T20:15:00Z
8026,NWS,95000000.0,2019-02-07T21:26:35Z
8027,NWS,101000000.0,2018-11-07T21:45:00Z
8028,NWS,-373000000.0,2018-08-09T20:15:00Z
8029,NWS,-1128000000.0,2018-05-10T17:00:00Z
8030,NWS,-83000000.0,2018-02-08T17:00:00Z
8031,NWS,68000000.0,2017-11-09T17:00:00Z
8032,NWS,-430000000.0,2017-08-10T17:00:00Z
8033,NWS,-5000000.0,2017-05-09T07:16:00Z
8034,NWS,-290000000.0,2017-02-09T17:00:00Z
8035,NWS,-15000000.0,2016-11-07T17:00:00Z
8036,NWS,89000000.0,2016-08-08T17:00:00Z
8037,STE,88851000.0,2021-05-18T20:38:49Z
8038,STE,114501000.0,2021-02-02T21:43:12Z
8039,STE,105858000.0,2020-11-02T21:37:24Z
8040,STE,88190000.0,2020-08-03T20:45:16Z
8041,STE,123370000.0,2020-05-13T20:48:29Z
8042,STE,104930000.0,2020-02-10T21:36:17Z
8043,STE,94769000.0,2019-11-04T21:39:16Z
8044,STE,84590000.0,2019-08-05T20:32:22Z
8045,STE,108745000.0,2019-05-13T21:11:06Z
8046,STE,47858000.0,2019-02-11T22:11:04Z
8047,STE,77457000.0,2018-11-06T11:15:33Z
8048,STE,69991000.0,2018-08-08T21:15:21Z
8049,STE,73598000.0,2018-05-09T17:00:00Z
8050,STE,94781000.0,2018-02-07T17:00:00Z
8051,STE,64459000.0,2017-11-01T16:00:00Z
8052,STE,58077000.0,2017-08-08T17:00:00Z
8053,STE,26143000.0,2017-05-09T17:00:00Z
8054,STE,-4996000.0,2017-02-07T11:32:00Z
8055,STE,40416000.0,2016-11-08T16:00:00Z
8056,STE,48401000.0,2016-08-09T11:06:00Z
8057,IPGP,68127000.0,2021-05-04T12:00:01Z
8058,IPGP,49339000.0,2021-02-16T13:01:55Z
8059,IPGP,35604000.0,2020-10-30T12:00:10Z
8060,IPGP,38226000.0,2020-08-04T12:00:12Z
8061,IPGP,36403000.0,2020-05-05T12:00:12Z
8062,IPGP,-4450000.0,2020-02-13T13:00:11Z
8063,IPGP,57253000.0,2019-10-29T12:00:45Z
8064,IPGP,72272000.0,2019-07-30T12:00:39Z
8065,IPGP,55159000.0,2019-04-30T12:03:02Z
8066,IPGP,75559000.0,2019-02-12T13:01:30Z
8067,IPGP,100517000.0,2018-10-30T12:00:19Z
8068,IPGP,121617000.0,2018-07-31T17:00:00Z
8069,IPGP,106334000.0,2018-05-01T17:00:00Z
8070,IPGP,52956000.0,2018-02-16T17:00:00Z
8071,IPGP,115597000.0,2017-10-31T17:00:00Z
8072,IPGP,104116000.0,2017-08-01T17:00:00Z
8073,IPGP,74945000.0,2017-05-08T16:00:00Z
8074,IPGP,75132000.0,2017-02-14T17:00:00Z
8075,IPGP,69235000.0,2016-10-27T17:00:00Z
8076,IPGP,67058000.0,2016-07-28T17:00:00Z
8077,DHR,1661000000.0,2021-04-22T10:00:11Z
8078,DHR,1199400000.0,2021-01-28T11:05:09Z
8079,DHR,842400000.0,2020-10-22T10:00:14Z
8080,DHR,892700000.0,2020-07-23T10:00:09Z
8081,DHR,575500000.0,2020-05-06T20:10:07Z
8082,DHR,1255700000.0,2020-02-21T12:35:09Z
8083,DHR,648400000.0,2019-10-24T10:00:14Z
8084,DHR,708600000.0,2019-07-18T10:00:11Z
8085,DHR,327300000.0,2019-04-18T10:00:11Z
8086,DHR,746800000.0,2019-01-29T11:00:06Z
8087,DHR,663700000.0,2018-10-18T10:00:08Z
8088,DHR,673800000.0,2018-07-19T10:03:12Z
8089,DHR,566600000.0,2018-04-19T16:00:00Z
8090,DHR,856600000.0,2018-01-30T17:00:00Z
8091,DHR,572100000.0,2017-10-19T16:00:00Z
8092,DHR,557300000.0,2017-07-20T17:00:00Z
8093,DHR,506100000.0,2017-04-20T16:00:00Z
8094,DHR,747000000.0,2017-01-31T11:00:00Z
8095,DHR,391600000.0,2016-10-20T16:00:00Z
8096,DHR,656700000.0,2016-07-25T17:00:00Z
8097,HPQ,1228000000.0,2021-05-27T20:07:00Z
8098,HPQ,1068000000.0,2021-02-25T19:54:53Z
8099,HPQ,668000000.0,2020-11-24T21:07:00Z
8100,HPQ,734000000.0,2020-08-27T20:08:43Z
8101,HPQ,764000000.0,2020-05-27T20:05:10Z
8102,HPQ,678000000.0,2020-02-24T21:05:10Z
8103,HPQ,388000000.0,2019-11-26T21:05:10Z
8104,HPQ,1179000000.0,2019-08-22T20:06:00Z
8105,HPQ,782000000.0,2019-05-23T20:05:03Z
8106,HPQ,803000000.0,2019-02-27T21:05:24Z
8107,HPQ,1451000000.0,2018-11-29T21:05:08Z
8108,HPQ,880000000.0,2018-08-23T20:05:04Z
8109,HPQ,1058000000.0,2018-05-29T17:00:00Z
8110,HPQ,1938000000.0,2018-02-22T17:00:00Z
8111,HPQ,660000000.0,2017-11-21T17:00:00Z
8112,HPQ,696000000.0,2017-08-23T21:05:00Z
8113,HPQ,559000000.0,2017-05-24T21:05:00Z
8114,HPQ,611000000.0,2017-02-22T17:00:00Z
8115,HPQ,492000000.0,2016-11-22T17:00:00Z
8116,HPQ,783000000.0,2016-08-24T17:00:00Z
8117,UAA,77752000.0,2021-05-04T10:55:04Z
8118,UAA,184793000.0,2021-02-10T11:57:39Z
8119,UAA,40145000.0,2020-10-30T12:01:57Z
8120,UAA,-182716000.0,2020-07-31T11:04:45Z
8121,UAA,-584153000.0,2020-05-11T10:55:05Z
8122,UAA,-15304000.0,2020-02-11T11:58:40Z
8123,UAA,102315000.0,2019-11-04T11:57:12Z
8124,UAA,-17349000.0,2019-07-30T10:56:46Z
8125,UAA,22477000.0,2019-05-02T10:57:39Z
8126,UAA,4218000.0,2019-02-12T13:01:49Z
8127,UAA,75266000.0,2018-10-30T10:59:42Z
8128,UAA,-95544000.0,2018-07-26T12:01:28Z
8129,UAA,-30244000.0,2018-05-01T06:30:00Z
8130,UAA,-87920000.0,2018-02-13T16:00:00Z
8131,UAA,54242000.0,2017-10-31T17:00:00Z
8132,UAA,-12308000.0,2017-08-01T17:00:00Z
8133,UAA,-2272000.0,2017-04-27T06:30:00Z
8134,UAA,103231000.0,2017-01-31T17:00:00Z
8135,UAA,128225000.0,2016-10-25T17:00:00Z
8136,UAA,-52656000.0,2016-07-26T12:00:00Z
8137,PLD,365815000.0,2021-04-19T12:07:41Z
8138,PLD,280470000.0,2021-01-26T13:04:55Z
8139,PLD,298695000.0,2020-10-20T12:19:04Z
8140,PLD,404539000.0,2020-07-21T11:49:34Z
8141,PLD,489418000.0,2020-04-21T12:22:16Z
8142,PLD,385480000.0,2020-01-22T13:03:03Z
8143,PLD,450639000.0,2019-10-15T12:03:45Z
8144,PLD,383784000.0,2019-07-16T10:06:20Z
8145,PLD,347047000.0,2019-04-16T12:22:08Z
8146,PLD,596568000.0,2019-01-22T13:08:57Z
8147,PLD,346345000.0,2018-10-16T12:09:07Z
8148,PLD,334611000.0,2018-07-17T17:00:00Z
8149,PLD,365902000.0,2018-04-17T17:00:00Z
8150,PLD,295515000.0,2018-01-23T17:00:00Z
8151,PLD,876218000.0,2017-10-17T17:00:00Z
8152,PLD,266943000.0,2017-07-18T13:05:00Z
8153,PLD,203255000.0,2017-04-18T17:00:00Z
8154,PLD,453139000.0,2017-01-24T13:00:00Z
8155,PLD,286968000.0,2016-10-20T13:00:00Z
8156,PLD,284468000.0,2016-07-19T13:00:00Z
8157,HII,148000000.0,2021-05-06T15:44:35Z
8158,HII,249000000.0,2021-02-11T12:15:00Z
8159,HII,222000000.0,2020-11-05T17:35:47Z
8160,HII,53000000.0,2020-08-06T11:15:10Z
8161,HII,172000000.0,2020-05-07T16:39:11Z
8162,HII,149000000.0,2020-02-13T12:18:40Z
8163,HII,154000000.0,2019-11-07T12:34:31Z
8164,HII,128000000.0,2019-08-01T11:23:19Z
8165,HII,118000000.0,2019-05-02T11:15:13Z
8166,HII,212000000.0,2019-02-14T12:37:15Z
8167,HII,229000000.0,2018-11-08T12:26:49Z
8168,HII,239000000.0,2018-08-02T11:15:04Z
8169,HII,156000000.0,2018-05-03T17:00:00Z
8170,HII,64000000.0,2018-02-15T17:00:00Z
8171,HII,149000000.0,2017-11-08T17:00:00Z
8172,HII,147000000.0,2017-08-03T17:00:00Z
8173,HII,119000000.0,2017-05-04T11:26:11Z
8174,HII,197000000.0,2017-02-16T12:35:00Z
8175,HII,107000000.0,2016-11-03T17:00:00Z
8176,HII,133000000.0,2016-08-04T12:15:00Z
8177,LUMN,475000000.0,2021-05-05T20:15:07Z
8178,LUMN,-2289000000.0,2021-02-10T21:15:07Z
8179,LUMN,366000000.0,2020-11-04T21:21:35Z
8180,LUMN,377000000.0,2020-08-05T20:25:50Z
8181,LUMN,314000000.0,2020-05-06T20:15:10Z
8182,LUMN,223000000.0,2020-02-12T21:15:03Z
8183,LUMN,302000000.0,2019-11-07T21:34:03Z
8184,LUMN,371000000.0,2019-08-07T20:15:05Z
8185,LUMN,-6165000000.0,2019-05-08T20:15:03Z
8186,LUMN,-2412000000.0,2019-02-13T21:26:06Z
8187,LUMN,272000000.0,2018-11-08T21:31:47Z
8188,LUMN,292000000.0,2018-08-08T16:00:00Z
8189,LUMN,115000000.0,2018-05-09T17:00:00Z
8190,LUMN,1117000000.0,2018-02-14T17:00:00Z
8191,LUMN,92000000.0,2017-11-08T17:00:00Z
8192,LUMN,17000000.0,2017-08-02T20:15:00Z
8193,LUMN,163000000.0,2017-05-03T21:18:00Z
8194,LUMN,42000000.0,2017-02-08T17:00:00Z
8195,LUMN,152000000.0,2016-10-31T17:00:00Z
8196,LUMN,196000000.0,2016-08-03T16:00:00Z
8197,NTAP,334000000.0,2021-06-02T20:01:00Z
8198,NTAP,182000000.0,2021-02-24T21:15:00Z
8199,NTAP,137000000.0,2020-12-01T21:01:01Z
8200,NTAP,77000000.0,2020-08-26T20:01:00Z
8201,NTAP,196000000.0,2020-05-27T20:01:00Z
8202,NTAP,277000000.0,2020-02-12T21:01:00Z
8203,NTAP,243000000.0,2019-11-13T21:01:00Z
8204,NTAP,103000000.0,2019-08-14T20:01:00Z
8205,NTAP,396000000.0,2019-05-22T20:07:19Z
8206,NTAP,249000000.0,2019-02-13T21:03:41Z
8207,NTAP,241000000.0,2018-11-14T21:01:00Z
8208,NTAP,283000000.0,2018-08-15T20:01:00Z
8209,NTAP,290000000.0,2018-05-23T17:00:00Z
8210,NTAP,-479000000.0,2018-02-14T17:00:00Z
8211,NTAP,174000000.0,2017-11-15T17:00:00Z
8212,NTAP,131000000.0,2017-08-16T17:00:00Z
8213,NTAP,190000000.0,2017-05-24T21:01:00Z
8214,NTAP,146000000.0,2017-02-15T21:01:00Z
8215,NTAP,109000000.0,2016-11-16T21:01:00Z
8216,NTAP,64000000.0,2016-08-17T21:01:00Z
8217,CAT,1530000000.0,2021-04-29T10:35:27Z
8218,CAT,780000000.0,2021-01-29T11:32:30Z
8219,CAT,668000000.0,2020-10-27T10:30:16Z
8220,CAT,458000000.0,2020-07-31T10:00:11Z
8221,CAT,1092000000.0,2020-04-28T10:30:07Z
8222,CAT,1098000000.0,2020-01-31T11:30:09Z
8223,CAT,1494000000.0,2019-10-23T10:30:16Z
8224,CAT,1620000000.0,2019-07-24T11:32:42Z
8225,CAT,1881000000.0,2019-04-24T11:30:07Z
8226,CAT,1048000000.0,2019-01-28T12:30:09Z
8227,CAT,1727000000.0,2018-10-23T11:34:27Z
8228,CAT,1707000000.0,2018-07-30T11:33:09Z
8229,CAT,1665000000.0,2018-04-24T17:00:00Z
8230,CAT,-1299000000.0,2018-01-25T17:00:00Z
8231,CAT,1059000000.0,2017-10-24T17:00:00Z
8232,CAT,802000000.0,2017-07-25T12:30:00Z
8233,CAT,192000000.0,2017-04-25T12:30:00Z
8234,CAT,-1171000000.0,2017-01-26T12:30:00Z
8235,CAT,283000000.0,2016-10-25T12:30:00Z
8236,CAT,550000000.0,2016-07-26T17:00:00Z
8237,CPB,160000000.0,2021-06-09T11:15:00Z
8238,CPB,245000000.0,2021-03-10T12:15:00Z
8239,CPB,309000000.0,2020-12-09T12:30:02Z
8240,CPB,86000000.0,2020-09-03T11:00:00Z
8241,CPB,168000000.0,2020-06-03T11:00:00Z
8242,CPB,1208000000.0,2020-03-04T12:30:00Z
8243,CPB,166000000.0,2019-12-04T12:30:00Z
8244,CPB,-8000000.0,2019-08-30T11:30:00Z
8245,CPB,84000000.0,2019-06-05T11:30:00Z
8246,CPB,-59000000.0,2019-02-27T12:33:36Z
8247,CPB,194000000.0,2018-11-20T12:30:00Z
8248,CPB,94000000.0,2018-08-30T11:10:40Z
8249,CPB,-393000000.0,2018-05-18T17:00:00Z
8250,CPB,285000000.0,2018-02-16T17:00:00Z
8251,CPB,275000000.0,2017-11-21T17:00:00Z
8252,CPB,318000000.0,2017-08-31T12:15:00Z
8253,CPB,176000000.0,2017-05-19T02:53:50Z
8254,CPB,101000000.0,2017-02-17T12:32:00Z
8255,CPB,292000000.0,2016-11-22T17:00:00Z
8256,CPB,-81000000.0,2016-09-01T12:15:00Z
8257,NEM,559000000.0,2021-04-29T11:00:01Z
8258,NEM,824000000.0,2021-02-18T12:00:01Z
8259,NEM,839000000.0,2020-10-29T11:38:51Z
8260,NEM,344000000.0,2020-07-30T10:30:01Z
8261,NEM,822000000.0,2020-05-05T10:31:50Z
8262,NEM,565000000.0,2020-02-20T11:55:00Z
8263,NEM,2178000000.0,2019-11-05T12:55:00Z
8264,NEM,-25000000.0,2019-07-25T10:55:00Z
8265,NEM,87000000.0,2019-04-25T10:57:14Z
8266,NEM,2000000.0,2019-02-21T11:55:00Z
8267,NEM,-145000000.0,2018-10-25T10:55:00Z
8268,NEM,292000000.0,2018-07-26T10:57:13Z
8269,NEM,192000000.0,2018-04-26T17:00:00Z
8270,NEM,-542000000.0,2018-02-21T05:00:00Z
8271,NEM,206000000.0,2017-10-26T17:00:00Z
8272,NEM,177000000.0,2017-07-25T17:00:00Z
8273,NEM,47000000.0,2017-04-24T17:00:00Z
8274,NEM,-344000000.0,2017-02-21T17:00:00Z
8275,NEM,-358000000.0,2016-10-26T17:00:00Z
8276,NEM,23000000.0,2016-07-20T17:00:00Z
8277,PFG,517100000.0,2021-04-27T20:14:00Z
8278,PFG,472600000.0,2021-01-28T21:15:00Z
8279,PFG,236000000.0,2020-10-26T20:18:10Z
8280,PFG,398300000.0,2020-07-27T20:15:00Z
8281,PFG,288900000.0,2020-04-27T20:15:00Z
8282,PFG,300900000.0,2020-01-28T21:15:00Z
8283,PFG,277100000.0,2019-10-25T10:07:18Z
8284,PFG,386300000.0,2019-07-25T20:15:00Z
8285,PFG,429900000.0,2019-04-25T20:18:32Z
8286,PFG,236500000.0,2019-01-29T21:15:00Z
8287,PFG,456300000.0,2018-10-25T20:15:00Z
8288,PFG,456600000.0,2018-08-01T13:52:55Z
8289,PFG,397100000.0,2018-04-26T17:00:00Z
8290,PFG,841800000.0,2018-01-29T17:00:00Z
8291,PFG,810200000.0,2017-10-26T17:00:00Z
8292,PFG,309500000.0,2017-07-27T20:15:00Z
8293,PFG,348900000.0,2017-04-27T22:28:39Z
8294,PFG,318000000.0,2017-01-30T17:00:00Z
8295,PFG,308200000.0,2016-10-27T16:00:00Z
8296,PFG,322300000.0,2016-07-28T18:00:00Z
8297,WST,151200000.0,2021-04-29T10:02:38Z
8298,WST,98400000.0,2021-02-18T11:03:28Z
8299,WST,82300000.0,2020-10-22T10:03:03Z
8300,WST,91200000.0,2020-07-23T10:05:40Z
8301,WST,74300000.0,2020-04-23T10:05:12Z
8302,WST,63900000.0,2020-02-13T11:04:05Z
8303,WST,56300000.0,2019-10-24T10:06:49Z
8304,WST,66100000.0,2019-07-25T10:10:29Z
8305,WST,55400000.0,2019-04-25T10:05:49Z
8306,WST,52000000.0,2019-02-14T14:46:26Z
8307,WST,55200000.0,2018-10-25T10:05:21Z
8308,WST,56100000.0,2018-07-26T16:00:00Z
8309,WST,43600000.0,2018-04-26T17:00:00Z
8310,WST,0.0,2018-02-15T17:00:00Z
8311,WST,51000000.0,2017-10-26T16:00:00Z
8312,WST,38800000.0,2017-07-26T10:00:00Z
8313,WST,60900000.0,2017-04-27T12:00:00Z
8314,WST,39100000.0,2017-02-16T13:26:46Z
8315,WST,37600000.0,2016-10-27T16:00:00Z
8316,WST,44700000.0,2016-08-01T16:00:00Z
8317,HON,1427000000.0,2021-04-23T10:50:17Z
8318,HON,1359000000.0,2021-01-29T11:58:04Z
8319,HON,758000000.0,2020-10-30T10:30:16Z
8320,HON,1081000000.0,2020-07-24T10:30:17Z
8321,HON,1581000000.0,2020-05-01T10:30:07Z
8322,HON,1562000000.0,2020-01-31T11:30:09Z
8323,HON,1624000000.0,2019-10-17T10:30:11Z
8324,HON,1541000000.0,2019-07-18T10:30:08Z
8325,HON,1416000000.0,2019-04-18T10:30:12Z
8326,HON,1721000000.0,2019-02-01T11:30:09Z
8327,HON,2338000000.0,2018-10-19T10:30:34Z
8328,HON,1267000000.0,2018-07-20T10:30:35Z
8329,HON,1438000000.0,2018-04-20T17:00:00Z
8330,HON,-2521000000.0,2018-01-26T17:00:00Z
8331,HON,1348000000.0,2017-10-20T17:00:00Z
8332,HON,1392000000.0,2017-07-21T11:36:00Z
8333,HON,1326000000.0,2017-04-21T11:32:00Z
8334,HON,1037000000.0,2017-01-27T11:35:00Z
8335,HON,1240000000.0,2016-10-21T16:00:00Z
8336,HON,1319000000.0,2016-07-22T17:00:00Z
