,Instrument,Common Equity - Total,Original Announcement Date Time
8587,DOV,2955271000.0,2019-07-18T10:47:43Z
8588,DOV,2837453000.0,2019-04-18T10:48:43Z
8589,DOV,2768666000.0,2019-01-29T11:50:00Z
8590,DOV,2747934000.0,2018-10-18T10:57:12Z
8591,DOV,2840591000.0,2018-07-19T10:53:10Z
8592,DOV,4445622000.0,2018-04-27T23:00:00Z
8593,DOV,4383180000.0,2018-01-30T17:00:00Z
8594,DOV,4275690000.0,2017-10-19T23:00:00Z
8595,DOV,4072434000.0,2017-07-20T17:00:00Z
8596,DOV,3953415000.0,2017-04-20T17:00:00Z
8597,DOV,3799746000.0,2017-01-26T11:45:00Z
8598,DOV,3788900000.0,2016-10-19T17:00:00Z
8599,DOV,3713735000.0,2016-07-21T17:00:00Z
8600,GLW,11069000000.0,2021-04-27T11:26:02Z
8601,GLW,10957000000.0,2021-01-27T12:30:37Z
8602,GLW,10360000000.0,2020-10-27T11:18:49Z
8603,GLW,9749000000.0,2020-07-28T11:32:55Z
8604,GLW,9898000000.0,2020-04-28T11:22:28Z
8605,GLW,10607000000.0,2020-01-29T12:22:08Z
8606,GLW,10734000000.0,2019-10-29T11:19:36Z
8607,GLW,11125000000.0,2019-07-30T11:19:59Z
8608,GLW,11307000000.0,2019-05-03T16:39:07Z
8609,GLW,11492000000.0,2019-01-29T12:26:33Z
8610,GLW,11590000000.0,2018-10-23T11:37:02Z
8611,GLW,11577000000.0,2018-07-25T11:18:48Z
8612,GLW,12113000000.0,2018-04-24T17:00:00Z
8613,GLW,13398000000.0,2018-01-30T17:00:00Z
8614,GLW,15017000000.0,2017-10-24T17:00:00Z
8615,GLW,15712000000.0,2017-07-26T17:00:00Z
8616,GLW,16008000000.0,2017-04-25T12:17:54Z
8617,GLW,15593000000.0,2017-01-24T12:10:00Z
8618,GLW,15421000000.0,2016-10-25T12:13:00Z
8619,GLW,17309000000.0,2016-07-27T17:00:00Z
8620,CNP,6353000000.0,2021-05-06T10:26:32Z
8621,CNP,5985000000.0,2021-02-25T11:22:34Z
8622,CNP,5932000000.0,2020-11-05T11:00:01Z
8623,CNP,5951000000.0,2020-08-06T10:30:22Z
8624,CNP,5230000000.0,2020-05-07T10:43:30Z
8625,CNP,6619000000.0,2020-02-27T11:43:35Z
8626,CNP,6606000000.0,2019-11-07T11:38:01Z
8627,CNP,6517000000.0,2019-08-07T10:38:21Z
8628,CNP,6476000000.0,2019-05-09T10:27:46Z
8629,CNP,6318000000.0,2019-02-28T11:41:51Z
8630,CNP,4718000000.0,2018-11-08T11:30:10Z
8631,CNP,4670000000.0,2018-08-03T10:27:11Z
8632,CNP,4857000000.0,2018-05-04T17:00:00Z
8633,CNP,4688000000.0,2018-02-22T17:00:00Z
8634,CNP,3618000000.0,2017-11-03T17:00:00Z
8635,CNP,3563000000.0,2017-08-03T17:00:00Z
8636,CNP,3537000000.0,2017-05-05T02:01:00Z
8637,CNP,3460000000.0,2017-02-28T11:30:00Z
8638,CNP,3472000000.0,2016-11-04T17:00:00Z
8639,CNP,3397000000.0,2016-08-05T17:00:00Z
8640,BKR,17284000000.0,2021-04-21T10:30:00Z
8641,BKR,18109000000.0,2021-01-21T12:00:00Z
8642,BKR,17118000000.0,2020-10-21T11:00:00Z
8643,BKR,17439000000.0,2020-07-22T11:00:00Z
8644,BKR,17862000000.0,2020-04-22T12:13:50Z
8645,BKR,34383000000.0,2020-01-22T12:02:54Z
8646,BKR,34332000000.0,2019-10-30T10:45:00Z
8647,BKR,34665000000.0,2019-07-31T10:45:00Z
8648,BKR,34973000000.0,2019-04-30T10:51:58Z
8649,BKR,34903000000.0,2019-01-31T11:49:49Z
8650,BKR,36458000000.0,2018-10-30T10:45:00Z
8651,BKR,36708000000.0,2018-07-20T10:45:00Z
8652,BKR,37956000000.0,2018-04-20T17:00:00Z
8653,BKR,39033000000.0,2018-01-24T17:00:00Z
8654,BKR,40007000000.0,2017-10-20T17:00:00Z
8655,BKR,40148000000.0,2017-07-28T12:30:00Z
8656,BKR,12307000000.0,2017-04-25T11:30:00Z
8657,BKR,12471000000.0,2017-01-26T11:30:00Z
8658,BKR,12656000000.0,2016-10-25T11:30:00Z
8659,BKR,13159000000.0,2016-07-28T12:00:00Z
8660,BKR,13883000000.0,
8661,RCL,9172382000.0,2021-04-29T21:28:38Z
8662,RCL,8760669000.0,2021-02-22T13:46:05Z
8663,RCL,8328594000.0,2020-10-29T12:41:39Z
8664,RCL,8963905000.0,2020-08-10T21:34:35Z
8665,RCL,10231775000.0,2020-05-20T12:06:41Z
8666,RCL,12163846000.0,2020-02-04T13:00:24Z
8667,RCL,11976907000.0,2019-10-30T21:30:28Z
8668,RCL,11538403000.0,2019-07-25T12:01:52Z
8669,RCL,11269070000.0,2019-05-02T10:19:25Z
8670,RCL,11105461000.0,2019-01-30T14:00:53Z
8671,RCL,11338135000.0,2018-10-25T12:41:21Z
8672,RCL,10773698000.0,2018-08-02T21:35:23Z
8673,RCL,10646796000.0,2018-04-26T18:00:00Z
8674,RCL,10702303000.0,2018-01-24T17:00:00Z
8675,RCL,10435488000.0,2017-11-07T23:00:00Z
8676,RCL,9683408000.0,2017-08-01T13:00:00Z
8677,RCL,9266830000.0,2017-04-28T17:00:00Z
8678,RCL,9121412000.0,2017-01-26T17:00:00Z
8679,RCL,8790149000.0,2016-10-28T17:00:00Z
8680,RCL,8145665000.0,2016-08-02T16:00:00Z
8681,EOG,20762000000.0,2021-05-06T21:00:04Z
8682,EOG,20301887000.0,2021-02-25T21:36:45Z
8683,EOG,20148326000.0,2020-11-05T21:39:17Z
8684,EOG,20387557000.0,2020-08-06T20:27:58Z
8685,EOG,21470675000.0,2020-05-07T20:15:14Z
8686,EOG,21640716000.0,2020-02-27T21:33:29Z
8687,EOG,21124280000.0,2019-11-06T21:15:11Z
8688,EOG,20630276000.0,2019-08-01T20:45:40Z
8689,EOG,19903797000.0,2019-05-02T20:41:30Z
8690,EOG,19364188000.0,2019-02-26T21:31:27Z
8691,EOG,18538470000.0,2018-11-01T20:29:48Z
8692,EOG,17452394000.0,2018-08-02T20:26:08Z
8693,EOG,16840639000.0,2018-05-03T17:00:00Z
8694,EOG,16283273000.0,2018-02-27T17:00:00Z
8695,EOG,13922264000.0,2017-11-02T17:00:00Z
8696,EOG,13901715000.0,2017-08-01T17:00:00Z
8697,EOG,13928231000.0,2017-05-08T17:00:00Z
8698,EOG,13981581000.0,2017-02-27T17:00:00Z
8699,EOG,11798312000.0,2016-11-03T17:00:00Z
8700,EOG,12056701000.0,2016-08-04T17:00:00Z
8701,VTRS,21414700000.0,2021-05-10T10:59:04Z
8702,VTRS,22954100000.0,2021-03-01T22:38:00Z
8703,VTRS,12547900000.0,2020-11-06T13:33:20Z
8704,VTRS,11746200000.0,2020-08-06T10:33:54Z
8705,VTRS,11262700000.0,2020-05-11T12:48:46Z
8706,VTRS,11883800000.0,2020-02-27T22:00:52Z
8707,VTRS,11463400000.0,2019-11-05T14:33:20Z
8708,VTRS,11902800000.0,2019-07-29T10:36:25Z
8709,VTRS,11891600000.0,2019-05-07T12:37:22Z
8710,VTRS,12167100000.0,2019-02-26T21:58:30Z
8711,VTRS,12066200000.0,2018-11-05T21:27:18Z
8712,VTRS,12208700000.0,2018-08-08T13:09:10Z
8713,VTRS,13176700000.0,2018-05-09T17:00:00Z
8714,VTRS,13307600000.0,2018-02-28T17:00:00Z
8715,VTRS,13291600000.0,2017-11-06T17:00:00Z
8716,VTRS,12832900000.0,2017-08-09T16:00:00Z
8717,VTRS,11656000000.0,2017-05-10T12:35:09Z
8718,VTRS,11116200000.0,2017-03-01T12:45:00Z
8719,VTRS,11827300000.0,2016-11-09T17:00:00Z
8720,VTRS,10329900000.0,2016-08-09T17:00:00Z
8721,URI,4745000000.0,2021-04-28T20:15:00Z
8722,URI,4545000000.0,2021-01-27T21:15:00Z
8723,URI,4161000000.0,2020-10-28T20:25:25Z
8724,URI,3907000000.0,2020-07-29T20:33:34Z
8725,URI,3635000000.0,2020-04-29T00:00:00Z
8726,URI,3830000000.0,2020-01-29T21:38:56Z
8727,URI,3650000000.0,2019-10-16T20:29:42Z
8728,URI,3478000000.0,2019-07-17T20:38:30Z
8729,URI,3375000000.0,2019-04-17T20:50:32Z
8730,URI,3403000000.0,2019-01-23T21:48:13Z
8731,URI,3334000000.0,2018-10-17T20:34:39Z
8732,URI,3164000000.0,2018-07-18T20:30:17Z
8733,URI,3058000000.0,2018-04-18T17:00:00Z
8734,URI,3106000000.0,2018-01-24T17:00:00Z
8735,URI,2211000000.0,2017-10-18T16:00:00Z
8736,URI,1948000000.0,2017-07-19T16:00:00Z
8737,URI,1753000000.0,2017-04-19T16:00:00Z
8738,URI,1648000000.0,2017-01-25T17:00:00Z
8739,URI,1539000000.0,2016-10-19T16:00:00Z
8740,URI,1502000000.0,2016-07-20T16:00:00Z
8741,DXCM,1903200000.0,2021-04-29T20:02:00Z
8742,DXCM,1826500000.0,2021-02-11T21:02:00Z
8743,DXCM,1499300000.0,2020-10-27T20:03:00Z
8744,DXCM,1353900000.0,2020-07-28T20:03:00Z
8745,DXCM,934500000.0,2020-04-28T20:10:27Z
8746,DXCM,882600000.0,2020-02-13T21:01:00Z
8747,DXCM,764300000.0,2019-11-06T21:03:00Z
8748,DXCM,688300000.0,2019-07-31T20:03:00Z
8749,DXCM,668600000.0,2019-05-01T20:02:00Z
8750,DXCM,663300000.0,2019-02-21T21:20:52Z
8751,DXCM,562200000.0,2018-11-06T21:01:00Z
8752,DXCM,482100000.0,2018-08-01T20:01:00Z
8753,DXCM,421700000.0,2018-05-02T16:00:00Z
8754,DXCM,419400000.0,2018-02-27T16:00:00Z
8755,DXCM,384000000.0,2017-11-01T16:00:00Z
8756,DXCM,353700000.0,2017-08-01T17:00:00Z
8757,DXCM,277800000.0,2017-05-02T16:00:00Z
8758,DXCM,283800000.0,2017-02-28T16:00:00Z
8759,DXCM,261800000.0,2016-11-01T16:00:00Z
8760,DXCM,246400000.0,2016-08-02T17:00:00Z
8761,GM,48343000000.0,2021-05-05T17:14:04Z
8762,GM,45030000000.0,2021-02-10T14:26:50Z
8763,GM,43341000000.0,2020-11-05T14:33:37Z
8764,GM,39304000000.0,2020-07-29T19:18:11Z
8765,GM,40113000000.0,2020-05-06T11:30:11Z
8766,GM,41792000000.0,2020-02-05T14:26:42Z
8767,GM,44554000000.0,2019-10-29T19:35:16Z
8768,GM,42816000000.0,2019-08-01T13:34:23Z
8769,GM,40765000000.0,2019-04-30T19:13:28Z
8770,GM,38860000000.0,2019-02-06T15:01:09Z
8771,GM,38061000000.0,2018-10-31T13:04:13Z
8772,GM,36181000000.0,2018-07-25T16:00:00Z
8773,GM,34298000000.0,2018-04-26T17:00:00Z
8774,GM,35001000000.0,2018-02-06T16:00:00Z
8775,GM,42243000000.0,2017-10-24T22:00:00Z
8776,GM,45521000000.0,2017-07-25T16:00:00Z
8777,GM,45972000000.0,2017-04-28T16:00:00Z
8778,GM,43836000000.0,2017-02-07T17:00:00Z
8779,GM,44720000000.0,2016-10-25T16:00:00Z
8780,GM,43630000000.0,2016-07-21T16:00:00Z
8781,VZ,71232000000.0,2021-04-21T11:35:00Z
8782,VZ,67842000000.0,2021-01-26T12:06:32Z
8783,VZ,65069000000.0,2020-10-21T11:34:40Z
8784,VZ,62697000000.0,2020-07-24T11:45:37Z
8785,VZ,60210000000.0,2020-04-24T00:00:00Z
8786,VZ,61395000000.0,2020-01-30T12:05:12Z
8787,VZ,58921000000.0,2019-10-25T11:02:49Z
8788,VZ,56582000000.0,2019-08-01T11:36:44Z
8789,VZ,55856000000.0,2019-04-23T11:32:52Z
8790,VZ,53145000000.0,2019-01-29T12:04:57Z
8791,VZ,54495000000.0,2018-10-23T11:37:48Z
8792,VZ,52024000000.0,2018-07-24T16:00:00Z
8793,VZ,50781000000.0,2018-04-24T18:00:00Z
8794,VZ,43096000000.0,2018-01-23T17:00:00Z
8795,VZ,26848000000.0,2017-10-19T17:00:00Z
8796,VZ,25189000000.0,2017-07-27T10:32:58Z
8797,VZ,23493000000.0,2017-04-20T18:00:00Z
8798,VZ,22524000000.0,2017-01-24T12:00:00Z
8799,VZ,20460000000.0,2016-10-20T17:00:00Z
8800,VZ,19244000000.0,2016-07-26T16:00:00Z
8801,MU,42259000000.0,2021-06-30T20:08:48Z
8802,MU,40663000000.0,2021-03-31T20:08:06Z
8803,MU,39907000000.0,2021-01-07T21:03:39Z
8804,MU,38996000000.0,2020-09-29T20:06:41Z
8805,MU,37820000000.0,2020-06-29T20:01:10Z
8806,MU,37023000000.0,2020-03-25T20:04:41Z
8807,MU,36500000000.0,2019-12-18T21:03:38Z
8808,MU,35881000000.0,2019-09-26T20:01:27Z
8809,MU,35323000000.0,2019-06-25T20:08:42Z
8810,MU,34567000000.0,2019-03-20T20:04:02Z
8811,MU,33869000000.0,2018-12-18T21:02:57Z
8812,MU,32294000000.0,2018-09-20T20:03:41Z
8813,MU,28649000000.0,2018-06-20T17:00:00Z
8814,MU,25697000000.0,2018-03-22T17:00:00Z
8815,MU,22526000000.0,2017-12-19T17:00:00Z
8816,MU,18621000000.0,2017-09-26T17:00:00Z
8817,MU,16171000000.0,2017-06-29T21:01:00Z
8818,MU,14287000000.0,2017-03-23T17:00:00Z
8819,MU,12320000000.0,2016-12-21T21:05:00Z
8820,MU,12080000000.0,2016-10-04T21:05:00Z
8821,RMD,2709234000.0,2021-04-29T20:05:02Z
8822,RMD,2864984000.0,2021-01-28T21:07:45Z
8823,RMD,2678860000.0,2020-10-29T20:07:24Z
8824,RMD,2497027000.0,2020-08-05T20:07:47Z
8825,RMD,2256431000.0,2020-04-30T20:05:00Z
8826,RMD,2258106000.0,2020-01-30T21:05:00Z
8827,RMD,2117251000.0,2019-10-24T20:05:00Z
8828,RMD,2072193000.0,2019-07-25T20:05:00Z
8829,RMD,2021329000.0,2019-05-02T20:05:00Z
8830,RMD,1956044000.0,2019-01-24T21:07:58Z
8831,RMD,1900256000.0,2018-10-25T20:09:39Z
8832,RMD,2058980000.0,2018-08-02T20:05:00Z
8833,RMD,2066964000.0,2018-04-26T17:00:00Z
8834,RMD,2019528000.0,2018-01-22T17:00:00Z
8835,RMD,2049528000.0,2017-10-26T16:00:00Z
8836,RMD,1960266000.0,2017-08-01T21:05:00Z
8837,RMD,1854956000.0,2017-04-27T21:05:00Z
8838,RMD,1710150000.0,2017-01-23T17:00:00Z
8839,RMD,1772568000.0,2016-10-25T16:00:00Z
8840,RMD,1694831000.0,2016-07-28T17:00:00Z
8841,NEE,37378000000.0,2021-04-21T11:36:49Z
8842,NEE,36513000000.0,2021-01-26T12:50:53Z
8843,NEE,37287000000.0,2020-10-23T20:47:08Z
8844,NEE,37073000000.0,2020-07-24T11:39:26Z
8845,NEE,36403000000.0,2020-04-23T00:00:00Z
8846,NEE,37005000000.0,2020-01-24T12:38:31Z
8847,NEE,36592000000.0,2019-10-22T12:12:03Z
8848,NEE,34910000000.0,2019-07-24T21:14:57Z
8849,NEE,34226000000.0,2019-04-23T21:22:17Z
8850,NEE,34144000000.0,2019-01-25T12:50:46Z
8851,NEE,34252000000.0,2018-10-23T12:06:09Z
8852,NEE,33021000000.0,2018-07-25T16:00:00Z
8853,NEE,32706000000.0,2018-04-24T05:00:00Z
8854,NEE,28236000000.0,2018-01-26T17:00:00Z
8855,NEE,26398000000.0,2017-10-26T17:00:00Z
8856,NEE,25926000000.0,2017-07-26T16:00:00Z
8857,NEE,25497000000.0,2017-04-21T16:00:00Z
8858,NEE,24341000000.0,2017-01-27T17:00:00Z
8859,NEE,23907000000.0,2016-11-01T17:00:00Z
8860,NEE,23174000000.0,2016-07-27T17:00:00Z
8861,VLO,17801000000.0,2021-04-22T10:34:39Z
8862,VLO,18801000000.0,2021-01-28T11:28:43Z
8863,VLO,19223000000.0,2020-10-22T10:30:00Z
8864,VLO,19847000000.0,2020-07-30T10:30:00Z
8865,VLO,18842000000.0,2020-04-29T10:30:31Z
8866,VLO,21803000000.0,2020-01-30T13:33:08Z
8867,VLO,21107000000.0,2019-10-24T10:36:40Z
8868,VLO,21345000000.0,2019-07-25T12:30:53Z
8869,VLO,21309000000.0,2019-04-25T10:30:46Z
8870,VLO,21667000000.0,2019-01-31T11:33:33Z
8871,VLO,21910000000.0,2018-10-25T10:42:55Z
8872,VLO,21769000000.0,2018-07-26T10:37:15Z
8873,VLO,21877000000.0,2018-04-26T17:00:00Z
8874,VLO,21991000000.0,2018-02-01T17:00:00Z
8875,VLO,20370000000.0,2017-10-26T17:00:00Z
8876,VLO,19923000000.0,2017-07-27T11:52:00Z
8877,VLO,19825000000.0,2017-04-25T11:45:00Z
8878,VLO,20024000000.0,2017-01-31T17:00:00Z
8879,VLO,20339000000.0,2016-10-25T17:00:00Z
8880,VLO,20576000000.0,2016-07-26T12:02:00Z
8881,FRT,2360981000.0,2021-05-05T20:14:17Z
8882,FRT,2304160000.0,2021-02-11T21:11:56Z
8883,FRT,2167862000.0,2020-11-05T21:56:19Z
8884,FRT,2274287000.0,2020-08-05T20:10:48Z
8885,FRT,2342110000.0,2020-05-06T20:15:22Z
8886,FRT,2375344000.0,2020-02-10T21:05:05Z
8887,FRT,2309931000.0,2019-10-30T20:19:15Z
8888,FRT,2247169000.0,2019-08-01T20:13:34Z
8889,FRT,2228161000.0,2019-05-02T20:16:31Z
8890,FRT,2185894000.0,2019-02-13T21:16:39Z
8891,FRT,2151774000.0,2018-10-31T20:14:34Z
8892,FRT,2104947000.0,2018-08-01T17:00:00Z
8893,FRT,2091630000.0,2018-05-02T17:00:00Z
8894,FRT,2106709000.0,2018-02-13T17:00:00Z
8895,FRT,2048957000.0,2017-11-01T17:00:00Z
8896,FRT,1982370000.0,2017-08-02T17:00:00Z
8897,FRT,1971695000.0,2017-05-03T17:00:00Z
8898,FRT,1966736000.0,2017-02-13T17:00:00Z
8899,FRT,1962693000.0,2016-11-02T16:00:00Z
8900,FRT,1913742000.0,2016-08-04T17:00:00Z
8901,LIN,46210000000.0,2021-05-06T11:00:21Z
8902,LIN,47317000000.0,2021-02-05T11:42:32Z
8903,LIN,47317000000.0,2020-11-05T12:24:25Z
8904,LIN,46175000000.0,2020-07-30T13:03:58Z
8905,LIN,45537000000.0,2020-05-07T18:25:07Z
8906,LIN,44776000000.0,2020-03-02T20:24:20Z
8907,LIN,49074000000.0,2019-11-12T18:38:18Z
8908,LIN,48953000000.0,2019-08-05T19:29:39Z
8909,LIN,50564000000.0,2019-05-10T17:40:32Z
8910,LIN,50564000000.0,2019-03-18T17:01:51Z
8911,LIN,51175000000.0,2018-11-09T13:11:46Z
8912,LIN,51596000000.0,2018-07-26T10:35:02Z
8913,LIN,6232000000.0,2018-04-26T17:00:00Z
8914,LIN,6027000000.0,2018-01-25T17:00:00Z
8915,LIN,6368000000.0,2017-10-26T05:00:00Z
8916,LIN,6018000000.0,2017-07-27T01:31:00Z
8917,LIN,6256000000.0,2017-04-27T11:01:00Z
8918,LIN,5807000000.0,2017-01-26T15:42:00Z
8919,LIN,5529000000.0,2016-10-27T17:00:00Z
8920,LIN,5021000000.0,2016-07-28T17:00:00Z
8921,LIN,5245000000.0,
8922,LIN,5140000000.0,
8923,AOS,1849000000.0,2021-04-29T10:55:03Z
8924,AOS,1848300000.0,2021-01-28T11:56:50Z
8925,AOS,1747100000.0,2020-10-29T10:50:04Z
8926,AOS,1658100000.0,2020-07-30T10:55:04Z
8927,AOS,1616300000.0,2020-05-05T10:55:03Z
8928,AOS,1666800000.0,2020-01-28T11:55:03Z
8929,AOS,1656200000.0,2019-10-29T10:55:03Z
8930,AOS,1725100000.0,2019-07-30T10:55:05Z
8931,AOS,1749200000.0,2019-04-30T11:02:04Z
8932,AOS,1717000000.0,2019-01-29T11:55:03Z
8933,AOS,1756200000.0,2018-10-30T10:55:05Z
8934,AOS,1730300000.0,2018-07-25T10:55:02Z
8935,AOS,1708400000.0,2018-04-25T17:00:00Z
8936,AOS,1644900000.0,2018-01-30T17:00:00Z
8937,AOS,1665900000.0,2017-10-25T16:00:00Z
8938,AOS,1613700000.0,2017-07-26T11:50:00Z
8939,AOS,1566400000.0,2017-04-27T11:55:00Z
8940,AOS,1515300000.0,2017-02-02T12:08:00Z
8941,AOS,1525600000.0,2016-10-26T11:03:00Z
8942,AOS,1480700000.0,2016-07-26T12:02:00Z
8943,SBAC,-5045177000.0,2021-04-26T20:03:40Z
8944,SBAC,-4824382000.0,2021-02-22T21:01:00Z
8945,SBAC,-4486398000.0,2020-11-02T21:01:00Z
8946,SBAC,-4304992000.0,2020-08-03T20:01:00Z
8947,SBAC,-4317230000.0,2020-05-05T20:01:00Z
8948,SBAC,-3667007000.0,2020-02-20T21:01:00Z
8949,SBAC,-3560374000.0,2019-10-28T20:14:07Z
8950,SBAC,-3339346000.0,2019-07-29T20:26:32Z
8951,SBAC,-3302781000.0,2019-04-29T20:21:41Z
8952,SBAC,-3376823000.0,2019-02-21T21:01:00Z
8953,SBAC,-3145083000.0,2018-11-05T21:41:51Z
8954,SBAC,-3042135000.0,2018-07-30T20:01:00Z
8955,SBAC,-2588241000.0,2018-04-30T17:00:00Z
8956,SBAC,-2599114000.0,2018-02-26T17:00:00Z
8957,SBAC,-2257798000.0,2017-10-30T16:00:00Z
8958,SBAC,-1985681000.0,2017-08-04T23:00:00Z
8959,SBAC,-1916494000.0,2017-05-01T17:00:00Z
8960,SBAC,-1995921000.0,2017-03-01T17:00:00Z
8961,SBAC,-1669062000.0,2016-11-01T16:00:00Z
8962,SBAC,-1607577000.0,2016-07-28T17:00:00Z
8963,RHI,1197699000.0,2021-04-21T20:15:16Z
8964,RHI,1205289000.0,2021-01-28T21:15:00Z
8965,RHI,1194029000.0,2020-10-22T20:14:42Z
8966,RHI,1156706000.0,2020-07-23T20:32:51Z
8967,RHI,1129925000.0,2020-04-23T20:17:48Z
8968,RHI,1143683000.0,2020-01-30T21:15:18Z
8969,RHI,1111830000.0,2019-10-23T20:15:15Z
8970,RHI,1109227000.0,2019-07-23T20:15:11Z
8971,RHI,1077029000.0,2019-04-23T20:13:48Z
8972,RHI,1063198000.0,2019-01-29T21:09:47Z
8973,RHI,1119242000.0,2018-10-23T20:18:49Z
8974,RHI,1109498000.0,2018-07-24T20:20:21Z
8975,RHI,1114797000.0,2018-04-24T17:00:00Z
8976,RHI,1105265000.0,2018-01-30T17:00:00Z
8977,RHI,1139818000.0,2017-10-24T17:00:00Z
8978,RHI,1104384000.0,2017-07-25T21:15:00Z
8979,RHI,1080943000.0,2017-04-20T06:51:00Z
8980,RHI,1086599000.0,2017-01-26T21:15:00Z
8981,RHI,1094930000.0,2016-10-26T21:15:00Z
8982,RHI,1069508000.0,2016-07-26T21:15:00Z
8983,T,165488000000.0,2021-04-22T10:30:52Z
8984,T,161673000000.0,2021-01-27T11:33:06Z
8985,T,175553000000.0,2020-10-22T10:30:24Z
8986,T,175896000000.0,2020-07-23T11:01:00Z
8987,T,177779000000.0,2020-04-22T12:13:01Z
8988,T,184221000000.0,2020-01-29T11:46:30Z
8989,T,183049000000.0,2019-10-28T10:48:07Z
8990,T,184257000000.0,2019-07-24T10:20:25Z
8991,T,185112000000.0,2019-04-24T10:50:13Z
8992,T,184089000000.0,2019-01-30T11:51:24Z
8993,T,183848000000.0,2018-10-24T10:52:18Z
8994,T,182980000000.0,2018-07-24T20:12:12Z
8995,T,145920000000.0,2018-04-25T17:00:00Z
8996,T,140861000000.0,2018-01-31T17:00:00Z
8997,T,124960000000.0,2017-10-24T21:03:27Z
8998,T,124725000000.0,2017-07-25T21:01:00Z
8999,T,123841000000.0,2017-04-25T17:00:00Z
9000,T,123135000000.0,2017-01-25T17:00:00Z
9001,T,123611000000.0,2016-10-25T01:17:00Z
9002,T,123402000000.0,2016-07-21T17:00:00Z
9003,KIM,5663293000.0,2021-04-29T10:50:00Z
9004,KIM,5608024000.0,2021-02-11T12:03:33Z
9005,KIM,5474938000.0,2020-11-05T12:00:00Z
9006,KIM,5556491000.0,2020-08-07T11:11:00Z
9007,KIM,4809571000.0,2020-05-08T11:00:00Z
9008,KIM,4864872000.0,2020-01-30T12:30:00Z
9009,KIM,4901852000.0,2019-10-24T11:30:00Z
9010,KIM,5293859000.0,2019-07-25T11:30:00Z
9011,KIM,5319834000.0,2019-05-02T11:30:00Z
9012,KIM,5333761000.0,2019-01-31T12:30:00Z
9013,KIM,5378207000.0,2018-10-25T11:07:29Z
9014,KIM,5411167000.0,2018-07-26T11:07:21Z
9015,KIM,5424523000.0,2018-04-26T17:00:00Z
9016,KIM,5394203000.0,2018-02-14T17:00:00Z
9017,KIM,5213300000.0,2017-10-25T17:00:00Z
9018,KIM,5231291000.0,2017-07-26T21:40:00Z
9019,KIM,5211303000.0,2017-04-26T17:00:00Z
9020,KIM,5256107000.0,2017-02-02T21:01:00Z
9021,KIM,5301425000.0,2016-10-27T17:00:00Z
9022,KIM,5314095000.0,2016-07-27T17:00:00Z
9023,HIG,17368000000.0,2021-04-22T10:58:00Z
9024,HIG,18222000000.0,2021-02-04T21:19:07Z
9025,HIG,17468000000.0,2020-10-29T20:26:06Z
9026,HIG,16738000000.0,2020-07-30T20:40:43Z
9027,HIG,14932000000.0,2020-04-29T20:25:50Z
9028,HIG,15936000000.0,2020-02-03T21:21:21Z
9029,HIG,15744000000.0,2019-11-04T21:23:10Z
9030,HIG,14958000000.0,2019-08-01T20:18:59Z
9031,HIG,14006000000.0,2019-05-01T20:27:49Z
9032,HIG,12767000000.0,2019-02-04T21:18:48Z
9033,HIG,12729000000.0,2018-10-25T20:30:33Z
9034,HIG,12546000000.0,2018-07-26T17:00:00Z
9035,HIG,13143000000.0,2018-04-26T17:00:00Z
9036,HIG,13494000000.0,2018-02-08T17:00:00Z
9037,HIG,17233000000.0,2017-10-23T17:00:00Z
9038,HIG,17288000000.0,2017-07-27T17:00:00Z
9039,HIG,17009000000.0,2017-04-27T17:00:00Z
9040,HIG,16903000000.0,2017-02-02T17:00:00Z
9041,HIG,18658000000.0,2016-10-27T17:00:00Z
9042,HIG,18559000000.0,2016-07-28T17:00:00Z
9043,IEX,2609926000.0,2021-04-27T20:35:00Z
9044,IEX,2540203000.0,2021-02-03T21:30:00Z
9045,IEX,2396529000.0,2020-10-27T20:30:00Z
9046,IEX,2261037000.0,2020-07-23T20:15:01Z
9047,IEX,2229787000.0,2020-04-23T20:02:00Z
9048,IEX,2263229000.0,2020-01-29T21:40:00Z
9049,IEX,2163053000.0,2019-10-29T20:05:00Z
9050,IEX,2112041000.0,2019-07-25T20:05:01Z
9051,IEX,2055232000.0,2019-04-25T20:07:30Z
9052,IEX,1994640000.0,2019-01-29T21:30:00Z
9053,IEX,2060574000.0,2018-10-23T20:05:00Z
9054,IEX,1989151000.0,2018-07-24T20:05:00Z
9055,IEX,2016885000.0,2018-04-30T17:00:00Z
9056,IEX,1886542000.0,2018-01-29T17:00:00Z
9057,IEX,1810312000.0,2017-10-16T17:00:00Z
9058,IEX,1727011000.0,2017-07-25T06:54:00Z
9059,IEX,1641305000.0,2017-04-19T17:00:00Z
9060,IEX,1543894000.0,2017-01-30T17:00:00Z
9061,IEX,1554743000.0,2016-10-17T22:12:00Z
9062,IEX,1496930000.0,2016-07-19T21:57:00Z
9063,CBRE,7230370000.0,2021-04-29T10:55:00Z
9064,CBRE,7078326000.0,2021-02-23T12:12:57Z
9065,CBRE,6553096000.0,2020-10-29T10:56:49Z
9066,CBRE,6243994000.0,2020-07-31T12:42:22Z
9067,CBRE,6129343000.0,2020-05-07T10:56:33Z
9068,CBRE,6232693000.0,2020-02-27T11:57:09Z
9069,CBRE,5511829000.0,2019-11-06T11:56:58Z
9070,CBRE,5346637000.0,2019-08-01T10:56:58Z
