Instrument,Original Announcement Date Time,e_p,b_p
LUV,2016-10-26T17:00:00Z,0.016085669806377823,0.33361181683485136
LUV,2016-07-21T17:00:00Z,0.03274379913827107,0.31230396714685127
GILD,2021-04-29T20:01:00Z,0.021247888345092822,0.2329034007612488
GILD,2021-02-04T21:01:00Z,0.021237687527121067,0.24923816142402172
GILD,2020-10-28T20:01:00Z,0.004544143919087648,0.2202016407457889
GILD,2020-07-30T20:01:00Z,-0.03459691712247462,0.18678605120300987
GILD,2020-04-30T20:01:00Z,0.016478267249963045,0.2344461143810023
GILD,2020-02-04T21:01:00Z,0.03279439832188937,0.27399622485183905
GILD,2019-10-24T20:01:00Z,-0.014513887839774257,0.25669025326241096
GILD,2019-07-30T20:01:00Z,0.021884325739053512,0.26326378240129483
GILD,2019-05-02T20:01:00Z,0.023829348862537993,0.26484963892737795
GILD,2019-02-04T21:01:00Z,3.707552842469092e-05,0.2643114421396216
GILD,2018-10-25T20:13:05Z,0.020951048271394664,0.2284033927192911
GILD,2018-07-25T20:01:00Z,0.019726311843061537,0.23528268038680772
GILD,2018-05-01T17:00:00Z,0.015646417403656895,0.20947684054531804
GILD,2018-02-06T17:00:00Z,-0.0413010698839327,0.2184415189048777
GILD,2017-10-26T16:00:00Z,0.025688489779702284,0.2348162356794346
GILD,2017-07-26T21:04:00Z,0.033225128754705846,0.24518263741310264
GILD,2017-05-02T17:00:00Z,0.030432208660494543,0.23022382576949257
GILD,2017-02-07T21:05:00Z,0.032943610406568,0.2001949709616634
GILD,2016-11-01T16:00:00Z,0.03189307536374658,0.16155327184254573
GILD,2016-07-25T17:00:00Z,0.031475991784373276,0.1398372914961462
ES,2021-05-10T10:30:00Z,0.012316365404302202,0.478785615655367
ES,2021-02-16T21:15:00Z,0.009168702361319806,0.47419545530454194
ES,2020-11-03T21:42:39Z,0.0120943498874817,0.488301325682846
ES,2020-07-30T20:15:00Z,0.008842893006281556,0.4839925918127458
ES,2020-05-06T20:10:00Z,0.012957204201634933,0.5113146032645342
ES,2020-02-19T21:15:00Z,0.009078263553990815,0.45856578913249907
ES,2019-11-05T21:15:00Z,0.011529428162132075,0.4382636878052659
ES,2019-07-31T20:15:00Z,0.0012836325318781113,0.487864960900437
ES,2019-05-01T20:15:00Z,0.013711346703574719,0.5169299150375742
ES,2019-02-20T21:15:00Z,0.011222909322612796,0.557335081067357
ES,2018-11-01T20:14:00Z,0.014863275093405256,0.58598315672676
ES,2018-07-31T20:34:59Z,0.013071190399522488,0.606978890249812
ES,2018-05-02T17:00:00Z,0.01443668112093733,0.5989913141569992
ES,2018-02-22T17:00:00Z,0.011858590177194532,0.5537349600630171
ES,2017-11-01T17:00:00Z,0.013594514367633431,0.5742327150296274
ES,2017-07-27T16:00:00Z,0.011994352423944159,0.5658304009159298
ES,2017-05-03T06:45:00Z,0.013929473290817408,0.5800428570741941
ES,2017-02-21T17:00:00Z,0.013094743247085443,0.612043016424173
ES,2016-11-01T17:00:00Z,0.015437840129694373,0.6189463762119142
ES,2016-07-28T16:00:00Z,0.010717972726812406,0.5531063168439037
V,2021-04-27T20:13:14Z,0.0065211812392775665,0.07590513533986619
V,2021-01-28T21:04:18Z,0.005942503336685855,0.06649813806253203
V,2020-10-28T20:05:41Z,0.004841258086866816,0.07314529936681688
V,2020-07-28T20:06:20Z,0.005563355250360139,0.07349561879256361
V,2020-04-30T20:03:26Z,0.008589075920393895,0.08413712009069337
V,2020-01-30T21:08:37Z,0.007780628407424595,0.07353359910225502
V,2019-10-24T20:13:00Z,0.007802041703600151,0.07818630406810824
V,2019-07-23T20:04:17Z,0.007886124366713773,0.07786723869012299
V,2019-04-24T20:06:22Z,0.008366382993697253,0.08395815410359163
V,2019-01-30T21:05:27Z,0.009875427895279862,0.09844825072066773
V,2018-10-24T20:08:33Z,0.008216368281805669,0.08544543924548344
V,2018-07-25T16:00:00Z,0.007577683561746607,0.09387158889124533
V,2018-04-25T18:00:00Z,0.00931211074299842,0.10603730876683205
V,2018-02-01T22:00:00Z,0.00941980663886622,0.10807235020145407
V,2017-10-25T16:00:00Z,0.008584754072763514,0.11316417832412466
V,2017-07-20T16:00:00Z,0.009194106148156472,0.12217801620824832
V,2017-04-20T20:10:00Z,0.0020121953784418855,0.12211844048539115
V,2017-02-02T17:00:00Z,0.011005548105854898,0.14326491525784787
V,2016-10-24T20:05:00Z,0.009618980373475337,0.13929082601526188
V,2016-07-21T17:00:00Z,0.0023234970213632813,0.1855801380055777
ITW,2021-04-30T12:02:31Z,0.009589229040541653,0.04678857806070547
ITW,2021-02-05T13:03:57Z,0.009948529406118177,0.049293258630626044
ITW,2020-10-23T12:02:26Z,0.009516820301864142,0.044084789577020146
ITW,2020-07-31T12:04:41Z,0.005770502858881058,0.04263659949336255
ITW,2020-05-05T13:22:34Z,0.012605716663944949,0.05084602675580622
ITW,2020-01-31T13:00:11Z,0.011102609113631395,0.05241262898260313
ITW,2019-10-25T12:04:44Z,0.013122096745739746,0.058969907496763764
ITW,2019-07-26T13:31:41Z,0.012680605898237227,0.0629145310296168
ITW,2019-04-25T13:26:17Z,0.01272307617702893,0.06811214650215151
ITW,2019-02-01T14:21:07Z,0.014440027544988484,0.07740996644380976
ITW,2018-10-24T13:22:10Z,0.013481243247437588,0.07484414354611903
ITW,2018-07-23T12:00:07Z,0.014190691590507655,0.08064829980491213
ITW,2018-04-26T17:00:00Z,0.01218655717474963,0.07773602958555784
ITW,2018-01-24T16:00:00Z,-0.0013295396982969197,0.08020973048278127
ITW,2017-10-23T17:00:00Z,0.012568649328504657,0.09864425871418578
ITW,2017-07-24T13:00:00Z,0.011906837556467466,0.09677601700495107
ITW,2017-04-24T17:00:00Z,0.011712801149897869,0.09818211859419985
ITW,2017-01-25T12:00:00Z,0.011795075306831273,0.09896696322536534
ITW,2016-10-20T12:59:00Z,0.012718590818492512,0.11382544455877036
ITW,2016-07-20T18:40:23Z,0.01419967938061819,0.13377450326959536
GPS,2021-05-27T20:20:06Z,0.013376778540725134,0.22611590714020918
GPS,2021-03-04T21:15:00Z,0.030894803685983692,0.3451240035690657
GPS,2020-11-24T21:15:00Z,0.01307390084348443,0.32629704105159557
GPS,2020-08-27T20:15:00Z,-0.012416630324283171,0.4512043245259675
GPS,2020-06-04T20:15:00Z,-0.31942235843744265,0.7941004340123976
GPS,2020-03-12T20:15:00Z,-0.028311427837303837,0.5102211668940191
GPS,2019-11-21T21:20:16Z,0.0219923785132959,0.5708593108379807
GPS,2019-08-22T20:15:00Z,0.024638466947661735,0.531633587412344
GPS,2019-05-30T20:15:00Z,0.023053210195344797,0.36265644761046817
GPS,2019-02-28T21:15:00Z,0.02894340085977316,0.3725938523723697
GPS,2018-11-20T21:15:00Z,0.02477366507994672,0.3203812326128448
GPS,2018-08-23T20:21:53Z,0.025255746075012065,0.2840208481162973
GPS,2018-05-24T17:00:00Z,0.014626226767813773,0.28512223766280875
GPS,2018-03-01T17:00:00Z,0.016428357352243243,0.25195490495342804
GPS,2017-11-16T17:00:00Z,0.02188707551962399,0.28902408895782944
GPS,2017-08-17T21:15:00Z,0.028783527367029615,0.3127951590254694
GPS,2017-05-18T21:15:00Z,0.013637510330424088,0.2729409410186975
GPS,2017-02-23T21:15:00Z,0.024426148534929335,0.32242516066106724
GPS,2016-11-17T17:00:00Z,0.018835510715012067,0.2516941284760926
GPS,2016-08-18T17:00:00Z,0.012179080973200808,0.24933014568336692
PBCT,2021-04-22T20:00:07Z,0.018474633226175513,0.9627904426188673
PBCT,2021-01-21T21:30:01Z,-0.02710463837440696,1.3395225144778276
PBCT,2020-10-22T20:01:06Z,0.032218646187598406,1.7325000431168258
PBCT,2020-07-23T20:05:56Z,0.01758496358694493,1.5303192443736136
PBCT,2020-04-24T12:24:22Z,0.027043095476483356,1.594327931424449
PBCT,2020-01-16T21:01:07Z,0.0178511956284452,1.0277245519093887
PBCT,2019-10-17T20:01:07Z,0.021092453237660392,1.104602954117658
PBCT,2019-07-18T20:01:08Z,0.019403130919552453,1.0175947326745391
PBCT,2019-04-18T20:01:06Z,0.017850992338245768,1.0246405332153654
PBCT,2019-01-17T21:01:08Z,0.02376332923964569,1.1550740977706604
PBCT,2018-10-18T20:01:13Z,0.019004923886100315,0.9569104759848993
PBCT,2018-07-19T20:01:07Z,0.016955060494324506,0.8987771102338223
PBCT,2018-04-19T17:00:00Z,0.016102872346878547,0.8647998961055177
PBCT,2018-01-18T17:00:00Z,0.015845792299050226,0.8611400458191447
PBCT,2017-10-19T17:00:00Z,0.013950901906921609,0.8802507143564529
PBCT,2017-07-20T17:00:00Z,0.010803871425839133,0.8977573160156189
PBCT,2017-04-20T17:00:00Z,0.011632769419529933,0.8583111493167026
PBCT,2017-01-19T21:01:00Z,0.012291564138362066,0.8124375551534376
PBCT,2016-10-20T21:01:00Z,0.014969194814960257,0.9875809491015096
PBCT,2016-07-21T21:01:00Z,0.015031086643614517,1.0597903527396355
ABT,2021-04-20T11:31:31Z,0.008420444525101378,0.15761682049718487
ABT,2021-01-27T12:32:56Z,0.011141121397304034,0.1689410378766029
ABT,2020-10-21T11:36:17Z,0.006387188763906061,0.16271778128567826
ABT,2020-07-16T11:42:20Z,0.0033172811148584128,0.18889352314737531
ABT,2020-04-16T11:32:52Z,0.0040407055323642286,0.21649297832798273
ABT,2020-01-22T12:32:46Z,0.006829068622306885,0.20238521003839507
ABT,2019-10-16T11:33:39Z,0.006487946763850778,0.2150281272765002
ABT,2019-07-17T11:35:41Z,0.0067804540934144845,0.2135640839005282
ABT,2019-04-17T11:51:07Z,0.004785907781594458,0.22024434247888186
ABT,2019-01-23T12:53:50Z,0.00514816448057202,0.24027916300455707
ABT,2018-10-17T11:48:39Z,0.00437462101485004,0.23858390454879302
ABT,2018-07-18T17:00:00Z,0.006855149174121481,0.2859616593412176
ABT,2018-04-18T17:00:00Z,0.0039946358421109815,0.30006595886708787
ABT,2018-01-24T16:00:00Z,-0.00833533988796915,0.3110350199499793
ABT,2017-10-18T12:54:48Z,0.006504154658917211,0.34550759873040815
ABT,2017-07-20T17:00:00Z,0.0033508129313573986,0.37417805744436927
ABT,2017-04-19T17:00:00Z,0.005437079423676321,0.4069634484136916
ABT,2017-01-25T16:00:00Z,0.01411105429975381,0.3631739764515586
ABT,2016-10-19T17:00:00Z,-0.005283954772543084,0.3336761226576143
ABT,2016-07-20T17:00:00Z,0.010642804676940294,0.3577885962532367
AXP,2021-04-23T11:32:50Z,0.019412889586997956,0.2151521928887185
AXP,2021-01-26T12:04:07Z,0.014523870561776857,0.23607966123895283
AXP,2020-10-23T11:04:46Z,0.013008347258916683,0.2709329011478561
AXP,2020-07-24T11:00:00Z,0.003105700019324535,0.2748414025504763
AXP,2020-04-24T11:06:01Z,0.0048272997204276205,0.3045112850669748
AXP,2020-01-24T12:08:08Z,0.016305649486751787,0.22648262450863968
AXP,2019-10-18T11:34:21Z,0.01755766040921121,0.23462863083115967
AXP,2019-07-19T11:40:54Z,0.016772998836100124,0.22401508914009488
AXP,2019-04-18T11:35:53Z,0.016558472158263938,0.242355819770954
AXP,2019-01-17T21:08:59Z,0.024254486155781123,0.27373797286701834
AXP,2018-10-18T20:11:32Z,0.017678429182481376,0.23404015438374481
AXP,2018-07-18T17:00:00Z,0.018869603735732463,0.247783633718996
AXP,2018-04-18T17:00:00Z,0.01994159740816323,0.2444465937289409
AXP,2018-01-18T17:00:00Z,-0.014095011908883537,0.2118428086157385
AXP,2017-10-18T17:00:00Z,0.01659480200407078,0.2636785231769649
AXP,2017-07-19T06:35:00Z,0.017452062928539264,0.2812385331140174
AXP,2017-04-19T17:00:00Z,0.01713664770327074,0.29406206530161716
AXP,2017-01-19T21:05:00Z,0.011312330901104159,0.3023651835769705
AXP,2016-10-19T17:00:00Z,0.01879682449102783,0.3552633636042553
AXP,2016-07-20T21:05:00Z,0.034247777751984974,0.3584335385543774
SPG,2021-05-10T20:15:52Z,0.011928430499617722,0.08085584923132075
SPG,2021-02-08T21:13:57Z,0.009690768123375944,0.10699352905490477
SPG,2020-11-09T21:21:06Z,0.007374073051060373,0.0864456268166184
SPG,2020-08-10T20:19:24Z,0.012153348980238388,0.094997995008312
SPG,2020-05-11T20:18:51Z,0.026088713387508185,0.1275364017551768
SPG,2020-02-04T12:33:50Z,0.010688445505214821,0.05203876072465082
SPG,2019-10-30T11:04:49Z,0.011394612040744491,0.055062778264713
SPG,2019-07-31T11:04:35Z,0.010033947493365903,0.058282012759649574
SPG,2019-04-30T11:08:01Z,0.009741708570105461,0.056308984890551715
SPG,2019-02-01T12:09:22Z,0.013730537892009979,0.06268027648101519
SPG,2018-10-25T11:05:53Z,0.010177932176585202,0.06112585022028158
SPG,2018-07-30T17:00:00Z,0.010377840542433216,0.06314143158616481
SPG,2018-04-27T17:00:00Z,0.012967847384376608,0.07235354049361861
SPG,2018-01-31T16:00:00Z,0.010393544428389561,0.06629936504171859
SPG,2017-10-27T16:00:00Z,0.010265377424828232,0.07276677132137148
SPG,2017-08-01T17:00:00Z,0.0075967685830670316,0.0732545343065113
SPG,2017-04-27T17:00:00Z,0.008895037976973818,0.07566718065269287
SPG,2017-01-31T16:00:00Z,0.007064784254529384,0.07642842017944793
SPG,2016-10-26T16:00:00Z,0.007759286811394066,0.07049174882022492
SPG,2016-07-27T11:45:00Z,0.006569699059841016,0.06603791918513967
JNJ,2021-04-20T12:04:19Z,0.014455882716241566,0.15357246776521657
JNJ,2021-01-26T11:46:41Z,0.004194930901444032,0.1527312068938869
JNJ,2020-10-13T10:40:04Z,0.009267345965347326,0.16811862589303267
JNJ,2020-07-16T10:40:08Z,0.009986959309789023,0.17345800425038418
JNJ,2020-04-14T10:32:43Z,0.017850700346434215,0.18877515994381278
JNJ,2020-01-22T11:32:47Z,0.010453722796154667,0.15503574773319556
JNJ,2019-10-15T10:59:29Z,0.005165047474893583,0.1715102187755593
JNJ,2019-07-16T12:01:48Z,0.015162405758376176,0.16437432388494666
JNJ,2019-04-16T11:53:18Z,0.010071759207821992,0.15838371941775023
JNJ,2019-01-22T11:59:39Z,0.008912057083297144,0.17505366036856376
JNJ,2018-10-16T12:02:03Z,0.010613030523342728,0.17434613894294537
JNJ,2018-07-17T17:00:00Z,0.012149254172600783,0.19323582338408968
JNJ,2018-04-17T17:00:00Z,0.012702881303400798,0.18399834138919569
JNJ,2018-01-23T17:00:00Z,-0.028540556817241672,0.160272556531808
JNJ,2017-10-17T11:45:00Z,0.010786744426310387,0.21200652654463767
JNJ,2017-07-18T17:00:00Z,0.010738923877367136,0.20181993287379127
JNJ,2017-04-18T11:40:00Z,0.013096727510428213,0.2083303730915945
JNJ,2017-01-24T11:40:00Z,0.012168490766211413,0.22466722149320276
JNJ,2016-10-18T11:40:00Z,0.01321826628467943,0.22515918054069228
JNJ,2016-07-19T11:40:00Z,0.011980493860761958,0.21722850427095358
ULTA,2021-05-27T20:14:17Z,0.01262391210130658,0.10112313336627443
ULTA,2021-03-11T21:06:44Z,0.010880703089606278,0.12686449078171333
ULTA,2020-12-03T21:07:32Z,0.006422673970252432,0.15923479570808052
ULTA,2020-08-27T20:03:00Z,0.0007409181552779494,0.16294245938140908
ULTA,2020-05-28T20:18:04Z,-0.00650663315713971,0.14536381543088828
ULTA,2020-03-12T20:05:18Z,0.014543399269329436,0.12420544493193622
ULTA,2019-12-05T21:03:00Z,0.009457964990440106,0.13464925416295856
ULTA,2019-08-29T20:16:22Z,0.008185091737110925,0.09336637674360608
ULTA,2019-05-30T20:12:20Z,0.0095680466885317,0.09664403615088424
ULTA,2019-03-14T20:05:39Z,0.012422410878165917,0.10532945714820335
ULTA,2018-12-06T21:10:18Z,0.007783286567026093,0.10893112048401424
ULTA,2018-08-30T20:12:31Z,0.010487012815949336,0.12814924195590854
ULTA,2018-05-31T17:00:00Z,0.010706821608916086,0.11615184665353197
ULTA,2018-03-15T17:00:00Z,0.015551547095371206,0.13254273720851512
ULTA,2017-11-30T17:00:00Z,0.008563146037793231,0.13224215889456534
ULTA,2017-08-24T17:00:00Z,0.007477449854490848,0.10708403859730113
ULTA,2017-05-25T21:03:00Z,0.007332030209870569,0.09387300810498497
ULTA,2017-03-09T17:00:00Z,0.008300622514711276,0.0917697758740724
ULTA,2016-12-01T17:00:00Z,0.0057938903142055725,0.09608295177146348
ULTA,2016-08-25T17:00:00Z,0.0055170560081528024,0.08532281219523784
ZBH,2021-05-04T10:47:33Z,0.005940507383190434,0.37319340930744543
ZBH,2021-02-05T11:51:00Z,0.01044786990571696,0.3817902763089414
ZBH,2020-11-06T11:30:07Z,0.008603023765189255,0.4211827577116696
ZBH,2020-08-04T10:30:07Z,-0.008369828036159363,0.4716191485970262
ZBH,2020-05-11T20:29:19Z,-0.024340186921362004,0.5685886811486544
ZBH,2020-02-04T11:00:10Z,0.010416790060804534,0.4023830276029081
ZBH,2019-11-05T11:00:08Z,0.015296170303208257,0.42867242291396557
ZBH,2019-07-26T10:00:12Z,0.005544738444894937,0.48352026928103636
ZBH,2019-04-26T10:36:57Z,0.009420163903482987,0.44151133087498645
ZBH,2019-02-01T11:19:35Z,-0.042592266234373816,0.5327601935495478
ZBH,2018-10-26T10:00:14Z,0.0060630374655110736,0.4566640943813544
ZBH,2018-07-27T10:20:12Z,0.008166848885409004,0.531644204388482
ZBH,2018-04-26T17:00:00Z,0.00788533939345751,0.5415652900884979
ZBH,2018-01-30T17:00:00Z,0.05040023434110117,0.4803370717722065
ZBH,2017-11-01T17:00:00Z,0.004173157257980644,0.441383185368888
ZBH,2017-07-27T17:00:00Z,0.0071144157031634795,0.39700525282978877
ZBH,2017-04-27T05:00:00Z,0.01218489752729687,0.4042667371331019
ZBH,2017-01-31T17:00:00Z,0.0033670497551211006,0.4677538416277358
ZBH,2016-10-31T17:00:00Z,0.006106371586482277,0.374745870882009
ZBH,2016-07-28T17:00:00Z,-0.0013021411785598283,0.3972321031744621
LW,2021-04-07T12:33:45Z,0.005661793950646707,0.03869035291236184
LW,2021-01-07T13:30:16Z,0.009047149417121028,0.0381772899552197
LW,2020-10-07T12:39:33Z,0.00957366133013185,0.03559300740877686
LW,2020-07-28T12:38:21Z,-0.0001824173416599826,0.02736260124899739
LW,2020-04-01T18:00:14Z,0.008040200481552896,0.019515890576408464
LW,2020-01-03T13:30:00Z,0.011593666484059356,0.016606027991056527
LW,2019-10-02T12:30:00Z,0.011611664160524303,0.00926323770109242
LW,2019-07-23T12:30:00Z,0.012213911434591818,-0.0005061620954875889
LW,2019-04-02T12:30:00Z,0.013642935953072127,-0.005441682047996122
LW,2019-01-04T13:30:00Z,0.009171383483055663,-0.014059983302922947
LW,2018-10-02T18:02:28Z,0.010891753327365365,-0.025003145617731155
LW,2018-07-25T12:39:27Z,0.01039939996378694,-0.03499215183794841
LW,2018-04-05T17:00:00Z,0.019487695631251932,-0.04902549215251448
LW,2018-01-04T17:00:00Z,0.0095615478799044,-0.06676749728490404
LW,2017-10-04T17:00:00Z,0.012546456270351091,-0.08744545853318551
LW,2017-07-25T13:30:00Z,0.011305211635307764,-0.09703889881128892
LW,2017-04-06T13:38:00Z,0.014443836342528224,-0.12136282129242877
LW,2017-01-10T17:00:00Z,0.01823281646450901,-0.1595318866202599
UNM,2021-05-05T20:19:54Z,0.026924449139769734,1.8600922866162095
UNM,2021-02-04T21:45:06Z,0.02898111916656447,2.3268371230407854
UNM,2020-10-27T20:33:12Z,0.06745743806707445,3.179402453112022
UNM,2020-07-28T20:32:14Z,0.07867260114936635,3.129539773178598
UNM,2020-05-04T20:33:05Z,0.05275384159797933,3.212119158814603
UNM,2020-02-04T21:15:00Z,0.04924528768722809,1.656749803522039
UNM,2019-10-29T20:15:00Z,0.03902904317525091,1.553355918374986
UNM,2019-07-30T20:15:00Z,0.03955774401674942,1.329812624341159
UNM,2019-04-30T20:15:00Z,0.03911287038954361,1.2615954509236735
UNM,2019-02-05T21:15:00Z,0.03875938400813897,1.3415321438834709
UNM,2018-10-24T20:18:27Z,-0.03331844744713019,0.9968851388975918
UNM,2018-07-30T17:00:00Z,0.034893722593189826,1.1545361159520433
UNM,2018-05-01T17:00:00Z,0.02597346787003083,0.9021387862206869
UNM,2018-01-31T17:00:00Z,0.021669735846336604,0.7773906097980081
UNM,2017-10-25T17:00:00Z,0.02186469432446639,0.8188297692990611
UNM,2017-07-27T17:00:00Z,0.023032221359640653,0.8754875296582134
UNM,2017-04-26T17:00:00Z,0.02148589748098139,0.8511555577133098
UNM,2017-02-01T17:00:00Z,0.024320896467820777,0.8794749980782933
UNM,2016-10-26T17:00:00Z,0.028484390851076593,1.1298647442165177
UNM,2016-07-27T17:00:00Z,0.03132958308955857,1.2115075690502022
GS,2021-04-14T11:35:21Z,0.05985106786609591,0.7889264363735227
GS,2021-01-19T12:32:32Z,0.04807452986446013,0.9338163321608993
GS,2020-10-14T11:34:00Z,0.046754118064668546,1.1778480216557559
GS,2020-07-15T11:35:02Z,0.002898812275933485,1.1599074947346846
GS,2020-04-15T11:34:21Z,0.021125127591434756,1.5270288133235155
GS,2020-01-15T12:59:18Z,0.021175398139383825,0.971095897735478
GS,2019-10-15T12:07:14Z,0.024063125805229582,1.0845048149441145
GS,2019-07-16T11:31:20Z,0.029365156505121393,1.0646405626645217
GS,2019-04-15T12:32:53Z,0.030987780823169858,1.1229165122309994
GS,2019-01-16T12:43:24Z,0.037368309739172274,1.2710696984579262
GS,2018-10-16T11:40:27Z,0.028973624488386484,0.8924655901826312
GS,2018-07-17T17:00:00Z,0.028182782429102153,0.9049697887668594
GS,2018-04-17T17:00:00Z,0.028670958889502652,0.7581619731774365
GS,2018-01-17T17:00:00Z,-0.022300651141364543,0.7324978226041299
GS,2017-10-17T17:00:00Z,0.022176715557170115,0.8182935599372712
GS,2017-07-18T12:40:00Z,0.01867271847758589,0.8640511397549737
GS,2017-04-18T12:42:00Z,0.02365933542820062,0.8285582435757548
GS,2017-01-18T12:41:00Z,0.022611483511908788,0.7949201983355207
GS,2016-10-18T12:40:00Z,0.03211559191186029,1.1608563025017042
GS,2016-07-19T17:00:00Z,0.026474724193361165,1.2202190659279208
ADP,2021-04-28T10:57:47Z,0.010051591649176945,0.07034874288672144
ADP,2021-01-27T11:57:14Z,0.008569686089209359,0.07808671494414705
ADP,2020-10-28T10:59:33Z,0.010041823586197662,0.09688083213729214
ADP,2020-07-29T11:12:17Z,0.00643234482100514,0.08989342536293919
ADP,2020-04-29T10:57:34Z,0.013910689673280276,0.09304351783296383
ADP,2020-01-29T11:57:13Z,0.008832257356619378,0.07271295482481428
ADP,2019-10-30T14:04:58Z,0.008319084036852345,0.07657299758989418
ADP,2019-07-31T10:56:37Z,0.0066067891610959335,0.07504417499159009
ADP,2019-05-01T10:57:08Z,0.01083097112393424,0.07538999696216506
ADP,2019-01-30T11:57:26Z,0.009725503624283455,0.08300130189130052
ADP,2018-10-31T10:58:21Z,0.007668650398956312,0.07099343388729085
ADP,2018-08-01T11:02:16Z,0.002384431054592817,0.08014497538286815
ADP,2018-05-02T16:00:00Z,0.013140567718500123,0.08009981157546248
ADP,2018-01-31T17:00:00Z,0.012899114093746052,0.07563991247812422
ADP,2017-11-02T16:00:00Z,0.00849337354132222,0.08138076335012909
ADP,2017-07-27T12:00:00Z,0.00579821886246394,0.08675514076756617
ADP,2017-05-02T11:00:00Z,0.012726313178710733,0.0888200979819153
ADP,2017-02-01T12:00:00Z,0.011017523325004394,0.08227236883387017
ADP,2016-11-02T11:01:00Z,0.009200044506925806,0.10605128602898121
ADP,2016-07-28T12:00:00Z,0.006738354096083657,0.10708726140783162
CMS,2021-04-29T12:03:02Z,0.01969671726653653,0.3232180509611883
CMS,2021-02-04T13:00:14Z,0.009044455678576048,0.3146096734775567
CMS,2020-10-29T15:01:33Z,0.012400104206955035,0.3026080476192697
CMS,2020-08-03T12:00:11Z,0.008133456435200819,0.3118223665671843
CMS,2020-04-27T00:00:00Z,0.014553320237734738,0.31053072194508075
CMS,2020-01-30T12:00:08Z,0.009362738745056779,0.28133067678260426
CMS,2019-10-24T11:00:10Z,0.011406103037423993,0.2731403514807282
CMS,2019-07-25T11:00:06Z,0.005659623640110214,0.2952132718083295
CMS,2019-04-25T11:00:11Z,0.013515250747690116,0.3082492400576459
CMS,2019-01-31T13:05:32Z,0.007677322256783269,0.33801543825004116
CMS,2018-10-25T11:00:04Z,0.012175787311441769,0.3421468280593903
CMS,2018-07-26T11:07:54Z,0.010405867437788362,0.34975692567875705
CMS,2018-04-26T16:11:57Z,0.018838246937842203,0.35925553081461725
CMS,2018-02-14T23:00:00Z,-0.0002248445160177519,0.33284483187827874
CMS,2017-10-26T23:00:00Z,0.013167133034613214,0.34716830413936584
CMS,2017-07-28T12:00:00Z,0.007092761668620649,0.34299670286623113
CMS,2017-05-01T12:30:00Z,0.015884685525574295,0.3488245012399983
CMS,2017-02-02T12:30:00Z,0.006609574106429661,0.36507167109929023
CMS,2016-10-27T17:00:00Z,0.015822219913575613,0.36229480974149747
CMS,2016-07-28T17:00:00Z,0.00965803994448842,0.32370011297817636
WY,2021-04-30T07:08:42Z,0.025548358132428128,0.3499487293087953
WY,2021-01-29T08:05:09Z,0.011667136659819577,0.3488553773180984
WY,2020-10-30T07:06:39Z,0.01329666345968685,0.4006383368224373
WY,2020-07-31T04:09:23Z,0.004295997379384318,0.489385701468197
WY,2020-05-01T07:08:38Z,0.011859403494393836,0.6389846602779399
WY,2020-01-31T08:06:41Z,-0.0006221309614056795,0.3633689193867315
WY,2019-10-25T20:25:44Z,0.004797779152274659,0.41672831242838176
WY,2019-07-26T10:43:16Z,0.006524730847718146,0.4447011868397899
WY,2019-04-26T20:25:35Z,-0.014731998745327131,0.44863778878070615
WY,2019-02-01T08:09:41Z,-0.005678517997631454,0.5523427291029477
WY,2018-10-26T07:08:51Z,0.010429311596270228,0.3704246083428214
WY,2018-07-27T16:00:00Z,0.011485203970702384,0.336259236757378
WY,2018-04-27T17:00:00Z,0.010157821790167039,0.33951292087506263
WY,2018-02-01T17:00:00Z,0.010182118941107286,0.3343567396934086
WY,2017-10-27T16:00:00Z,0.005073651846304365,0.3530090842294076
WY,2017-07-28T16:00:00Z,0.0009527687048953112,0.3608611469790991
WY,2017-04-28T08:15:00Z,0.006149871218812232,0.36096218650544404
WY,2017-02-03T08:05:00Z,0.024479015555817597,0.40783550417859443
WY,2016-10-28T16:00:00Z,0.009492153279098501,0.38428585301724766
WY,2016-08-05T08:05:00Z,0.007059231410167039,0.423374031580464
CBOE,2021-04-30T11:30:06Z,0.012962740387153202,0.3225713510668635
CBOE,2021-02-05T12:30:36Z,0.00871717444294188,0.3351658495059479
CBOE,2020-10-30T11:31:22Z,0.011532850587447258,0.35193082837333356
CBOE,2020-07-31T13:03:07Z,0.011168206882361803,0.3239371427846919
CBOE,2020-05-01T11:32:25Z,0.01603268756144988,0.33802419807105255
CBOE,2020-02-07T12:32:05Z,0.006449147077603383,0.25134445915918596
CBOE,2019-11-01T12:03:30Z,0.008252300063187239,0.26037375564295134
CBOE,2019-08-02T12:01:50Z,0.007572265909856395,0.287590510069546
CBOE,2019-05-03T11:30:04Z,0.008883183689693163,0.3085075231936355
CBOE,2019-02-08T11:57:24Z,0.012517408051789164,0.29526142282277057
CBOE,2018-11-02T12:17:17Z,0.007921620873601475,0.2937430215471117
CBOE,2018-08-03T12:17:25Z,0.0070386080040036264,0.2690388321530318
CBOE,2018-05-04T17:00:00Z,0.009124749464906375,0.2469983333416089
CBOE,2018-02-09T16:00:00Z,0.018011121814034855,0.22005261396204565
CBOE,2017-11-07T23:00:00Z,0.004918346488991471,0.2370939591401768
CBOE,2017-08-04T16:00:00Z,0.006571812953389542,0.27504941375649805
CBOE,2017-05-09T12:30:00Z,0.0016623906970662345,0.302246848988453
